#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Zalgiris,43,40.2,87.0,30.3,59.8,0.508,8.2,21.6,0.38,18.1,22.9,0.789,9.0,23.2,32.2,21.0,8.0,2.1,11.6,20.0,2019,Lithuanian-LKL,1
2,Neptunas,44,40.5,83.8,29.3,59.7,0.491,8.4,22.2,0.378,16.8,22.3,0.757,8.0,23.9,31.9,19.2,7.8,2.4,13.6,23.2,2019,Lithuanian-LKL,0
3,Pieno Zvaigzdes,38,40.1,83.2,29.1,63.2,0.461,8.7,24.3,0.358,16.3,22.7,0.72,8.5,20.1,28.6,17.1,8.1,1.4,12.2,22.7,2019,Lithuanian-LKL,0
4,Juventus,39,40.4,82.6,29.3,61.8,0.474,8.8,24.4,0.362,15.1,20.1,0.751,9.7,21.5,31.2,18.9,7.4,3.4,14.7,21.3,2019,Lithuanian-LKL,0
5,Siauliai,36,40.3,82.4,30.5,65.1,0.469,8.3,24.2,0.343,13.1,17.6,0.745,8.9,21.4,30.3,18.2,7.1,2.0,13.4,20.9,2019,Lithuanian-LKL,0
6,Lietuvos Rytas,44,40.1,82.3,29.2,60.7,0.481,9.1,24.1,0.377,14.8,19.3,0.768,9.2,22.1,31.2,17.4,7.4,2.1,12.7,20.1,2019,Lithuanian-LKL,0
7,Lietkabelis,43,40.1,81.9,29.7,60.1,0.495,7.3,20.1,0.365,15.1,19.4,0.779,8.8,22.6,31.4,19.3,6.4,2.2,13.3,20.8,2019,Lithuanian-LKL,0
8,Dzukija,38,40.9,79.8,28.9,64.9,0.445,8.1,23.4,0.346,13.9,19.1,0.727,10.3,23.9,34.2,17.5,6.0,1.6,12.9,21.0,2019,Lithuanian-LKL,0
9,Vytautas Prienu,39,40.5,77.7,26.6,60.3,0.442,10.1,29.3,0.344,14.3,17.9,0.8,6.4,22.4,28.7,19.7,6.9,2.1,13.4,19.4,2019,Lithuanian-LKL,0
10,Kedainiai Nevezis,36,40.4,74.9,27.7,63.9,0.433,7.4,24.3,0.305,12.2,16.2,0.753,8.8,20.8,29.6,14.3,6.7,2.4,12.9,19.9,2019,Lithuanian-LKL,0
