#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,VFL Astrostars Bochum,30,40.2,93.3,32.5,69.8,0.466,10.2,30.6,0.334,18.1,26.1,0.693,9.0,24.3,33.4,25.6,11.1,2.4,13.7,23.7,2021,German-Pro-B,1
2,SC Itzehoe Eagles,30,40.1,85.9,30.0,65.7,0.457,8.7,25.1,0.345,17.1,22.7,0.754,11.8,26.2,38.0,20.2,6.0,1.9,15.6,21.2,2021,German-Pro-B,0
3,Giessen 46ers II,25,40.2,85.8,29.4,62.2,0.472,8.9,23.4,0.38,18.2,23.9,0.76,8.5,23.7,32.2,16.7,6.9,1.6,13.2,18.0,2021,German-Pro-B,0
4,WWU Baskets Muenster,30,40.0,85.5,31.4,66.5,0.472,9.8,24.6,0.4,12.9,19.9,0.647,12.1,25.8,37.9,19.5,7.5,2.0,16.7,22.5,2021,German-Pro-B,0
5,Noma Iserlohn Kangaroos,25,39.9,84.8,29.2,62.7,0.466,9.9,27.8,0.356,16.5,22.6,0.73,8.7,25.3,34.0,21.6,5.6,1.6,15.2,21.6,2021,German-Pro-B,0
6,BBC Coburg,25,40.2,84.0,30.0,63.1,0.475,9.1,23.8,0.381,15.0,19.1,0.787,8.4,22.5,30.9,18.6,8.0,1.6,14.6,19.4,2021,German-Pro-B,0
7,KIT SC Karlsruhe ACW,25,40.4,82.8,29.4,62.0,0.473,9.9,27.5,0.36,14.1,19.1,0.738,8.6,23.4,32.0,18.5,8.2,2.4,13.7,17.7,2021,German-Pro-B,0
8,Rhein Stars Koeln,22,40.2,82.6,28.1,65.6,0.429,10.2,30.7,0.331,16.2,22.1,0.731,10.6,23.7,34.3,19.7,6.0,1.4,15.8,23.5,2021,German-Pro-B,0
9,Art Giants Dusseldorf,25,40.2,82.4,28.6,69.5,0.411,7.9,27.0,0.293,17.3,25.9,0.668,14.5,24.8,39.3,15.7,7.2,2.9,13.9,20.6,2021,German-Pro-B,0
10,SC Rist Wedel,22,40.4,80.8,27.5,64.0,0.429,7.8,26.2,0.296,18.1,28.4,0.638,10.1,23.0,33.1,17.0,8.8,1.8,17.4,23.0,2021,German-Pro-B,0
11,BIS Baskets Speyer,22,39.9,80.3,27.2,61.0,0.447,9.6,26.7,0.359,16.3,20.8,0.782,8.0,21.7,29.7,15.3,7.7,2.0,15.2,17.7,2021,German-Pro-B,0
12,SG Luetzel-Post Koblnez,25,40.4,80.1,28.5,62.6,0.455,7.8,24.1,0.325,15.3,22.1,0.693,10.0,22.9,32.9,17.6,7.4,2.5,13.4,20.8,2021,German-Pro-B,0
13,Dresden Titans,26,40.2,79.3,29.0,62.0,0.467,7.3,23.8,0.305,14.1,21.6,0.651,9.0,24.2,33.2,19.6,7.8,2.9,16.3,20.5,2021,German-Pro-B,0
14,Eimsbuetteler TV Hamburg,22,40.2,79.2,27.4,69.9,0.392,7.8,28.2,0.275,16.6,23.3,0.715,10.0,22.0,32.0,14.0,12.3,2.2,15.6,20.3,2021,German-Pro-B,0
15,Orange Academy Ratiopharm,25,39.9,79.2,28.6,63.3,0.453,8.0,25.2,0.318,13.9,20.6,0.676,10.3,22.6,32.9,17.4,8.2,4.2,16.9,22.2,2021,German-Pro-B,0
16,TKS 49ers RSV Eintracht Stahnsdorf,24,40.4,78.9,26.9,62.3,0.432,8.6,27.5,0.312,16.5,22.3,0.738,10.1,21.9,32.0,20.7,7.3,2.7,15.5,21.1,2021,German-Pro-B,0
17,EN Baskets Schwelm,29,40.1,78.4,27.7,62.1,0.446,7.0,22.4,0.314,16.0,22.6,0.708,9.0,24.1,33.1,18.4,7.9,2.7,13.6,18.4,2021,German-Pro-B,0
18,Hebeisen White Wings Hanau,26,40.1,78.3,27.7,62.1,0.446,8.5,24.0,0.352,14.3,19.4,0.739,7.4,20.6,28.0,15.3,8.5,1.2,13.6,19.6,2021,German-Pro-B,0
19,TSV Oberhanching Tropics,22,40.0,76.7,26.4,61.8,0.427,9.5,24.3,0.39,16.4,23.2,0.706,9.3,22.8,32.0,12.4,7.1,1.6,16.6,21.5,2021,German-Pro-B,0
20,SSV lok Bernau Alba,22,40.4,76.7,28.1,64.8,0.434,7.3,25.0,0.292,13.2,18.6,0.707,9.5,24.6,34.0,17.2,8.0,2.0,17.7,20.0,2021,German-Pro-B,0
21,FC Bayern Munchen II,28,40.2,76.1,27.0,61.1,0.442,8.0,24.2,0.332,14.0,21.1,0.664,10.5,22.8,33.2,14.1,7.3,2.2,17.8,23.2,2021,German-Pro-B,0
22,BSW Sixers,27,40.0,74.0,25.9,59.7,0.435,8.2,26.2,0.312,14.0,19.7,0.712,8.7,25.2,33.9,16.6,6.1,3.0,15.4,22.0,2021,German-Pro-B,0
23,Baskethall Loewen Erfurt,21,40.0,73.1,26.0,59.2,0.44,6.9,22.6,0.306,14.1,18.6,0.759,6.8,23.7,30.5,12.9,6.3,2.1,14.9,19.9,2021,German-Pro-B,0
24,Fraport Skyliners Juniors,22,40.3,70.9,25.8,58.0,0.445,6.2,20.8,0.297,13.1,19.5,0.674,8.1,24.0,32.1,14.9,7.1,1.5,19.2,20.0,2021,German-Pro-B,0
