#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,WWU Baskets Muenster,26,39.9,87.8,31.0,67.5,0.458,9.8,28.0,0.352,16.0,22.2,0.722,11.0,26.0,37.0,16.9,6.9,2.5,12.9,21.0,2022,German-Pro-B,0
2,SBB Baskets Wolmirstedt,28,40.2,83.5,29.6,64.2,0.461,8.8,24.9,0.354,15.5,22.1,0.7,9.7,26.0,35.7,16.6,8.0,2.4,13.7,20.4,2022,German-Pro-B,0
3,Dresden Titans,31,39.7,83.4,30.0,64.3,0.467,11.2,31.0,0.361,12.2,17.9,0.679,8.5,25.9,34.5,19.1,8.2,3.0,14.8,19.3,2022,German-Pro-B,1
4,Orange Academy Ratiopharm,30,40.3,82.8,29.7,65.0,0.457,8.2,25.4,0.322,15.3,21.5,0.709,10.9,24.9,35.8,18.8,8.9,3.4,16.2,20.1,2022,German-Pro-B,0
5,Giessen 46ers II,28,40.7,82.6,30.2,65.1,0.464,8.1,23.8,0.339,14.1,20.3,0.697,9.4,25.4,34.8,16.1,6.5,1.8,14.1,17.1,2022,German-Pro-B,0
6,EN Baskets Schwelm,25,40.0,81.9,29.4,64.2,0.457,7.0,22.5,0.313,16.1,22.6,0.712,9.1,24.8,33.9,16.9,8.3,3.2,14.8,17.0,2022,German-Pro-B,0
7,Art Giants Dusseldorf,32,39.8,81.2,28.2,65.1,0.433,9.4,28.0,0.336,15.4,22.2,0.695,11.2,23.5,34.7,17.2,9.1,3.7,14.7,20.1,2022,German-Pro-B,0
8,SC Rist Wedel,28,40.1,81.1,28.7,65.5,0.438,8.0,25.5,0.313,15.8,22.9,0.688,10.9,23.4,34.2,15.6,9.8,1.8,15.9,19.6,2022,German-Pro-B,0
9,Baskethall Loewen Erfurt,23,40.9,80.8,28.1,62.4,0.45,8.0,22.7,0.354,16.6,21.8,0.76,7.4,24.7,32.0,16.7,8.7,2.0,15.4,18.1,2022,German-Pro-B,0
10,SSV lok Bernau Alba,26,40.0,80.8,28.9,65.2,0.444,7.0,23.7,0.297,16.0,22.2,0.721,10.3,23.5,33.8,16.0,7.9,2.7,15.2,19.7,2022,German-Pro-B,0
11,Noma Iserlohn Kangaroos,25,39.9,80.0,29.2,64.1,0.455,8.9,28.0,0.319,12.7,18.0,0.705,9.4,26.2,35.6,20.4,5.6,2.5,17.5,21.5,2022,German-Pro-B,0
12,BBC Coburg,24,40.1,79.8,29.1,64.0,0.455,8.0,25.8,0.309,13.6,19.4,0.7,8.7,22.8,31.4,15.6,7.9,1.5,16.0,20.9,2022,German-Pro-B,0
13,Rhein Stars Koeln,28,40.2,79.6,27.7,65.8,0.421,9.2,28.3,0.324,15.0,21.6,0.697,10.1,24.3,34.4,16.2,8.2,2.1,15.8,24.0,2022,German-Pro-B,0
14,BIS Baskets Speyer,24,41.0,79.3,27.7,64.9,0.427,9.2,27.1,0.339,14.6,20.5,0.713,8.7,25.1,33.8,17.0,7.8,2.5,14.7,17.9,2022,German-Pro-B,0
15,Fraport Skyliners Juniors,28,40.3,79.0,28.3,62.9,0.449,10.1,29.9,0.339,12.4,17.4,0.71,8.9,23.8,32.6,20.3,7.8,1.5,17.0,19.0,2022,German-Pro-B,0
16,BSW Sixers,26,39.8,78.7,27.5,59.4,0.463,7.9,23.2,0.341,15.7,20.8,0.756,9.1,22.0,31.2,15.8,8.2,1.3,15.0,20.0,2022,German-Pro-B,0
17,Dragons Rhoendorf,28,40.2,77.9,27.6,64.4,0.428,10.2,29.9,0.341,12.6,19.2,0.656,11.1,22.5,33.6,15.9,7.0,3.2,18.5,20.2,2022,German-Pro-B,0
18,TSV Oberhanching Tropics,24,40.2,77.4,27.9,65.9,0.424,9.2,26.7,0.345,12.3,18.2,0.677,10.7,22.9,33.6,13.0,8.4,2.2,16.8,20.3,2022,German-Pro-B,0
19,SG Luetzel-Post Koblnez,28,39.8,74.8,26.8,60.8,0.441,7.6,23.7,0.319,13.6,20.8,0.655,9.2,24.5,33.7,16.2,8.8,2.1,15.4,19.4,2022,German-Pro-B,0
20,KIT SC Karlsruhe ACW,27,40.1,74.0,28.0,62.4,0.448,7.7,25.2,0.307,10.3,16.0,0.642,8.3,23.7,31.9,15.7,7.7,1.9,13.5,15.7,2022,German-Pro-B,0
21,Eimsbuetteler TV Hamburg,28,40.2,73.6,25.5,64.9,0.393,8.6,27.5,0.313,13.9,20.8,0.667,9.3,21.3,30.6,12.7,8.8,2.1,19.9,20.0,2022,German-Pro-B,0
22,TKS 49ers RSV Eintracht Stahnsdorf,23,40.4,72.8,25.3,60.3,0.419,8.8,26.9,0.326,13.5,21.0,0.644,10.3,22.7,33.0,19.2,6.5,2.2,15.2,22.8,2022,German-Pro-B,0
23,Hebeisen White Wings Hanau,24,40.2,71.6,25.0,59.3,0.421,7.9,23.5,0.335,13.8,20.7,0.668,7.5,23.0,30.5,13.2,8.1,1.6,16.2,20.1,2022,German-Pro-B,0
24,FC Bayern Munchen II,28,40.0,66.8,25.4,62.4,0.407,6.0,21.9,0.276,10.0,17.5,0.573,11.3,23.9,35.1,12.6,7.7,2.8,18.6,20.9,2022,German-Pro-B,0
