#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,SC Rist Wedel,32,39.8,79.7,28.3,61.8,0.457,6.3,18.5,0.338,16.9,22.3,0.757,0.0,32.6,32.6,14.8,8.3,2.2,15.6,20.0,2015,German-Pro-B,0
2,Rostock Seawolves,32,40.6,78.3,27.3,65.5,0.416,6.0,19.5,0.307,17.7,24.8,0.713,0.1,38.6,38.8,14.9,7.9,2.7,17.4,17.5,2015,German-Pro-B,0
3,Noma Iserlohn Kangaroos,28,40.0,78.2,27.8,65.2,0.426,7.3,24.3,0.301,15.4,21.9,0.703,0.1,35.8,35.9,15.7,8.5,2.4,15.4,21.0,2015,German-Pro-B,0
4,Orange Academy Ratiopharm,26,40.0,78.0,28.9,65.1,0.444,7.8,23.3,0.333,12.5,17.8,0.701,0.3,34.5,34.8,15.7,7.7,2.5,15.0,18.8,2015,German-Pro-B,0
5,Hebeisen White Wings Hanau,28,40.1,78.0,28.5,64.7,0.44,8.7,25.7,0.339,12.3,19.8,0.624,0.3,35.7,36.0,15.4,5.7,1.9,12.9,17.8,2015,German-Pro-B,0
6,BIS Baskets Speyer,26,39.9,77.9,28.5,69.8,0.409,8.0,25.4,0.316,12.8,20.9,0.612,0.2,35.2,35.4,14.5,7.5,2.8,12.8,18.1,2015,German-Pro-B,0
7,BG Karlsruhe,25,40.2,77.8,29.0,64.2,0.451,7.7,24.8,0.312,12.0,16.8,0.715,0.1,31.2,31.3,15.9,7.3,3.0,12.3,18.2,2015,German-Pro-B,0
8,TV 1872 Saarlouis,26,39.6,77.5,30.0,63.8,0.47,4.3,13.4,0.319,13.3,18.8,0.707,0.3,30.7,31.0,15.7,6.5,2.4,13.6,18.4,2015,German-Pro-B,0
9,EN Baskets Schwelm,25,40.4,77.1,26.8,65.2,0.412,6.4,20.6,0.311,17.0,23.3,0.731,0.0,35.2,35.2,14.9,7.7,2.0,15.0,20.4,2015,German-Pro-B,0
10,Baskets Akad.Weser-Ems/Oldenburger TB,32,40.0,76.5,27.6,62.2,0.443,7.9,23.3,0.338,13.5,19.9,0.678,0.0,35.5,35.5,16.0,8.2,3.2,16.9,20.6,2015,German-Pro-B,1
11,Dragons Rhoendorf,25,40.7,76.0,27.6,62.6,0.442,7.1,23.0,0.309,13.6,20.9,0.65,0.7,35.8,36.5,15.9,8.9,4.0,15.2,19.4,2015,German-Pro-B,0
12,VFL Astrostars Bochum,27,40.3,75.8,28.4,63.6,0.447,7.4,21.8,0.338,11.6,17.2,0.671,0.3,33.1,33.4,15.4,6.5,2.9,15.5,19.0,2015,German-Pro-B,0
13,City Basket Recklinghausen,28,40.2,74.8,25.8,64.2,0.402,7.9,23.5,0.334,15.3,23.9,0.64,0.0,38.4,38.4,12.8,6.4,2.8,17.1,21.5,2015,German-Pro-B,0
14,TG s.Oliver Wurzburg,24,40.0,74.7,26.6,57.6,0.462,5.7,16.3,0.347,15.8,22.8,0.693,0.3,34.2,34.5,13.9,5.9,2.5,18.4,20.8,2015,German-Pro-B,0
15,Hertener Loewen Basketball,27,40.1,74.0,26.9,65.0,0.414,7.1,24.0,0.297,13.1,21.1,0.623,0.0,35.2,35.2,12.5,8.3,2.3,16.8,21.1,2015,German-Pro-B,0
16,TV 1862 Langen,26,40.1,73.7,27.0,62.2,0.435,5.4,18.0,0.301,14.2,19.7,0.717,0.2,33.1,33.3,16.7,6.5,3.8,15.8,20.0,2015,German-Pro-B,0
17,Dresden Titans,29,39.9,72.8,26.3,62.3,0.422,6.2,20.3,0.306,14.0,20.7,0.677,0.1,34.0,34.1,13.2,8.7,2.4,15.8,21.3,2015,German-Pro-B,0
18,Uni-Riesen Leipzig,29,40.3,72.8,26.0,62.4,0.417,6.7,20.0,0.332,14.0,21.5,0.653,0.0,34.8,34.8,15.1,7.2,2.0,15.9,21.1,2015,German-Pro-B,0
19,DRUFF! Baskets Braunschweig,26,40.5,72.3,26.0,63.7,0.408,7.5,25.6,0.294,12.9,19.2,0.673,0.2,32.4,32.6,14.1,8.0,3.3,14.9,21.0,2015,German-Pro-B,0
20,SC Itzehoe Eagles,28,39.8,71.6,26.4,60.4,0.437,6.1,20.9,0.292,12.8,21.2,0.604,0.3,31.7,32.0,14.5,7.9,2.9,15.8,20.7,2015,German-Pro-B,0
21,TKS 49ers RSV Eintracht Stahnsdorf,27,40.0,71.4,26.6,63.9,0.416,5.6,18.5,0.302,12.9,19.6,0.657,0.0,32.2,32.2,14.0,7.2,1.3,14.6,22.6,2015,German-Pro-B,0
22,Fraport Skyliners Juniors,25,40.5,71.2,25.3,62.6,0.404,7.3,24.2,0.302,13.4,19.5,0.686,0.0,32.2,32.2,13.1,6.8,1.1,14.7,20.2,2015,German-Pro-B,0
23,BSW Sixers,24,40.2,69.8,24.2,59.6,0.406,5.9,20.4,0.288,15.5,22.9,0.678,0.0,33.5,33.5,13.5,8.5,1.6,16.1,18.7,2015,German-Pro-B,0
24,Licher Basket Baeren,26,39.7,69.1,25.2,60.8,0.414,5.5,18.7,0.293,13.3,18.3,0.727,0.0,31.5,31.5,13.5,7.0,2.1,14.9,18.6,2015,German-Pro-B,0
25,Otto Baskets Magdeburg,27,40.2,66.9,24.0,57.8,0.415,5.1,17.7,0.289,13.8,19.6,0.704,0.3,35.5,35.8,12.3,5.9,1.9,15.6,19.4,2015,German-Pro-B,0
