#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Bayer Giants Leverkusen,25,40.6,85.2,29.5,68.6,0.43,9.6,30.2,0.317,16.6,22.6,0.733,11.2,25.8,37.0,20.3,8.9,2.4,15.6,22.6,2017,German-Pro-B,0
2,Licher Basket Baeren,22,40.7,83.5,29.3,66.2,0.443,6.8,22.1,0.308,18.0,25.3,0.713,10.3,23.8,34.1,16.7,9.5,1.3,16.5,21.8,2017,German-Pro-B,0
3,Scanplus Baskets Elchingen,31,40.3,82.6,29.5,67.5,0.437,6.7,20.7,0.324,16.9,25.1,0.674,10.8,23.9,34.7,16.6,10.4,2.1,14.3,23.7,2017,German-Pro-B,0
4,Rostock Seawolves,24,40.9,82.5,28.5,64.2,0.445,7.6,23.1,0.328,17.9,24.8,0.72,8.7,23.0,31.8,13.6,7.2,1.6,13.8,22.4,2017,German-Pro-B,0
5,SSV lok Bernau Alba,27,40.6,81.2,29.2,65.1,0.449,8.3,23.7,0.351,14.4,19.9,0.725,9.0,26.2,35.2,18.7,8.3,2.1,15.9,19.3,2017,German-Pro-B,0
6,Noma Iserlohn Kangaroos,27,40.6,80.4,28.9,63.2,0.458,6.5,21.0,0.309,16.0,23.2,0.691,8.6,24.7,33.3,15.9,8.1,2.8,15.4,19.1,2017,German-Pro-B,1
7,SC Itzehoe Eagles,22,40.4,80.4,27.4,64.2,0.427,8.0,23.3,0.342,17.6,24.5,0.718,10.3,23.4,33.7,17.0,8.8,3.2,16.3,24.2,2017,German-Pro-B,0
8,MTV Herzoege Wolfenbuettel,22,40.2,79.5,28.2,64.8,0.435,6.7,22.9,0.294,16.4,24.6,0.666,10.1,25.0,35.0,15.8,6.6,2.4,12.5,19.1,2017,German-Pro-B,0
9,Orange Academy Ratiopharm,32,39.9,79.1,27.0,62.9,0.429,8.6,26.7,0.322,16.6,22.3,0.742,11.0,26.2,37.2,17.5,8.4,2.8,16.1,19.9,2017,German-Pro-B,0
10,PS Karlsruhe,31,40.2,78.4,27.7,64.3,0.431,7.6,22.5,0.337,15.5,22.0,0.702,10.2,26.0,36.2,16.7,8.0,2.1,15.8,19.1,2017,German-Pro-B,0
11,Artland Dragons,25,40.0,77.8,27.1,62.3,0.435,8.6,25.0,0.342,15.0,20.9,0.718,8.0,23.8,31.8,17.6,7.2,2.0,13.0,21.2,2017,German-Pro-B,0
12,Baskets Akad.Weser-Ems/Oldenburger TB,25,39.9,77.7,28.0,61.3,0.458,8.6,24.0,0.36,13.0,18.1,0.717,9.3,24.0,33.3,16.7,5.9,2.3,15.9,17.0,2017,German-Pro-B,0
13,Dragons Rhoendorf,22,40.3,77.6,27.5,64.6,0.425,6.9,23.5,0.295,15.8,22.7,0.696,9.0,26.1,35.1,15.9,7.6,2.7,15.5,19.8,2017,German-Pro-B,0
14,TG s.Oliver Wurzburg,28,40.2,77.6,27.7,62.2,0.446,5.4,18.1,0.295,16.8,24.4,0.689,9.4,24.8,34.2,17.4,8.6,3.0,18.6,21.8,2017,German-Pro-B,0
15,FC Schalke 04,25,40.2,77.4,26.6,61.4,0.433,6.8,20.8,0.328,17.4,25.5,0.684,9.2,25.4,34.5,16.2,5.5,1.8,14.6,19.3,2017,German-Pro-B,0
16,BG Karlsruhe,28,39.8,77.1,27.7,59.6,0.465,6.4,19.5,0.328,15.3,20.8,0.738,8.3,22.7,31.0,13.1,7.0,1.8,15.5,18.4,2017,German-Pro-B,0
17,VFL Astrostars Bochum,30,40.0,77.1,27.5,60.9,0.452,6.7,21.3,0.315,15.3,21.4,0.717,8.8,23.9,32.6,19.9,7.6,2.0,15.9,20.6,2017,German-Pro-B,0
18,TKS 49ers RSV Eintracht Stahnsdorf,22,40.2,76.9,28.5,65.0,0.439,6.4,19.3,0.329,13.5,21.6,0.625,12.7,23.6,36.4,14.0,6.6,2.3,16.2,24.2,2017,German-Pro-B,0
19,FC Bayern Munchen II,25,40.4,76.4,27.0,59.6,0.453,7.2,21.6,0.334,15.3,21.1,0.727,8.3,22.3,30.6,15.7,8.3,1.6,16.5,22.4,2017,German-Pro-B,0
20,Giants TSV 1861 Noerdlingen,22,40.0,75.6,26.9,64.0,0.419,8.7,27.4,0.319,13.1,22.5,0.584,10.4,24.6,35.0,16.4,6.5,3.0,14.6,18.5,2017,German-Pro-B,0
21,Uni-Riesen Leipzig,22,40.1,74.3,27.0,59.7,0.452,6.3,20.5,0.307,14.0,20.7,0.677,7.4,25.3,32.7,17.8,6.8,2.5,18.6,20.1,2017,German-Pro-B,0
22,SC Rist Wedel,24,39.8,73.4,25.3,63.6,0.397,8.4,29.3,0.287,14.5,23.0,0.63,8.1,25.0,33.2,13.9,7.4,2.3,15.4,22.4,2017,German-Pro-B,0
23,Fraport Skyliners Juniors,25,40.2,72.6,25.8,60.6,0.426,8.1,25.7,0.316,12.9,17.8,0.724,9.8,23.0,32.8,17.0,8.4,2.0,17.8,20.4,2017,German-Pro-B,0
24,City Basket Recklinghausen,22,40.0,72.6,26.5,67.1,0.396,7.2,24.7,0.29,12.3,18.6,0.663,9.9,23.6,33.5,15.1,7.2,2.2,16.1,21.9,2017,German-Pro-B,0
