#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Residence Walferdange,14,40.0,92.8,34.6,77.6,0.446,10.1,29.1,0.346,13.6,20.0,0.679,13.1,26.1,39.3,14.2,8.4,1.8,13.2,15.7,2015,Luxembourg-Total-League,0
2,US Heffingen,11,39.8,88.7,32.2,69.5,0.463,7.2,20.2,0.356,17.2,22.6,0.759,8.5,27.9,36.4,10.5,7.2,2.7,13.5,19.2,2015,Luxembourg-Total-League,0
3,BBC Bascharage Hedgehogs,14,40.0,86.1,31.8,70.1,0.454,11.0,30.4,0.362,11.6,17.1,0.678,7.9,27.6,35.6,14.4,4.9,3.5,14.1,17.6,2015,Luxembourg-Total-League,0
4,Musel Pikes,28,40.2,84.6,30.6,69.8,0.439,8.0,25.7,0.313,15.2,20.7,0.734,8.7,24.8,33.4,11.1,7.5,2.5,12.9,18.2,2015,Luxembourg-Total-League,0
5,Amicale Steinsel,33,40.0,84.4,31.0,67.8,0.457,7.1,21.5,0.33,15.4,21.6,0.715,8.3,30.0,38.3,17.8,6.7,3.4,12.2,14.8,2015,Luxembourg-Total-League,0
6,T71 Dudelange,33,40.0,83.8,32.3,67.4,0.48,8.0,23.8,0.338,11.1,16.4,0.677,11.7,26.7,38.4,17.3,6.8,2.0,13.3,16.5,2015,Luxembourg-Total-League,1
7,AS Soleuvre,28,40.0,82.0,30.6,72.4,0.422,9.6,29.4,0.327,11.2,15.7,0.714,12.1,24.3,36.4,14.6,6.0,3.6,13.1,16.7,2015,Luxembourg-Total-League,0
8,Etzella Ettelbruck,30,40.2,80.9,29.7,69.4,0.428,6.8,22.7,0.299,14.6,19.7,0.742,10.4,28.6,39.0,13.1,7.7,3.6,14.2,16.7,2015,Luxembourg-Total-League,0
9,Arantia Larochette,31,39.9,80.6,30.5,72.4,0.421,7.1,23.5,0.303,12.6,17.2,0.733,12.4,26.1,38.5,15.9,8.8,2.7,13.9,20.8,2015,Luxembourg-Total-League,0
10,Basket Esch,30,39.9,80.1,30.6,67.6,0.453,6.3,18.7,0.337,12.6,19.8,0.637,9.7,25.0,34.7,13.9,7.9,1.2,14.8,20.4,2015,Luxembourg-Total-League,0
11,BBC Sparta Bertrange,30,40.1,80.1,28.7,69.0,0.416,7.6,25.8,0.295,14.5,22.4,0.647,10.6,26.6,37.2,13.1,7.5,3.2,14.8,20.1,2015,Luxembourg-Total-League,0
12,AB Contern,31,39.9,80.1,30.3,70.0,0.432,8.1,25.8,0.315,11.5,16.6,0.691,10.0,27.1,37.2,12.4,8.7,1.0,13.4,18.3,2015,Luxembourg-Total-League,0
13,Racing Lux,12,39.9,75.5,29.5,66.2,0.446,5.2,18.7,0.277,11.5,15.9,0.723,9.8,26.0,35.8,14.6,6.4,1.4,16.3,17.1,2015,Luxembourg-Total-League,0
14,Black Star Mersch,29,40.0,73.2,28.4,66.7,0.427,5.8,21.1,0.277,10.5,15.8,0.664,9.2,24.7,33.8,11.7,6.1,1.7,14.8,17.4,2015,Luxembourg-Total-League,0
