#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Residence Walferdange,4,41.2,89.3,32.8,73.8,0.444,7.3,26.5,0.274,16.5,24.8,0.667,10.5,27.5,38.0,7.5,6.3,1.5,9.5,18.5,2020,Luxembourg-Total-League,0
2,Black Star Mersch,4,40.0,88.3,32.5,73.8,0.441,9.0,25.8,0.35,14.3,20.0,0.713,12.5,26.8,39.3,15.5,9.8,3.5,16.3,21.5,2020,Luxembourg-Total-League,0
3,BBC Sparta Bertrange,21,40.4,88.0,32.4,73.0,0.444,9.3,28.1,0.332,13.9,19.4,0.716,11.0,27.6,38.6,14.4,6.5,3.9,12.3,20.0,2020,Luxembourg-Total-League,0
4,Etzella Ettelbruck,23,39.3,86.3,32.7,71.1,0.459,8.3,24.7,0.337,12.7,17.3,0.731,9.3,28.3,37.6,16.7,5.7,2.0,13.0,15.6,2020,Luxembourg-Total-League,0
5,Musel Pikes,22,40.2,86.1,31.8,68.2,0.466,7.5,23.8,0.317,15.0,22.1,0.677,8.8,29.2,38.0,17.2,8.7,2.9,10.7,18.5,2020,Luxembourg-Total-League,0
6,AB Contern,22,40.1,85.5,30.4,71.6,0.424,10.0,29.3,0.34,14.8,20.4,0.725,8.8,26.0,34.8,14.9,7.5,2.5,13.0,19.1,2020,Luxembourg-Total-League,0
7,Arantia Larochette,22,40.2,85.2,31.5,70.2,0.448,6.8,22.0,0.311,15.5,22.4,0.693,12.2,27.6,39.8,12.6,8.2,1.2,15.2,19.9,2020,Luxembourg-Total-League,0
8,T71 Dudelange,21,40.0,85.0,30.2,67.3,0.449,8.3,25.2,0.329,16.3,22.0,0.74,7.7,29.0,36.7,16.0,4.2,2.1,10.7,14.8,2020,Luxembourg-Total-League,1
9,Telstar Hesperange,5,41.0,85.0,30.8,67.2,0.458,10.0,29.2,0.342,13.4,19.0,0.705,7.6,26.4,34.0,12.8,4.2,3.2,11.4,17.6,2020,Luxembourg-Total-League,0
10,Basket Esch,21,40.2,83.9,29.1,63.7,0.457,7.2,23.0,0.312,18.3,23.4,0.783,6.3,28.1,34.4,14.2,7.9,1.5,13.0,18.2,2020,Luxembourg-Total-League,0
11,Amicale Steinsel,23,40.0,81.3,28.4,67.0,0.424,9.8,29.5,0.331,14.7,19.3,0.762,9.5,25.3,34.9,12.7,6.0,3.1,16.5,20.1,2020,Luxembourg-Total-League,0
12,AS Soleuvre,5,40.0,76.2,27.2,62.8,0.433,8.8,25.8,0.341,13.0,17.4,0.747,8.4,24.0,32.4,9.8,3.4,1.4,11.8,15.8,2020,Luxembourg-Total-League,0
13,US Heffingen,23,39.7,75.9,28.1,69.9,0.402,8.0,27.8,0.286,11.7,15.4,0.76,11.7,24.5,36.1,13.5,6.9,1.3,13.0,19.9,2020,Luxembourg-Total-League,0
14,Racing Lux,23,40.7,73.7,27.0,68.6,0.393,8.6,29.7,0.289,11.2,15.3,0.73,10.2,27.4,37.6,12.5,5.9,2.8,12.0,18.0,2020,Luxembourg-Total-League,0
