#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Amicale Steinsel,32,40.0,90.4,33.9,73.3,0.462,8.0,24.2,0.332,14.5,19.1,0.761,10.6,31.4,42.0,19.0,5.7,2.7,10.7,14.9,2016,Luxembourg-Total-League,1
2,Residence Walferdange,31,40.0,88.1,34.0,70.6,0.482,7.8,22.4,0.347,12.2,18.1,0.677,10.9,25.5,36.4,14.9,6.5,1.4,13.3,15.9,2016,Luxembourg-Total-League,0
3,Arantia Larochette,13,40.4,87.8,34.0,75.3,0.451,6.9,23.1,0.3,12.8,17.8,0.72,14.5,26.8,41.2,16.9,9.1,2.0,16.9,22.3,2016,Luxembourg-Total-League,0
4,AS Soleuvre,32,40.1,85.6,31.9,74.7,0.427,9.0,27.0,0.333,12.8,19.2,0.666,12.8,23.4,36.2,12.9,5.9,2.0,12.3,18.8,2016,Luxembourg-Total-League,0
5,Basket Esch,27,40.7,84.9,31.0,68.3,0.454,8.9,24.8,0.36,14.0,18.5,0.754,8.7,28.8,37.4,15.0,5.9,1.5,12.3,19.1,2016,Luxembourg-Total-League,0
6,Etzella Ettelbruck,30,41.0,84.2,31.6,73.2,0.431,7.8,23.1,0.339,13.2,19.3,0.684,11.2,27.8,39.0,14.4,6.2,2.7,12.3,18.2,2016,Luxembourg-Total-League,0
7,Musel Pikes,32,40.8,83.9,30.3,67.1,0.451,9.4,27.0,0.348,14.0,20.5,0.682,7.5,26.0,33.5,12.5,7.7,2.3,12.8,19.4,2016,Luxembourg-Total-League,0
8,BBC Bascharage Hedgehogs,13,40.4,81.6,29.8,71.8,0.415,8.5,30.0,0.285,13.2,17.2,0.768,12.1,26.2,38.2,13.5,6.4,2.7,11.5,18.4,2016,Luxembourg-Total-League,0
9,T71 Dudelange,30,40.5,81.5,30.4,68.2,0.446,7.9,26.1,0.303,12.8,19.0,0.672,10.6,27.7,38.3,14.9,6.1,2.4,13.1,16.2,2016,Luxembourg-Total-League,0
10,US Heffingen,30,40.1,80.2,28.8,70.5,0.409,6.5,22.4,0.291,16.1,22.9,0.701,13.2,26.7,39.9,10.6,5.5,3.6,14.6,19.1,2016,Luxembourg-Total-League,0
11,BBC Sparta Bertrange,28,40.4,78.4,29.4,69.4,0.424,6.7,22.0,0.305,12.8,20.3,0.633,9.4,27.5,36.8,11.5,5.9,1.9,14.7,19.2,2016,Luxembourg-Total-League,0
12,AB Contern,32,40.1,77.7,29.8,71.3,0.417,7.6,24.8,0.305,10.6,15.8,0.669,10.2,26.0,36.2,11.9,6.9,2.6,13.5,19.0,2016,Luxembourg-Total-League,0
13,Grengewald Hostert,14,40.0,75.2,28.0,67.4,0.415,4.1,15.4,0.269,15.1,22.6,0.668,10.5,24.2,34.7,11.5,7.6,1.8,18.1,18.7,2016,Luxembourg-Total-League,0
14,BC Mess,14,39.9,73.9,28.0,61.0,0.459,7.5,23.7,0.316,10.6,16.3,0.649,7.1,22.0,29.1,11.5,4.4,1.8,15.6,17.3,2016,Luxembourg-Total-League,0
