#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Turk Telekom,34,40.4,86.6,31.1,62.4,0.497,11.1,27.9,0.396,13.5,18.9,0.712,6.8,23.3,30.1,22.1,7.7,1.4,10.1,19.7,2018,Turkish-TBL,0
2,Afyonkarahisar Belediye,45,40.1,83.8,30.6,63.7,0.48,9.9,27.6,0.358,12.7,17.2,0.737,10.2,24.1,34.3,18.7,6.9,2.0,11.8,19.9,2018,Turkish-TBL,1
3,Bursaspor,40,40.0,82.3,28.8,61.4,0.469,9.0,25.4,0.355,15.8,20.6,0.768,8.0,24.3,32.3,20.7,6.3,1.1,10.4,21.4,2018,Turkish-TBL,0
4,Yalova Group Belediye Spor,34,40.7,82.3,29.5,64.1,0.46,8.6,24.0,0.36,14.7,18.9,0.78,8.9,21.9,30.8,16.0,7.1,1.4,11.3,21.0,2018,Turkish-TBL,0
5,Bahcesehir Koleji,44,40.3,80.3,28.9,61.3,0.472,9.4,27.3,0.346,13.0,17.4,0.749,8.4,24.8,33.2,19.0,6.0,2.4,12.1,21.6,2018,Turkish-TBL,0
6,Selcuklu Belediyesi,41,40.0,80.1,28.8,59.1,0.487,9.0,22.8,0.395,13.5,18.5,0.726,7.8,24.3,32.0,19.5,5.7,2.9,12.9,21.0,2018,Turkish-TBL,0
7,Sigortam.net ITU Bakiroy,34,40.4,79.2,27.7,63.2,0.438,9.2,27.2,0.338,14.6,20.4,0.717,7.5,26.5,34.0,16.0,5.7,1.3,12.1,17.0,2018,Turkish-TBL,0
8,Antalya BSB,36,40.1,78.5,28.0,62.2,0.451,8.9,25.8,0.343,13.6,19.6,0.693,8.6,24.7,33.3,16.4,7.3,2.0,12.5,18.1,2018,Turkish-TBL,0
9,Balikesir Buyuksehir Belediysepor,34,40.4,78.3,28.7,60.4,0.475,8.4,23.9,0.35,12.6,17.8,0.707,8.2,23.7,31.9,17.0,5.9,1.8,14.7,21.7,2018,Turkish-TBL,0
10,Akhisar Belediye,35,40.4,77.9,26.9,59.5,0.452,8.5,24.3,0.35,15.6,21.1,0.741,7.0,23.3,30.3,18.0,5.6,1.2,11.9,18.6,2018,Turkish-TBL,0
11,Aykon TED Kolejliler Ankara,34,40.6,77.8,28.0,64.3,0.436,8.7,25.2,0.347,13.0,18.5,0.703,10.4,24.3,34.7,17.4,5.6,1.5,12.6,19.6,2018,Turkish-TBL,0
12,Bandirma Kirmizi,37,39.9,77.7,29.2,66.5,0.44,5.9,20.3,0.289,13.3,20.0,0.666,12.8,22.0,34.8,15.2,7.9,3.0,13.9,22.2,2018,Turkish-TBL,0
13,Mamak Belediye Ankara DSI,33,40.7,76.6,27.0,61.8,0.438,8.2,24.8,0.332,14.2,20.3,0.7,8.3,24.5,32.8,16.7,4.7,1.6,11.6,20.6,2018,Turkish-TBL,0
14,Istanbulspor,37,39.6,76.1,27.5,62.1,0.443,8.1,25.0,0.324,13.1,19.0,0.688,9.1,23.0,32.0,15.7,6.4,1.6,11.3,17.8,2018,Turkish-TBL,0
15,Duzce Belediye,34,40.1,75.7,27.8,61.1,0.456,8.3,23.2,0.357,11.8,16.8,0.702,7.9,23.3,31.2,17.4,6.6,1.4,11.7,17.7,2018,Turkish-TBL,0
16,Ormanspor Genc Ankara,34,40.3,74.6,26.5,62.0,0.427,8.1,24.9,0.325,13.6,19.3,0.703,9.1,23.6,32.7,16.1,6.7,2.0,13.1,20.1,2018,Turkish-TBL,0
17,Socar Petkimspor,34,40.1,74.4,26.5,59.8,0.444,8.7,25.2,0.346,12.7,18.1,0.7,9.4,22.2,31.6,15.8,6.0,1.1,13.6,20.9,2018,Turkish-TBL,0
18,Samsunspor DSI,34,40.1,74.1,27.5,62.5,0.44,8.9,24.8,0.36,10.2,14.2,0.716,8.5,23.2,31.7,16.3,5.7,1.7,13.8,19.8,2018,Turkish-TBL,0
