#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Yeni Mamak Spor Klubu,36,40.3,84.0,29.5,63.2,0.467,10.4,28.6,0.363,14.7,20.1,0.729,7.7,24.5,32.2,19.6,6.1,2.2,12.2,20.5,2021,Turkish-TBL,0
2,Akhisar Belediye,32,40.2,83.0,28.6,64.3,0.444,10.8,32.2,0.336,15.0,21.3,0.707,9.1,26.3,35.4,20.2,6.9,2.0,13.8,21.0,2021,Turkish-TBL,0
3,Merkezefendi Belediyesi Denizli Basket,30,40.7,82.2,28.9,63.4,0.455,11.5,29.3,0.392,13.0,17.7,0.733,10.1,27.0,37.1,20.9,6.4,2.2,13.1,23.1,2021,Turkish-TBL,0
4,Samsunspor DSI,40,40.6,80.2,27.9,63.0,0.442,8.8,25.3,0.346,15.8,21.9,0.719,9.6,25.9,35.5,18.5,6.7,1.5,14.2,20.0,2021,Turkish-TBL,0
5,Balikesir Buyuksehir Belediysepor,32,40.5,79.8,28.6,62.0,0.462,8.7,25.3,0.343,13.8,18.8,0.733,9.0,24.1,33.1,21.4,7.5,2.1,14.1,19.8,2021,Turkish-TBL,0
6,Yalova Group Belediye Spor,41,40.1,79.5,28.6,62.5,0.457,8.9,24.8,0.358,13.5,19.4,0.695,8.9,24.9,33.8,18.8,7.0,2.0,12.2,20.2,2021,Turkish-TBL,0
7,Torku Konyaspor,36,40.3,79.4,28.4,62.7,0.453,8.9,24.9,0.356,13.7,19.1,0.717,9.3,24.9,34.2,19.7,5.5,1.8,12.7,20.1,2021,Turkish-TBL,0
8,Sigortam.net ITU Bakiroy,30,40.3,79.2,28.2,61.1,0.461,9.3,25.4,0.367,13.6,21.0,0.645,8.9,22.4,31.3,18.5,7.2,1.3,14.2,19.3,2021,Turkish-TBL,0
9,Manisa Buyuksehir Belediye,32,40.6,78.8,29.4,65.1,0.452,6.9,21.1,0.327,13.0,20.3,0.644,9.6,24.8,34.4,18.5,9.2,2.9,13.2,23.2,2021,Turkish-TBL,0
10,Kocaeli BSB Kagitspor,33,40.3,78.8,29.7,65.8,0.451,8.0,23.7,0.339,11.4,17.2,0.666,10.3,23.7,34.0,18.1,7.1,2.6,12.1,20.3,2021,Turkish-TBL,0
11,Bornova Belediye,30,39.9,78.4,27.9,63.2,0.441,8.4,26.2,0.321,14.2,21.2,0.669,9.6,24.2,33.8,17.9,7.3,1.5,13.2,22.2,2021,Turkish-TBL,0
12,Anadolu Basket,30,40.0,77.2,28.0,65.5,0.428,8.6,27.5,0.312,12.6,17.3,0.728,8.3,23.9,32.2,18.3,5.9,1.6,12.8,17.8,2021,Turkish-TBL,1
13,Gemlik Basketbol Bursa,30,40.5,77.2,27.4,62.5,0.438,8.7,24.4,0.356,13.7,18.7,0.734,9.4,25.3,34.7,18.7,6.4,2.0,14.9,20.5,2021,Turkish-TBL,0
14,Duzce Belediye,30,40.2,73.8,27.2,60.7,0.449,8.3,24.7,0.334,11.1,16.7,0.663,10.2,26.3,36.5,17.9,5.4,1.8,16.3,19.9,2021,Turkish-TBL,0
15,Final Spor Genclik,30,39.8,72.2,27.6,62.3,0.443,6.9,22.6,0.304,10.0,15.4,0.652,8.2,25.0,33.2,19.1,6.4,3.2,13.9,20.7,2021,Turkish-TBL,0
16,Istanbul Basket,30,40.2,70.1,26.0,63.9,0.407,5.3,19.9,0.266,12.7,18.4,0.689,10.5,21.8,32.3,16.8,7.5,3.1,14.3,19.4,2021,Turkish-TBL,0
