#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Turk Telekom,38,39.9,86.1,30.6,65.9,0.465,8.6,25.8,0.335,16.2,22.6,0.72,9.1,24.6,33.6,21.8,9.1,1.2,13.6,19.6,2017,Turkish-TBL,0
2,Eskishehir Basket,43,40.5,83.3,29.8,64.7,0.461,9.3,26.2,0.356,14.3,20.1,0.709,10.3,26.3,36.6,22.6,6.6,1.9,13.1,19.0,2017,Turkish-TBL,0
3,Sakarya Buyuksehir Basketbol,44,40.0,82.0,30.2,63.6,0.475,8.1,23.1,0.35,13.6,19.2,0.708,10.3,24.5,34.8,19.8,8.7,2.4,12.5,22.9,2017,Turkish-TBL,0
4,Mamak Belediye Ankara DSI,34,40.4,81.6,29.3,63.0,0.465,7.6,21.9,0.349,15.4,20.7,0.745,7.2,23.6,30.8,19.8,7.1,1.7,14.6,20.2,2017,Turkish-TBL,0
5,Akhisar Belediye,34,40.1,80.4,28.9,63.8,0.453,9.8,27.0,0.364,12.8,17.3,0.74,8.8,22.9,31.7,18.4,6.1,1.1,12.8,18.9,2017,Turkish-TBL,0
6,Samsunspor DSI,34,40.3,79.4,28.5,61.8,0.462,8.8,24.5,0.357,13.6,19.2,0.709,9.4,25.9,35.3,17.9,6.0,2.1,15.2,20.5,2017,Turkish-TBL,0
7,Afyonkarahisar Belediye,39,40.0,79.1,28.4,61.9,0.458,10.0,27.4,0.366,12.3,17.2,0.719,9.2,23.1,32.3,19.3,7.4,2.0,13.7,21.7,2017,Turkish-TBL,1
8,Acibadi Universitesi Istanbul,45,40.4,78.6,29.0,59.2,0.491,8.5,23.4,0.363,12.1,17.4,0.695,8.4,23.5,31.9,18.0,6.3,2.4,14.0,21.6,2017,Turkish-TBL,0
9,Istanbulspor,37,40.3,77.9,28.4,66.2,0.429,8.2,27.1,0.304,12.8,18.1,0.71,10.2,25.9,36.1,16.6,6.9,3.0,13.2,20.7,2017,Turkish-TBL,0
10,Bandirma Kirmizi,34,40.0,77.0,29.2,65.3,0.447,4.5,17.2,0.261,14.1,21.3,0.663,12.3,22.2,34.5,16.9,9.3,3.1,14.3,22.1,2017,Turkish-TBL,0
11,Bursaspor,45,40.3,76.9,27.7,58.7,0.472,8.0,22.6,0.356,13.4,17.0,0.787,6.8,24.6,31.4,19.0,5.8,1.0,12.2,21.7,2017,Turkish-TBL,0
12,Socar Petkimspor,39,40.1,76.4,26.6,58.4,0.455,9.7,27.5,0.352,13.6,17.6,0.771,7.5,22.5,30.0,17.7,5.8,1.7,11.9,21.6,2017,Turkish-TBL,0
13,Yalova Group Belediye Spor,34,40.0,75.3,28.4,61.0,0.466,7.0,20.5,0.342,11.4,17.0,0.67,8.3,22.3,30.5,15.7,7.1,1.8,13.9,18.7,2017,Turkish-TBL,0
14,Final Spor Genclik,34,40.1,74.4,26.9,60.7,0.443,8.4,24.0,0.35,12.2,18.1,0.676,8.4,22.2,30.6,17.3,5.8,1.3,15.7,20.9,2017,Turkish-TBL,0
15,Gelisim Koleji,34,40.1,72.8,26.8,62.3,0.429,8.1,26.0,0.312,11.1,17.1,0.648,9.1,23.8,32.9,18.3,6.2,2.6,14.6,19.6,2017,Turkish-TBL,0
16,Mugla Ormanspor,34,40.0,71.5,25.1,61.3,0.409,7.4,24.6,0.302,13.9,20.6,0.676,9.2,21.4,30.6,14.6,5.6,2.5,13.5,19.4,2017,Turkish-TBL,0
17,Sigortam.net ITU Bakiroy,34,40.0,71.1,26.3,61.0,0.431,6.9,19.7,0.347,11.7,20.9,0.558,10.7,23.4,34.1,15.7,5.8,2.0,14.2,19.2,2017,Turkish-TBL,0
18,Duzce Belediye,34,40.3,69.4,25.2,61.4,0.411,8.9,26.9,0.33,10.1,16.0,0.628,9.1,23.3,32.4,17.9,7.8,2.8,14.6,19.9,2017,Turkish-TBL,0
