#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Final Spor Genclik,36,40.5,83.8,29.5,64.9,0.455,7.9,23.0,0.342,16.9,23.5,0.72,9.6,23.7,33.3,14.6,6.8,2.3,12.6,21.5,2014,Turkish-TBL,0
2,Vestelspor Manisa,38,40.3,80.6,28.0,63.1,0.444,8.5,24.3,0.349,16.2,22.3,0.726,11.2,27.1,38.2,15.7,5.3,1.5,15.4,21.1,2014,Turkish-TBL,0
3,Mamak Belediye Ankara DSI,37,40.3,79.6,26.9,59.6,0.451,7.7,22.0,0.351,18.2,23.7,0.766,7.0,25.9,32.9,14.4,6.1,1.9,12.8,21.0,2014,Turkish-TBL,0
4,Gelisim Koleji,34,40.6,79.2,28.2,60.4,0.467,9.0,24.2,0.373,13.8,18.9,0.729,7.9,22.5,30.4,14.3,5.9,1.3,15.3,22.0,2014,Turkish-TBL,0
5,Yesilgiresun Belediye,40,40.2,78.7,29.7,63.2,0.471,8.0,25.4,0.314,11.3,15.9,0.711,9.6,25.6,35.2,15.9,5.8,3.3,13.2,20.9,2014,Turkish-TBL,1
6,Istanbul Buyuksehir Belediyesi,41,40.2,78.7,28.8,60.5,0.475,7.9,22.1,0.358,13.2,19.8,0.668,8.8,25.8,34.6,15.1,5.4,3.2,13.3,19.9,2014,Turkish-TBL,0
7,Darussafaka Basketbol Istanbul,41,40.2,77.8,28.1,61.5,0.456,8.0,22.1,0.362,13.7,20.4,0.672,10.1,23.3,33.5,15.7,7.1,2.2,11.8,21.2,2014,Turkish-TBL,0
8,Akhisar Belediye,36,40.0,76.1,27.6,61.1,0.451,6.6,20.7,0.318,14.4,18.9,0.766,8.3,26.6,34.9,17.2,6.2,3.2,12.8,20.5,2014,Turkish-TBL,0
9,Istanbul Teknik Universiteti,34,40.4,75.4,28.6,65.5,0.436,6.0,19.0,0.317,12.3,20.7,0.591,10.8,26.6,37.3,15.6,5.5,3.1,14.2,20.4,2014,Turkish-TBL,0
10,Istanbul DSI,33,40.2,74.7,27.1,62.1,0.437,7.7,24.2,0.317,12.8,19.9,0.644,8.5,23.2,31.7,14.5,6.7,1.5,13.8,22.0,2014,Turkish-TBL,0
11,Demir Insaat Buyukcekmece,34,40.0,73.8,28.1,59.6,0.471,6.0,19.6,0.305,11.7,17.0,0.689,8.4,23.5,31.9,15.4,7.9,2.0,14.1,20.9,2014,Turkish-TBL,0
12,Sigortam.net ITU Bakiroy,34,40.5,73.6,27.4,63.0,0.434,6.1,21.5,0.282,12.8,19.3,0.666,10.4,26.1,36.5,13.6,6.3,4.4,15.5,19.1,2014,Turkish-TBL,0
13,Maliye Milli Piyango,35,40.3,72.8,26.7,65.3,0.409,6.5,21.0,0.312,12.9,20.6,0.626,12.2,26.2,38.5,14.1,6.2,1.6,13.7,17.5,2014,Turkish-TBL,0
14,Hacettepe Universitesi,33,40.0,72.3,26.5,63.2,0.419,7.4,23.9,0.31,11.9,17.7,0.674,7.7,21.4,29.1,14.9,6.2,1.1,13.5,16.3,2014,Turkish-TBL,0
15,Antalya BSB,34,40.4,72.2,26.0,60.5,0.429,6.0,19.5,0.306,14.3,21.2,0.674,8.2,22.4,30.6,15.0,7.3,2.2,13.8,18.2,2014,Turkish-TBL,0
16,Best Balikesir Basketbol Kulubu,34,40.4,70.3,25.8,64.2,0.402,8.1,26.0,0.31,10.6,15.8,0.669,11.0,22.6,33.5,13.0,7.9,1.2,12.2,22.6,2014,Turkish-TBL,0
17,Bandirma Kirmizi,34,39.5,68.4,25.0,61.9,0.404,5.2,18.1,0.289,13.1,19.8,0.66,10.4,22.8,33.2,12.7,6.6,1.9,14.1,20.5,2014,Turkish-TBL,0
18,Aydem Pamukkale Universitesi,40,40.2,66.8,24.3,58.6,0.415,7.4,24.7,0.3,10.7,16.2,0.662,7.9,24.3,32.3,12.7,6.6,2.6,12.2,22.8,2014,Turkish-TBL,0
