#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Maliye Milli Piyango,40,40.5,84.4,30.5,64.6,0.473,6.5,20.3,0.319,16.9,24.9,0.677,9.4,25.7,35.1,17.9,7.7,2.2,15.4,22.8,2012,Turkish-TBL,0
2,Torku Konyaspor,44,40.3,80.1,29.6,62.8,0.471,6.6,20.9,0.316,14.4,21.9,0.657,9.0,24.7,33.7,15.8,8.1,2.5,13.1,22.5,2012,Turkish-TBL,0
3,Aykon TED Kolejliler Ankara,43,40.1,78.5,29.1,59.6,0.488,6.4,18.8,0.339,13.9,19.4,0.715,7.7,25.8,33.5,17.1,8.1,1.3,13.5,21.1,2012,Turkish-TBL,0
4,Final Spor Genclik,40,39.4,77.2,27.1,61.6,0.44,7.5,23.1,0.324,15.5,23.0,0.674,10.3,24.2,34.5,16.1,7.2,2.1,15.8,21.1,2012,Turkish-TBL,0
5,Aydem Pamukkale Universitesi,37,40.7,76.9,26.3,59.2,0.444,7.1,21.1,0.335,17.3,25.5,0.679,9.4,23.9,33.3,13.2,6.4,1.9,15.6,21.5,2012,Turkish-TBL,0
6,Usak Sportlif,38,40.4,76.5,26.1,61.5,0.425,5.7,20.1,0.282,18.6,27.3,0.681,7.8,25.1,32.9,12.9,6.9,2.0,12.8,22.6,2012,Turkish-TBL,0
7,Vestelspor Manisa,40,40.5,74.8,26.9,61.0,0.441,8.0,24.5,0.328,12.9,19.2,0.674,9.3,25.0,34.3,14.6,7.3,2.4,15.0,20.6,2012,Turkish-TBL,0
8,Genc Telekom,43,40.3,74.7,26.0,58.8,0.442,8.7,25.5,0.339,14.0,19.9,0.706,7.8,24.7,32.5,15.3,6.9,1.9,13.3,20.0,2012,Turkish-TBL,0
9,Akhisar Belediye,40,40.2,73.9,25.3,59.4,0.426,6.9,21.2,0.327,16.4,24.5,0.669,9.6,24.9,34.6,12.8,7.4,1.1,14.9,22.8,2012,Turkish-TBL,0
10,Istanbul Buyuksehir Belediyesi,38,40.3,73.8,27.8,61.8,0.45,6.7,20.2,0.329,11.5,18.9,0.61,9.1,24.9,34.1,14.3,6.8,2.3,14.7,19.7,2012,Turkish-TBL,0
11,Tire Gucu Spor Kulubu,38,40.7,72.7,25.5,65.5,0.389,7.0,24.2,0.288,14.8,21.6,0.683,10.9,23.1,34.1,12.4,6.8,2.2,12.9,21.2,2012,Turkish-TBL,0
12,Sigortam.net ITU Bakiroy,38,39.6,72.4,26.4,67.1,0.394,5.5,21.1,0.259,14.1,22.9,0.616,12.1,23.3,35.4,11.4,7.5,2.2,13.3,20.3,2012,Turkish-TBL,0
13,Best Balikesir Basketbol Kulubu,38,40.2,72.4,26.0,58.4,0.445,5.9,18.7,0.317,14.4,19.7,0.731,8.4,22.8,31.3,13.6,7.6,1.8,15.4,23.3,2012,Turkish-TBL,1
14,Istanbulspor,38,40.4,71.7,25.3,61.2,0.413,6.0,19.5,0.309,15.1,22.4,0.676,9.5,22.2,31.8,13.8,6.5,1.4,12.8,22.3,2012,Turkish-TBL,0
15,Royal Hali Gaziantep,44,40.2,71.7,25.1,60.4,0.416,7.8,25.5,0.305,13.6,20.5,0.664,9.7,25.7,35.4,14.1,6.6,1.8,13.8,21.9,2012,Turkish-TBL,0
16,Baskent Genclik Ankara,38,39.2,71.4,26.7,58.3,0.457,4.3,16.1,0.266,13.8,20.3,0.68,7.7,23.5,31.2,13.4,7.8,2.3,15.5,20.5,2012,Turkish-TBL,0
17,Gelisim Koleji,38,40.7,71.2,25.9,61.4,0.421,5.7,19.3,0.296,13.8,19.3,0.714,9.3,23.7,32.9,12.4,7.5,2.6,14.3,21.3,2012,Turkish-TBL,0
18,Ormanspor Genc Ankara,38,40.4,70.6,25.1,60.9,0.412,7.8,22.2,0.349,12.7,18.3,0.692,8.3,23.4,31.8,12.7,6.2,1.7,13.7,23.0,2012,Turkish-TBL,0
19,Darussafaka Basketbol Istanbul,38,40.2,70.1,24.6,59.1,0.416,7.5,22.6,0.333,13.5,19.3,0.701,8.9,23.7,32.6,10.7,5.7,1.9,12.7,22.2,2012,Turkish-TBL,0
20,Tenis E.Dagcilik Istanbul,38,39.8,68.6,25.2,60.1,0.419,4.9,17.5,0.279,13.3,20.9,0.635,9.8,24.5,34.3,11.0,5.6,2.6,15.7,20.7,2012,Turkish-TBL,0
