#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Adanaspor,36,39.8,84.3,30.5,63.7,0.479,8.3,22.6,0.367,15.0,21.1,0.711,8.4,24.7,33.1,18.1,6.6,2.5,12.4,21.6,2015,Turkish-TBL,0
2,Socar Petkimspor,34,39.6,82.8,29.9,67.0,0.447,8.6,25.2,0.343,14.3,20.9,0.685,12.1,24.1,36.2,17.0,6.0,2.1,15.0,24.8,2015,Turkish-TBL,0
3,Final Spor Genclik,34,40.1,81.1,27.9,63.5,0.438,7.4,22.7,0.326,17.9,24.8,0.724,9.9,22.6,32.5,15.5,6.9,3.5,14.9,21.6,2015,Turkish-TBL,0
4,Demir Insaat Buyukcekmece,42,39.4,77.5,27.3,57.7,0.474,7.2,20.1,0.359,15.3,20.2,0.756,6.9,25.4,32.3,14.0,5.8,2.1,13.1,21.6,2015,Turkish-TBL,0
5,Yesilgiresun Belediye,41,40.1,77.4,27.3,58.2,0.469,8.0,23.4,0.344,14.8,21.5,0.688,8.2,22.7,31.0,14.0,7.1,2.9,13.0,22.5,2015,Turkish-TBL,0
6,Mamak Belediye Ankara DSI,34,39.4,77.1,26.6,60.2,0.442,7.3,22.1,0.329,16.7,22.6,0.739,7.9,23.6,31.5,13.0,6.4,1.7,13.9,20.5,2015,Turkish-TBL,0
7,Best Balikesir Basketbol Kulubu,1,40.0,77.0,22.0,55.0,0.4,9.0,24.0,0.375,24.0,26.0,0.923,8.0,21.0,29.0,18.0,7.0,1.0,12.0,19.0,2015,Turkish-TBL,0
8,Afyonkarahisar Belediye,34,39.7,76.9,27.6,62.2,0.443,6.9,21.7,0.319,14.9,21.8,0.683,7.4,22.7,30.1,14.6,6.6,3.0,13.1,20.6,2015,Turkish-TBL,0
9,Denizli Belediye,40,39.7,76.8,27.8,62.6,0.444,9.1,25.2,0.361,11.1,17.0,0.655,10.0,25.5,35.5,14.6,8.3,2.4,12.5,21.6,2015,Turkish-TBL,0
10,Sakarya Buyuksehir Basketbol,41,40.1,76.8,26.7,59.8,0.446,9.1,25.7,0.356,13.8,18.7,0.735,9.0,23.7,32.7,15.9,7.5,2.6,14.0,22.5,2015,Turkish-TBL,1
11,Akhisar Belediye,37,39.5,76.2,27.3,60.6,0.451,6.1,18.8,0.327,15.0,21.2,0.707,8.9,24.9,33.8,13.9,6.9,2.4,13.1,20.3,2015,Turkish-TBL,0
12,Sigortam.net ITU Bakiroy,34,39.4,76.2,28.0,63.6,0.44,5.8,18.0,0.324,14.4,20.6,0.698,11.3,24.5,35.8,14.7,5.7,3.8,14.9,21.1,2015,Turkish-TBL,0
13,Meliksah Universitesi,37,40.2,76.1,26.8,61.0,0.439,9.9,27.9,0.353,11.4,17.1,0.664,7.9,24.4,32.2,14.4,7.0,1.9,13.2,20.2,2015,Turkish-TBL,0
14,Gelisim Koleji,34,39.5,75.9,27.8,63.5,0.438,7.1,23.7,0.297,12.9,20.1,0.641,10.7,25.6,36.4,14.1,6.3,3.7,13.1,18.8,2015,Turkish-TBL,0
15,Orkide Gediz Univeristesi,34,39.3,72.9,26.4,60.8,0.435,7.0,21.0,0.332,12.5,18.0,0.695,9.2,24.8,34.0,14.6,6.2,2.9,13.2,20.7,2015,Turkish-TBL,0
16,Istanbul Teknik Universiteti,34,39.6,72.8,25.9,62.7,0.413,6.4,21.0,0.305,14.6,20.8,0.703,10.1,23.1,33.2,12.8,5.3,1.8,13.4,19.8,2015,Turkish-TBL,0
17,Mersin BSB,34,39.4,71.1,25.5,57.1,0.447,6.2,21.3,0.292,13.4,20.8,0.645,7.6,23.6,31.3,13.3,6.4,3.5,14.5,21.8,2015,Turkish-TBL,0
18,Acibadi Universitesi Istanbul,1,40.0,71.0,27.0,59.0,0.458,8.0,23.0,0.348,9.0,15.0,0.6,10.0,21.0,31.0,13.0,1.0,1.0,15.0,26.0,2015,Turkish-TBL,0
19,Istanbul DSI,34,39.4,70.3,24.6,60.3,0.409,6.6,21.9,0.303,14.1,21.1,0.672,9.4,22.9,32.4,11.3,6.1,2.6,13.6,21.3,2015,Turkish-TBL,0
