#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,BC Rilski Sportist,16,40.6,84.9,30.7,65.2,0.471,7.4,21.2,0.348,16.2,21.8,0.744,10.3,23.6,33.9,17.2,7.8,2.6,13.6,19.3,2013,Balkan-BIBL,0
2,Hapoel Galil Gilboa,16,40.6,84.2,32.0,61.5,0.52,8.4,20.4,0.413,11.8,17.1,0.689,9.0,24.7,33.7,18.9,8.5,3.6,13.9,23.1,2013,Balkan-BIBL,1
3,BC Levski Lukoil,16,40.5,83.3,29.8,60.7,0.491,8.8,24.4,0.361,14.9,20.3,0.735,9.7,22.3,31.9,17.7,7.2,1.8,14.3,22.7,2013,Balkan-BIBL,0
4,KK Teodo Tivat,13,40.4,81.3,29.1,63.0,0.462,7.3,24.1,0.304,15.8,21.0,0.755,10.5,20.3,30.8,16.8,8.3,1.5,13.2,19.9,2013,Balkan-BIBL,0
5,OKK Beograd,11,40.0,80.1,29.1,60.5,0.481,6.5,17.8,0.362,15.5,22.9,0.675,7.2,22.1,29.3,18.8,7.7,2.5,13.5,18.8,2013,Balkan-BIBL,0
6,KK Kumanovo,16,40.6,79.9,29.4,63.7,0.461,7.4,21.8,0.341,13.8,20.3,0.677,12.7,21.3,34.0,12.3,4.8,3.1,12.7,22.3,2013,Balkan-BIBL,0
7,Enosi Kalathosfairisis Kavalas,14,40.0,79.7,28.9,58.6,0.494,7.1,18.9,0.375,14.8,20.1,0.734,7.9,21.5,29.4,15.6,6.6,1.9,15.2,22.2,2013,Balkan-BIBL,0
8,Kozuv Gevgelija,12,40.0,76.1,27.3,58.2,0.468,8.6,22.4,0.383,13.0,18.2,0.716,6.8,20.3,27.1,14.3,7.2,1.3,14.7,21.1,2013,Balkan-BIBL,0
9,KK Mornar,12,40.4,74.8,27.7,64.6,0.428,8.2,23.6,0.346,11.3,15.3,0.734,9.8,20.1,29.8,14.2,6.5,1.8,11.2,21.8,2013,Balkan-BIBL,0
10,KK Djuro Slavonski Brod,12,40.4,74.2,28.1,58.6,0.479,7.3,22.3,0.325,10.8,15.8,0.679,7.8,21.2,29.0,15.9,5.7,1.8,15.2,20.8,2013,Balkan-BIBL,0
