#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,BC Beroe Stara Zagora,18,40.2,83.0,30.9,62.7,0.493,9.7,26.6,0.364,11.6,16.5,0.7,10.4,23.3,33.7,17.4,9.5,2.6,15.7,20.1,2017,Balkan-BIBL,1
2,KK Teodo Tivat,17,40.3,81.6,30.2,60.6,0.499,7.3,22.5,0.324,13.8,19.2,0.719,7.9,19.9,27.9,18.8,7.2,1.8,14.6,21.1,2017,Balkan-BIBL,0
3,KB Peja,17,40.7,81.1,29.8,66.8,0.446,10.2,30.6,0.335,11.4,17.2,0.661,10.2,22.1,32.2,18.7,7.2,1.5,10.2,20.1,2017,Balkan-BIBL,0
4,Karpos Sokoli,12,40.0,79.9,28.9,61.6,0.47,8.3,23.6,0.35,13.8,19.3,0.716,7.8,20.9,28.8,15.7,6.3,1.8,11.8,20.3,2017,Balkan-BIBL,0
5,Kozuv Gevgelija,16,39.7,78.9,28.9,59.4,0.487,9.2,25.6,0.359,11.9,16.9,0.701,8.6,23.6,32.2,15.8,6.8,2.1,15.1,21.2,2017,Balkan-BIBL,0
6,KK Kumanovo,17,40.3,78.8,27.5,57.4,0.479,8.0,24.5,0.327,15.8,20.7,0.764,6.9,23.1,30.1,15.6,5.0,1.0,14.3,19.1,2017,Balkan-BIBL,0
7,KB Bashkimi Prizren,10,40.3,77.3,26.5,63.3,0.419,9.7,29.7,0.327,14.6,20.4,0.716,10.4,22.0,32.4,14.3,6.6,0.7,15.1,19.9,2017,Balkan-BIBL,0
8,Sigal Prishtina,10,41.0,76.1,29.4,64.3,0.457,6.7,23.1,0.29,10.6,15.4,0.688,7.3,22.2,29.5,15.1,9.1,2.5,15.5,18.1,2017,Balkan-BIBL,0
9,KK Feni Industries,16,40.0,75.6,27.3,61.4,0.444,9.6,26.9,0.356,11.5,15.4,0.748,8.8,22.4,31.1,15.1,5.3,0.9,10.7,18.9,2017,Balkan-BIBL,0
10,KK Sutjeska,14,40.3,75.3,27.7,61.1,0.454,7.1,21.2,0.337,12.7,18.6,0.682,6.9,20.8,27.6,14.1,7.9,1.3,12.2,18.6,2017,Balkan-BIBL,0
11,KB Trepca Mitrovice,9,40.5,71.0,26.6,56.6,0.47,5.7,18.1,0.313,12.2,16.6,0.738,7.1,22.3,29.4,12.9,3.6,1.4,12.0,20.9,2017,Balkan-BIBL,0
12,SK Tirana,10,40.0,69.4,25.0,52.7,0.474,6.2,17.7,0.35,13.2,19.0,0.695,7.5,20.6,28.1,11.8,1.4,0.6,8.4,21.0,2017,Balkan-BIBL,0
