#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,SCM CSU Craiova,33,40.3,93.7,34.9,67.2,0.519,10.1,25.1,0.403,13.8,18.8,0.735,9.2,24.4,33.6,21.0,7.7,2.2,13.2,22.4,2018,Romanian-Divizia-A,0
2,CSM Oradea,43,40.1,85.3,31.0,62.2,0.499,9.7,25.3,0.383,13.5,19.5,0.693,8.9,22.1,30.9,17.3,8.3,2.3,12.2,20.5,2018,Romanian-Divizia-A,1
3,U-Banca Transilvania Cluj,42,40.4,85.2,30.2,61.1,0.495,7.7,22.4,0.343,17.0,22.7,0.749,8.4,23.3,31.8,18.9,8.3,1.7,13.5,21.8,2018,Romanian-Divizia-A,0
4,CSS Bega Timisoara,37,40.0,84.4,30.1,59.5,0.506,7.3,20.7,0.352,16.9,24.0,0.705,8.7,23.2,31.9,18.6,7.7,2.4,14.5,22.1,2018,Romanian-Divizia-A,0
5,CSU Atlassib Sibiu,42,39.4,84.2,31.3,64.9,0.482,8.1,23.0,0.35,13.5,21.0,0.646,10.9,22.9,33.8,16.8,8.3,2.4,12.2,20.8,2018,Romanian-Divizia-A,0
6,CS Phoenix Galati,33,40.0,83.5,31.8,66.2,0.481,7.5,22.7,0.332,12.3,19.2,0.641,10.6,23.0,33.6,18.3,8.7,2.1,13.5,19.3,2018,Romanian-Divizia-A,0
7,Steaua CSM EximBank Bucuresti,46,40.2,81.9,28.9,58.8,0.492,8.6,22.9,0.375,15.5,20.3,0.761,8.9,22.6,31.5,17.4,7.3,2.4,14.1,23.5,2018,Romanian-Divizia-A,0
8,BCM U Pitesti,34,40.4,79.8,28.4,61.2,0.464,9.2,23.9,0.385,13.9,17.6,0.786,8.9,24.1,33.0,17.3,5.8,2.7,13.7,20.1,2018,Romanian-Divizia-A,0
9,BC Timba Timisoara,30,40.2,79.1,29.1,61.2,0.476,6.7,19.9,0.334,14.2,21.2,0.67,8.8,24.1,33.0,16.9,6.8,1.5,15.8,15.8,2018,Romanian-Divizia-A,0
10,Politehnica CSS Unirea,30,40.0,76.6,29.5,64.7,0.456,6.4,21.6,0.297,11.2,17.2,0.649,9.0,21.8,30.8,14.2,7.2,2.3,15.1,19.7,2018,Romanian-Divizia-A,0
11,CSM Targu Jiu,22,40.2,69.6,24.8,61.4,0.404,7.0,22.5,0.31,13.0,17.9,0.728,10.5,20.0,30.5,14.7,6.0,2.5,16.2,16.5,2018,Romanian-Divizia-A,0
12,CS Dinamo Bucuresti,30,40.3,65.1,23.8,61.0,0.39,6.5,21.7,0.298,11.1,17.0,0.654,7.9,19.6,27.5,12.6,6.2,1.3,18.4,19.6,2018,Romanian-Divizia-A,0
