#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,CSU Atlassib Sibiu,28,40.2,88.4,33.2,68.3,0.486,9.4,24.5,0.384,12.5,18.4,0.681,11.0,26.7,37.7,18.0,7.4,3.1,12.7,17.4,2021,Romanian-Divizia-A,0
2,U-Banca Transilvania Cluj,37,40.0,85.6,31.4,62.1,0.506,7.5,21.8,0.347,15.2,21.1,0.717,9.6,26.0,35.6,20.1,8.6,2.4,15.3,19.4,2021,Romanian-Divizia-A,1
3,CSO Voluntari,35,40.1,81.6,30.7,64.7,0.475,9.7,26.7,0.365,10.4,15.5,0.673,8.9,25.3,34.1,17.3,8.5,1.9,12.8,18.0,2021,Romanian-Divizia-A,0
4,CSM Oradea,36,40.1,81.5,30.0,60.6,0.495,8.6,23.2,0.368,12.9,17.7,0.731,9.2,22.9,32.2,18.0,7.8,2.1,12.3,17.4,2021,Romanian-Divizia-A,0
5,CS Dinamo Bucuresti,26,40.4,80.0,30.2,63.1,0.478,7.3,20.2,0.36,12.4,17.9,0.691,8.3,21.7,30.0,14.8,8.4,2.4,15.0,20.4,2021,Romanian-Divizia-A,0
6,BCM U Pitesti,33,40.0,79.9,28.3,63.5,0.445,8.6,25.1,0.343,14.7,18.6,0.793,9.6,21.9,31.5,16.7,9.2,2.7,13.5,20.0,2021,Romanian-Divizia-A,0
7,SCM CSU Craiova,28,40.5,77.7,28.5,63.0,0.452,9.0,27.1,0.331,11.8,16.2,0.727,8.5,25.7,34.2,18.1,7.8,2.2,13.1,17.1,2021,Romanian-Divizia-A,0
8,Steaua CSM EximBank Bucuresti,26,40.2,77.0,29.2,65.8,0.444,7.4,22.9,0.324,11.2,16.3,0.69,8.1,22.4,30.5,16.9,9.2,2.0,13.5,18.8,2021,Romanian-Divizia-A,0
9,CSS Bega Timisoara,28,40.4,75.8,27.5,62.5,0.441,9.1,25.6,0.355,11.6,15.9,0.733,9.6,22.9,32.5,19.1,7.3,2.4,13.6,19.5,2021,Romanian-Divizia-A,0
10,CS Phoenix Galati,28,40.2,74.4,28.0,61.3,0.457,6.3,19.5,0.325,12.0,15.6,0.771,7.5,22.5,30.0,16.5,8.4,2.1,17.2,19.0,2021,Romanian-Divizia-A,0
11,CSM Targu Jiu,26,40.2,71.6,27.7,62.4,0.444,7.1,23.4,0.302,9.2,13.3,0.69,9.4,22.2,31.5,14.8,6.0,2.2,16.8,16.3,2021,Romanian-Divizia-A,0
12,CSM Focsani,26,40.6,71.3,26.7,62.0,0.431,8.1,25.0,0.324,9.9,14.6,0.678,7.7,23.0,30.8,16.1,6.5,2.4,15.7,16.0,2021,Romanian-Divizia-A,0
13,BC PH Miercurea Ciuc,26,40.2,67.3,25.3,62.2,0.408,7.5,25.3,0.298,9.0,13.0,0.697,9.2,22.5,31.6,14.3,6.5,1.6,16.1,16.3,2021,Romanian-Divizia-A,0
14,BC Athletic Constanta,25,40.2,66.4,25.8,64.9,0.397,5.3,22.5,0.237,9.4,14.5,0.652,10.6,23.5,34.1,15.0,7.6,2.3,17.6,19.8,2021,Romanian-Divizia-A,0
