#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,CSU Asesoft Ploiesti,43,40.7,86.6,30.6,61.0,0.501,8.1,21.0,0.383,17.4,25.1,0.694,10.0,22.8,32.8,17.2,7.3,1.3,14.6,24.8,2013,Romanian-Divizia-A,1
2,CSM Bucuresti,34,40.3,84.7,31.2,64.5,0.484,8.0,21.2,0.377,14.3,18.3,0.778,9.1,21.9,31.0,16.2,7.1,2.5,13.7,20.8,2013,Romanian-Divizia-A,0
3,CSM Targu Jiu,43,40.4,84.0,28.8,60.3,0.477,9.1,24.8,0.367,17.3,22.7,0.76,9.8,22.3,32.1,16.4,6.0,2.6,13.7,20.7,2013,Romanian-Divizia-A,0
4,CSS Bega Timisoara,33,40.5,83.1,29.8,60.8,0.491,8.2,22.8,0.358,15.2,20.2,0.752,8.5,21.9,30.5,16.1,6.3,2.5,13.1,22.2,2013,Romanian-Divizia-A,0
5,U-Banca Transilvania Cluj,33,40.5,81.8,30.5,63.3,0.481,7.9,22.7,0.348,12.9,17.9,0.72,11.1,22.5,33.7,17.7,8.5,2.6,15.4,23.3,2013,Romanian-Divizia-A,0
6,SCM CSU Craiova,33,40.0,81.5,28.2,59.5,0.474,7.8,22.9,0.343,17.2,25.2,0.683,9.9,22.7,32.6,12.4,7.2,3.3,15.8,20.8,2013,Romanian-Divizia-A,0
7,CSM Medias,38,40.5,81.2,30.8,63.8,0.482,7.2,21.5,0.333,12.5,17.7,0.703,11.4,23.4,34.8,15.9,9.7,1.7,16.4,23.1,2013,Romanian-Divizia-A,0
8,CS Energia Rovinari,33,40.1,81.0,29.9,61.8,0.484,6.8,19.5,0.349,14.4,19.0,0.758,9.2,24.5,33.7,15.6,6.2,1.7,12.8,19.5,2013,Romanian-Divizia-A,0
9,CSM Oradea,40,40.6,79.9,29.1,58.9,0.494,6.4,19.5,0.329,15.3,22.1,0.692,8.5,24.7,33.1,16.4,7.1,2.0,15.0,18.7,2013,Romanian-Divizia-A,0
10,BCM U Pitesti,33,40.3,79.2,28.8,62.4,0.462,5.0,17.6,0.282,16.6,23.8,0.699,9.7,21.1,30.8,15.7,9.4,3.0,14.8,22.7,2013,Romanian-Divizia-A,0
11,CSS Giurgiu,38,40.3,78.8,27.8,60.2,0.462,7.9,23.1,0.344,15.3,23.3,0.655,10.0,22.6,32.6,12.1,6.8,1.5,13.3,19.3,2013,Romanian-Divizia-A,0
12,CSU Atlassib Sibiu,33,39.9,78.4,27.4,61.4,0.447,7.2,22.4,0.321,16.4,22.1,0.742,8.9,22.6,31.5,14.2,6.8,3.4,14.3,19.8,2013,Romanian-Divizia-A,0
13,BC Timba Timisoara,35,40.5,74.2,27.0,61.2,0.441,6.1,19.9,0.304,14.2,20.2,0.701,9.5,22.9,32.3,13.3,5.7,2.1,15.2,20.7,2013,Romanian-Divizia-A,0
14,BC PH Miercurea Ciuc,38,40.3,71.1,25.7,58.0,0.443,7.4,21.2,0.347,12.3,18.1,0.68,7.8,21.1,28.9,13.1,5.7,1.5,16.5,20.3,2013,Romanian-Divizia-A,0
15,BC Farul Constanta,36,40.6,70.7,25.5,61.9,0.412,6.3,19.7,0.319,13.5,19.7,0.683,9.3,21.6,30.9,12.4,6.8,1.8,15.3,20.3,2013,Romanian-Divizia-A,0
16,CS Dinamo Bucuresti,37,40.4,65.1,24.2,63.4,0.381,6.7,24.0,0.278,10.1,15.6,0.646,9.6,18.7,28.3,11.2,8.2,2.3,19.7,20.1,2013,Romanian-Divizia-A,0
