#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,ALBA Berlin,47,40.3,89.7,30.7,60.6,0.506,10.1,23.9,0.421,18.3,23.0,0.792,8.7,22.5,31.2,22.3,8.9,2.0,14.3,19.3,2018,German-BBL,0
2,Bayern Munich,48,40.1,87.5,31.1,58.6,0.53,7.4,20.1,0.366,18.1,23.5,0.769,7.5,23.4,31.0,21.9,7.8,2.3,12.8,20.8,2018,German-BBL,1
3,Giessen 46ers,34,40.1,86.7,30.2,65.9,0.458,10.0,27.1,0.368,16.4,20.8,0.789,8.9,25.3,34.2,18.9,5.1,2.6,14.2,21.0,2018,German-BBL,0
4,MHP Riesen,40,39.9,86.5,30.6,66.0,0.463,9.1,26.2,0.348,16.3,21.4,0.761,10.1,21.5,31.5,17.9,9.8,2.0,11.6,22.5,2018,German-BBL,0
5,EWE Baskets Oldenburg,39,40.1,86.1,31.0,61.6,0.503,9.7,24.2,0.401,14.4,18.6,0.775,7.6,20.8,28.4,19.2,6.9,1.6,11.6,22.9,2018,German-BBL,0
6,Medi Bayreuth,37,40.1,83.2,29.4,61.4,0.479,8.5,23.0,0.37,15.8,21.2,0.747,8.0,22.5,30.5,17.7,7.0,1.7,12.4,19.8,2018,German-BBL,0
7,Telekom Baskets Bonn,37,40.1,82.2,28.6,59.8,0.478,9.9,26.3,0.377,15.1,20.9,0.72,8.2,22.4,30.6,16.8,6.7,3.1,12.5,20.1,2018,German-BBL,0
8,Brose Baskets Bamberg,41,40.1,81.4,26.8,55.6,0.481,8.5,21.8,0.389,19.3,23.6,0.819,6.1,22.6,28.7,17.8,5.9,2.1,11.2,19.7,2018,German-BBL,0
9,Ratiopharm Ulm,34,40.1,80.8,27.8,59.4,0.468,8.9,23.3,0.383,16.3,20.6,0.791,6.5,22.0,28.5,16.9,5.0,1.9,11.4,19.5,2018,German-BBL,0
10,Mitteldeutscher BC,34,40.6,80.8,28.3,62.8,0.451,8.7,24.7,0.352,15.5,18.5,0.835,6.9,21.9,28.8,16.4,5.6,2.6,11.5,22.2,2018,German-BBL,0
11,s.Oliver Baskets,34,40.1,79.1,26.9,58.7,0.458,9.1,25.7,0.356,16.1,20.8,0.777,7.3,22.5,29.8,16.6,5.7,2.3,11.1,21.8,2018,German-BBL,0
12,BG Goettingen,34,40.0,78.9,28.1,63.3,0.444,8.9,26.4,0.338,13.8,18.6,0.742,8.7,20.8,29.4,18.1,6.4,2.2,12.7,21.9,2018,German-BBL,0
13,Science City Jena,34,40.2,78.7,27.7,60.8,0.456,9.2,24.4,0.379,14.2,19.1,0.743,8.2,20.7,28.9,18.7,7.3,2.0,12.7,22.5,2018,German-BBL,0
14,Eisbaren Bremerhaven,34,40.3,77.9,27.8,60.4,0.46,8.8,23.8,0.371,13.5,18.7,0.722,9.0,22.8,31.8,14.5,5.3,2.4,13.8,20.5,2018,German-BBL,0
15,Fraport Skyliners,39,40.0,77.0,26.7,56.9,0.469,8.9,23.2,0.385,15.4,20.7,0.744,7.4,21.5,28.8,15.8,6.9,2.5,13.9,21.5,2018,German-BBL,0
16,BiG Oettinger Rockets Gotha,34,40.0,75.5,25.7,58.3,0.441,8.2,23.2,0.352,15.9,20.8,0.763,7.2,21.4,28.6,15.9,6.1,1.7,14.6,23.2,2018,German-BBL,0
17,Basketball Lowen Braunschweig,34,40.0,74.3,26.6,59.8,0.445,6.8,21.2,0.321,14.3,19.7,0.725,8.9,22.5,31.4,17.2,6.5,2.8,14.1,20.5,2018,German-BBL,0
18,Walter Tigers Tubingen,34,40.1,74.3,26.9,61.6,0.436,8.6,24.8,0.347,11.9,16.9,0.709,7.7,18.6,26.3,18.8,6.0,2.1,11.6,21.4,2018,German-BBL,0
