#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,EWE Baskets Oldenburg,38,40.1,91.3,32.4,64.6,0.502,11.5,27.9,0.411,14.9,18.4,0.813,7.2,22.8,30.1,21.9,7.4,1.9,10.9,20.8,2021,German-BBL,0
2,MHP Riesen,43,40.0,87.4,30.8,67.4,0.458,10.8,29.7,0.362,15.0,19.7,0.762,10.0,20.9,30.9,16.6,8.3,2.5,11.1,19.8,2021,German-BBL,0
3,Ratiopharm Ulm,42,40.0,86.6,28.5,57.9,0.493,10.3,25.0,0.411,19.3,22.9,0.841,7.1,21.9,29.0,18.0,7.0,2.2,12.7,19.5,2021,German-BBL,0
4,HARKO Merlins Crailsheim,38,40.1,85.7,29.0,61.2,0.474,10.8,28.4,0.379,17.0,22.1,0.77,8.5,21.7,30.2,18.6,7.3,2.1,14.4,21.8,2021,German-BBL,0
5,Giessen 46ers,34,39.9,85.6,31.8,65.7,0.483,10.1,27.8,0.362,12.1,14.8,0.815,8.8,21.5,30.3,18.6,5.8,3.0,14.2,20.1,2021,German-BBL,0
6,Bayern Munich,46,40.2,85.4,30.5,61.7,0.495,8.7,23.0,0.377,15.7,19.7,0.798,8.5,22.0,30.5,18.7,7.2,3.4,12.8,22.1,2021,German-BBL,0
7,ALBA Berlin,45,40.0,85.4,30.8,64.4,0.478,10.4,28.0,0.37,13.5,16.8,0.805,9.3,24.6,33.8,21.3,7.3,2.6,12.9,18.1,2021,German-BBL,1
8,BG Goettingen,34,40.4,84.5,29.5,62.5,0.472,9.9,25.6,0.388,15.6,20.6,0.757,8.3,21.9,30.2,18.8,6.4,2.6,14.0,21.7,2021,German-BBL,0
9,Medi Bayreuth,34,40.1,84.3,29.7,59.0,0.504,8.4,22.4,0.373,16.5,20.7,0.799,6.5,22.2,28.7,19.4,6.9,2.2,13.8,18.9,2021,German-BBL,0
10,Brose Baskets Bamberg,39,40.0,84.1,29.9,62.3,0.48,10.4,28.6,0.365,13.7,17.3,0.794,8.9,22.8,31.7,20.1,5.7,2.8,13.9,19.3,2021,German-BBL,0
11,Basketball Lowen Braunschweig,34,40.3,84.0,28.6,60.9,0.471,9.9,26.1,0.38,16.8,23.7,0.71,9.6,21.9,31.5,19.0,6.4,2.0,14.1,21.6,2021,German-BBL,0
12,Hamburg Towers,37,40.4,83.9,30.4,65.5,0.465,8.8,24.9,0.351,14.3,19.3,0.742,8.9,21.2,30.0,18.5,8.9,1.7,11.1,20.6,2021,German-BBL,0
13,Mitteldeutscher BC,34,39.9,82.7,28.9,64.0,0.451,9.4,27.6,0.34,15.6,20.0,0.782,9.5,22.1,31.5,17.2,6.9,3.1,15.1,21.9,2021,German-BBL,0
14,Telekom Baskets Bonn,34,40.2,82.3,29.1,62.4,0.465,8.6,24.9,0.348,15.5,20.3,0.766,8.4,23.1,31.5,15.1,7.0,2.3,14.4,20.4,2021,German-BBL,0
15,SC Rasta Vechta,34,40.1,79.9,27.6,61.1,0.453,9.3,26.5,0.35,15.4,20.1,0.766,8.9,21.4,30.3,18.5,5.5,1.8,14.8,22.3,2021,German-BBL,0
16,BV Chemnitz 99,34,40.4,79.1,28.0,59.7,0.469,9.9,26.3,0.378,13.2,17.5,0.755,8.4,21.4,29.8,18.0,6.6,2.4,17.1,21.6,2021,German-BBL,0
17,s.Oliver Baskets,34,40.1,77.5,27.7,60.0,0.462,7.6,22.0,0.344,14.5,19.1,0.76,8.0,21.0,29.1,17.9,6.7,2.0,15.6,20.4,2021,German-BBL,0
18,Fraport Skyliners,34,40.1,76.9,26.4,58.9,0.448,9.2,25.0,0.369,14.8,19.4,0.762,7.6,21.4,29.0,17.1,6.7,1.3,14.5,19.4,2021,German-BBL,0
