#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Ratiopharm Ulm,43,40.5,87.5,29.5,61.5,0.48,9.4,24.6,0.381,19.0,23.8,0.801,8.6,24.5,33.1,19.0,6.0,2.4,11.4,19.0,2017,German-BBL,0
2,Bayern Munich,41,40.0,85.1,29.4,57.0,0.515,8.0,20.2,0.393,18.4,23.5,0.784,7.5,24.0,31.5,21.4,8.1,3.1,13.3,22.1,2017,German-BBL,0
3,Medi Bayreuth,36,40.4,84.2,29.0,60.2,0.482,9.1,22.6,0.4,17.1,21.0,0.815,8.4,21.2,29.6,15.8,7.4,1.7,12.6,19.6,2017,German-BBL,0
4,Brose Baskets Bamberg,42,40.1,83.5,28.9,57.4,0.504,9.8,23.6,0.414,15.9,19.7,0.805,6.9,24.6,31.4,19.0,6.0,3.1,12.1,20.5,2017,German-BBL,1
5,Eisbaren Bremerhaven,33,40.3,83.0,28.8,61.3,0.471,8.9,23.8,0.375,16.3,22.5,0.724,8.6,21.4,30.1,18.2,7.2,2.7,15.3,23.3,2017,German-BBL,0
6,Telekom Baskets Bonn,38,40.1,81.6,28.8,58.5,0.492,8.0,21.7,0.369,16.1,22.0,0.729,7.1,21.3,28.5,17.8,6.9,3.0,14.1,19.6,2017,German-BBL,0
7,ALBA Berlin,37,39.9,81.0,28.2,58.6,0.481,8.3,22.2,0.374,16.3,20.5,0.793,7.0,20.6,27.6,19.8,7.5,2.8,14.3,22.1,2017,German-BBL,0
8,EWE Baskets Oldenburg,44,40.5,80.3,29.1,61.0,0.478,9.1,23.8,0.381,13.0,17.1,0.761,7.4,21.3,28.6,17.9,6.9,2.2,12.0,20.9,2017,German-BBL,0
9,s.Oliver Baskets,33,40.0,78.8,28.0,60.7,0.462,8.4,24.5,0.344,14.3,18.8,0.762,8.6,21.5,30.1,17.0,6.1,3.5,13.8,22.8,2017,German-BBL,0
10,Phoenix Hagen,11,40.0,78.7,28.0,67.3,0.416,7.5,24.5,0.304,15.3,20.9,0.73,9.6,22.5,32.2,17.5,7.1,2.9,16.2,23.8,2017,German-BBL,0
11,MHP Riesen,37,40.0,78.2,27.4,62.3,0.441,7.5,21.5,0.348,15.9,21.6,0.737,9.8,22.0,31.8,16.4,6.8,2.5,13.1,22.7,2017,German-BBL,0
12,BG Goettingen,33,40.5,77.7,28.2,61.8,0.456,7.6,22.3,0.339,13.7,17.8,0.769,10.1,22.3,32.4,19.0,6.5,2.3,15.5,20.5,2017,German-BBL,0
13,Giessen 46ers,33,40.0,77.2,27.4,59.3,0.461,7.6,20.2,0.376,14.9,20.3,0.733,8.8,19.9,28.7,16.2,7.2,2.0,14.1,19.5,2017,German-BBL,0
14,Science City Jena,33,40.3,75.7,26.6,59.5,0.447,7.7,21.7,0.355,14.8,21.5,0.692,8.6,20.6,29.3,17.5,6.7,2.1,14.8,23.3,2017,German-BBL,0
15,Walter Tigers Tubingen,33,40.3,75.6,26.6,60.7,0.439,9.5,26.5,0.357,12.9,16.8,0.764,8.1,20.1,28.1,17.8,7.4,2.5,13.5,21.0,2017,German-BBL,0
16,Basketball Lowen Braunschweig,32,40.3,74.9,25.9,57.3,0.452,8.5,24.0,0.354,14.6,19.4,0.755,8.0,20.1,28.1,15.0,5.7,2.0,14.5,19.9,2017,German-BBL,0
17,SC Rasta Vechta,33,40.2,74.2,27.5,61.6,0.447,6.9,19.6,0.352,12.3,18.1,0.678,8.5,20.5,28.9,18.2,6.8,1.9,14.2,22.1,2017,German-BBL,0
18,Fraport Skyliners,32,40.5,72.1,24.8,56.6,0.439,7.4,21.3,0.347,15.1,20.7,0.73,7.9,20.6,28.5,15.8,7.3,2.0,14.4,22.0,2017,German-BBL,0
