#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Phoenix Hagen,38,40.3,86.7,30.6,69.2,0.441,9.1,25.3,0.36,16.4,21.5,0.764,10.0,22.4,32.4,14.2,7.8,2.8,14.6,23.9,2013,German-BBL,0
2,Brose Baskets Bamberg,46,40.4,85.9,28.5,59.5,0.48,9.7,24.9,0.388,19.1,24.7,0.773,8.1,24.2,32.3,18.0,4.9,3.4,12.7,20.2,2013,German-BBL,1
3,Ratiopharm Ulm,42,40.4,83.7,29.2,63.9,0.457,8.9,24.2,0.367,16.4,20.9,0.784,9.2,26.9,36.0,14.0,4.8,3.1,12.7,19.1,2013,German-BBL,0
4,Bayern Munich,42,40.1,83.0,28.0,60.7,0.462,7.1,20.8,0.343,19.8,26.6,0.742,8.9,23.7,32.5,15.8,6.4,2.6,12.9,22.4,2013,German-BBL,0
5,Telekom Baskets Bonn,39,40.4,81.2,29.1,62.2,0.469,7.8,21.9,0.358,15.2,21.8,0.695,8.8,22.6,31.5,16.6,4.6,2.8,11.6,22.5,2013,German-BBL,0
6,Eisbaren Bremerhaven,34,40.3,79.3,28.1,60.9,0.462,5.6,15.9,0.354,17.5,21.8,0.801,9.4,20.1,29.5,15.0,5.6,1.9,12.1,20.1,2013,German-BBL,0
7,ALBA Berlin,37,40.4,78.7,27.6,60.4,0.458,6.0,17.5,0.344,17.4,21.9,0.796,10.2,21.1,31.2,14.1,6.1,2.6,12.1,21.0,2013,German-BBL,0
8,EWE Baskets Oldenburg,47,40.3,78.5,27.6,59.7,0.462,7.0,18.6,0.376,16.3,21.8,0.749,8.5,23.7,32.2,14.3,5.8,2.1,12.8,21.7,2013,German-BBL,0
9,Walter Tigers Tubingen,34,39.9,78.1,29.4,60.6,0.484,4.9,14.9,0.326,14.4,20.4,0.706,7.9,23.7,31.6,13.2,6.1,2.6,13.4,17.8,2013,German-BBL,0
10,Artland Dragons,37,40.1,77.4,27.2,59.6,0.457,7.9,20.4,0.385,15.0,19.3,0.777,8.5,21.9,30.5,14.4,5.0,2.3,12.6,20.3,2013,German-BBL,0
11,Gladiators Trier,34,40.3,75.5,26.9,59.6,0.452,6.9,19.2,0.361,14.7,20.5,0.717,8.7,21.7,30.4,12.4,5.3,2.5,14.0,22.2,2013,German-BBL,0
12,Basketball Lowen Braunschweig,34,40.4,75.3,26.8,59.4,0.451,8.8,24.1,0.365,12.9,17.1,0.751,8.6,21.4,30.0,13.0,5.6,1.9,12.6,19.9,2013,German-BBL,0
13,MHP Riesen,34,40.4,74.9,26.6,59.7,0.445,7.8,21.8,0.356,14.0,19.1,0.732,8.1,20.7,28.7,13.0,6.6,2.3,13.5,21.7,2013,German-BBL,0
14,Medi Bayreuth,34,40.0,74.4,24.9,57.8,0.43,7.3,20.7,0.352,17.4,23.3,0.747,10.0,22.4,32.4,11.9,4.5,1.7,14.8,23.5,2013,German-BBL,0
15,Mitteldeutscher BC,34,40.3,74.4,25.7,59.1,0.434,8.3,24.9,0.333,14.8,20.4,0.722,8.5,21.2,29.7,13.5,5.8,3.4,12.7,20.9,2013,German-BBL,0
16,Fraport Skyliners,34,40.0,71.6,25.4,56.5,0.448,6.0,18.7,0.322,14.8,21.1,0.702,7.6,20.2,27.8,12.6,7.0,1.7,13.2,21.3,2013,German-BBL,0
17,s.Oliver Baskets,34,40.1,71.5,25.3,58.4,0.433,6.8,21.4,0.318,14.1,21.3,0.661,9.0,23.4,32.4,12.1,7.5,2.5,15.6,22.6,2013,German-BBL,0
18,Giessen 46ers,34,40.4,68.7,25.5,55.6,0.458,6.4,17.7,0.363,11.3,16.1,0.702,5.9,20.5,26.5,14.4,4.4,2.2,16.6,18.5,2013,German-BBL,0
