#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Ratiopharm Ulm,34,40.1,82.7,29.4,65.2,0.451,7.9,23.8,0.33,16.1,24.0,0.672,12.1,22.1,34.3,13.3,6.0,2.5,13.1,20.8,2008,German-BBL,0
2,ALBA Berlin,45,40.2,82.1,29.6,56.4,0.525,7.4,19.0,0.39,15.5,21.6,0.72,7.8,21.8,29.7,14.9,6.4,2.3,12.7,19.6,2008,German-BBL,1
3,Bayer Giants Leverkusen,38,40.0,82.1,27.9,62.1,0.449,9.0,23.9,0.377,17.3,24.3,0.714,10.0,24.5,34.5,14.9,8.7,2.4,13.9,19.7,2008,German-BBL,0
4,MHP Riesen,34,40.6,81.9,28.7,62.3,0.461,7.6,22.8,0.333,16.9,23.0,0.738,10.2,19.8,30.0,12.3,7.8,2.4,14.0,22.3,2008,German-BBL,0
5,Uni Baskets Paderborn,34,40.3,80.1,28.0,61.1,0.458,6.1,17.7,0.344,18.1,25.1,0.72,8.6,20.7,29.3,12.6,6.3,2.3,13.2,21.7,2008,German-BBL,0
6,Artland Dragons,38,40.1,79.2,27.1,55.3,0.489,7.8,19.4,0.399,17.3,23.6,0.735,7.4,21.8,29.2,13.2,6.6,1.2,15.1,21.1,2008,German-BBL,0
7,Eisbaren Bremerhaven,37,40.4,78.6,27.1,59.3,0.456,7.8,21.7,0.357,16.7,23.6,0.707,9.1,23.2,32.3,12.7,6.3,3.5,14.9,22.1,2008,German-BBL,0
8,BG Gottingen,34,40.0,78.6,28.5,66.5,0.428,7.9,23.0,0.342,13.7,20.5,0.666,11.4,19.9,31.3,9.8,7.7,2.3,12.8,23.9,2008,German-BBL,0
9,Rhein Stars Koeln,34,40.3,78.0,27.1,57.5,0.471,7.0,20.3,0.344,16.9,23.5,0.718,9.7,20.4,30.1,14.6,6.4,2.2,14.8,19.1,2008,German-BBL,0
10,Telekom Baskets Bonn,47,40.0,75.7,27.1,58.3,0.465,5.3,16.3,0.326,16.2,22.6,0.716,9.9,19.0,29.0,11.4,7.0,2.2,13.9,23.0,2008,German-BBL,0
11,Gladiators Trier,34,40.4,75.2,25.9,56.9,0.454,7.4,21.4,0.347,16.1,22.6,0.71,8.4,20.3,28.7,12.9,6.3,3.1,15.6,22.4,2008,German-BBL,0
12,Basketball Lowen Braunschweig,34,40.3,75.0,27.4,59.7,0.458,6.6,20.7,0.321,13.7,19.7,0.694,8.9,21.4,30.3,12.4,8.6,2.6,13.8,22.3,2008,German-BBL,0
13,Giessen 46ers,34,40.1,74.9,25.3,57.2,0.443,7.5,20.9,0.357,16.8,24.6,0.684,8.2,20.8,28.9,11.5,5.9,1.7,13.0,20.6,2008,German-BBL,0
14,EWE Baskets Oldenburg,43,40.2,74.2,25.2,56.7,0.445,7.9,23.8,0.334,15.9,22.9,0.695,8.5,21.6,30.1,12.2,6.6,2.9,14.4,21.7,2008,German-BBL,0
15,Brose Baskets Bamberg,39,40.2,74.1,25.6,54.5,0.47,7.7,21.3,0.362,15.2,22.4,0.676,8.4,24.0,32.4,13.9,5.6,2.0,13.8,20.6,2008,German-BBL,0
16,Fraport Skyliners,43,40.2,73.9,26.0,58.6,0.444,8.5,23.2,0.367,13.3,18.4,0.722,8.4,22.2,30.6,13.6,6.0,1.7,13.5,17.8,2008,German-BBL,0
17,Walter Tigers Tubingen,34,40.0,70.4,25.3,57.4,0.44,7.8,21.9,0.354,12.1,19.3,0.63,10.1,22.2,32.3,11.6,5.2,2.3,14.6,18.9,2008,German-BBL,0
18,Science City Jena,34,39.8,69.1,23.9,56.6,0.423,7.4,22.9,0.322,13.8,18.5,0.746,9.4,23.2,32.6,12.4,5.7,2.4,16.3,22.6,2008,German-BBL,0
