#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Brose Baskets Bamberg,44,40.2,89.1,30.7,59.1,0.519,9.1,21.9,0.416,18.5,24.5,0.753,7.3,24.0,31.3,17.4,6.0,3.5,11.8,18.9,2012,German-BBL,1
2,Artland Dragons,42,40.6,82.5,27.7,59.0,0.469,8.2,22.7,0.363,18.9,25.1,0.754,7.7,24.7,32.4,16.3,4.8,2.5,13.3,20.7,2012,German-BBL,0
3,Ratiopharm Ulm,43,40.0,82.4,28.8,62.5,0.461,8.5,22.6,0.377,16.0,20.9,0.766,8.3,25.4,33.7,14.3,5.1,2.7,12.1,18.4,2012,German-BBL,0
4,ALBA Berlin,38,40.2,81.8,28.2,59.6,0.474,7.9,21.1,0.373,17.5,22.3,0.782,9.8,22.8,32.6,15.6,4.6,2.4,12.4,18.5,2012,German-BBL,0
5,EWE Baskets Oldenburg,34,40.1,80.5,28.6,62.2,0.459,7.9,22.8,0.347,15.3,20.1,0.761,9.0,23.4,32.4,13.1,4.8,2.6,13.3,21.3,2012,German-BBL,0
6,Telekom Baskets Bonn,37,40.1,79.9,28.6,60.6,0.473,7.8,22.3,0.352,14.8,19.3,0.766,8.8,21.5,30.3,16.8,5.0,2.7,11.8,19.6,2012,German-BBL,0
7,Phoenix Hagen,34,40.4,79.1,27.9,62.8,0.445,8.3,24.5,0.337,15.1,20.8,0.725,8.3,20.4,28.8,14.7,5.4,2.1,13.4,21.7,2012,German-BBL,0
8,Bayern Munich,39,40.5,78.5,27.7,59.3,0.468,7.0,18.9,0.37,16.0,23.2,0.689,8.4,23.2,31.6,15.2,5.5,2.1,11.7,22.9,2012,German-BBL,0
9,Basketball Lowen Braunschweig,36,40.3,78.1,28.3,60.4,0.469,7.2,21.0,0.343,14.3,20.4,0.702,8.0,22.5,30.5,15.1,5.8,2.3,12.6,22.3,2012,German-BBL,0
10,Walter Tigers Tubingen,34,40.6,77.3,27.7,58.9,0.471,7.3,19.8,0.369,14.6,20.7,0.704,7.3,22.4,29.7,15.9,5.9,1.9,14.1,21.9,2012,German-BBL,0
11,Eisbaren Bremerhaven,34,40.3,77.2,27.6,60.1,0.459,5.4,17.0,0.315,16.9,23.0,0.734,9.1,21.8,31.0,15.6,5.4,1.9,13.8,20.9,2012,German-BBL,0
12,MHP Riesen,34,40.4,76.5,26.3,58.9,0.447,6.7,18.2,0.366,16.9,22.7,0.746,9.4,22.2,31.6,12.8,5.9,2.6,13.6,22.0,2012,German-BBL,0
13,s.Oliver Baskets,41,40.2,72.0,25.3,61.1,0.414,7.0,22.6,0.312,14.4,22.0,0.657,10.0,21.9,31.8,11.5,6.8,2.2,13.2,22.7,2012,German-BBL,0
14,Medi Bayreuth,34,40.1,69.3,23.9,56.2,0.424,8.0,22.5,0.356,13.9,19.8,0.705,8.9,22.6,31.5,12.4,3.7,2.6,15.8,21.7,2012,German-BBL,0
15,Fraport Skyliners,34,40.5,69.0,24.5,56.0,0.438,6.2,17.8,0.349,13.8,18.3,0.754,6.9,21.4,28.2,11.6,4.7,2.6,13.0,20.5,2012,German-BBL,0
16,Giessen 46ers,34,40.3,68.8,23.8,56.0,0.424,6.8,19.9,0.339,14.6,18.9,0.772,7.3,20.1,27.4,13.6,6.4,1.1,14.4,23.9,2012,German-BBL,0
17,BG Gottingen,34,40.1,68.4,24.7,62.1,0.398,6.5,20.9,0.309,12.6,19.4,0.648,9.8,21.1,30.9,11.6,4.6,2.2,13.4,21.4,2012,German-BBL,0
18,Gladiators Trier,34,40.4,67.6,24.9,59.1,0.422,4.7,15.9,0.297,13.0,18.7,0.695,8.9,21.5,30.4,12.2,5.3,1.8,13.4,21.5,2012,German-BBL,0
