#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,JL Bourg-en-Bresse,34,40.1,82.1,30.7,61.1,0.502,8.8,22.8,0.384,11.9,16.5,0.725,7.7,24.4,32.1,18.7,7.0,2.1,14.0,20.5,2017,French-LNB-Pro-B,1
2,Chorale Roanne Basket,36,40.3,79.4,27.8,60.9,0.456,7.3,21.5,0.341,16.5,21.3,0.778,8.2,21.7,29.9,15.8,8.0,1.1,13.6,21.8,2017,French-LNB-Pro-B,0
3,Etoile Charleville-Mezieres,36,40.1,78.7,28.4,61.8,0.461,6.2,18.7,0.331,15.6,21.0,0.742,8.4,24.6,33.0,16.7,7.9,3.1,15.3,18.4,2017,French-LNB-Pro-B,0
4,ALM Evreux Basket,39,40.1,76.7,27.8,63.3,0.439,7.8,23.9,0.327,13.3,18.1,0.736,8.6,21.6,30.2,15.3,8.5,2.1,14.1,18.8,2017,French-LNB-Pro-B,0
5,Rouen Metropole Basket,34,40.1,76.7,28.1,64.2,0.438,7.4,22.6,0.325,13.1,18.9,0.694,11.1,23.7,34.8,17.1,8.2,2.5,13.7,20.6,2017,French-LNB-Pro-B,0
6,Aix Maurienne Savoie Basket,34,40.4,76.0,27.0,60.7,0.445,8.8,25.9,0.34,13.2,18.5,0.715,7.7,22.7,30.4,18.1,7.4,1.0,15.1,19.2,2017,French-LNB-Pro-B,0
7,STB Le Havre,37,40.1,75.9,27.3,61.5,0.444,8.6,24.3,0.352,12.7,17.2,0.739,10.6,25.4,36.0,19.5,6.7,3.5,16.1,20.1,2017,French-LNB-Pro-B,0
8,Saint Chamond Basket,34,40.3,75.9,27.9,63.3,0.44,7.4,23.4,0.317,12.8,17.8,0.72,8.8,23.0,31.8,18.1,6.4,2.2,12.0,18.5,2017,French-LNB-Pro-B,0
9,JA Vichy,34,40.0,75.9,28.1,62.6,0.448,7.4,22.9,0.323,12.4,15.8,0.783,8.5,23.4,31.9,17.4,8.1,2.1,13.3,19.9,2017,French-LNB-Pro-B,0
10,ADA Blois Basket,34,40.1,75.8,28.6,61.0,0.469,8.0,21.9,0.366,10.5,14.7,0.715,8.1,23.4,31.5,17.4,7.6,2.4,13.1,20.3,2017,French-LNB-Pro-B,0
11,Poitiers Basket 86,34,40.0,75.7,27.9,62.8,0.444,8.2,24.0,0.341,11.7,17.5,0.672,11.0,23.1,34.1,18.5,6.7,2.9,15.0,20.4,2017,French-LNB-Pro-B,0
12,Fos Sur Mer,39,40.0,74.9,28.5,59.2,0.481,6.4,18.3,0.348,11.6,16.2,0.715,7.8,24.1,32.0,18.9,7.2,2.1,14.1,20.1,2017,French-LNB-Pro-B,0
13,SO Maritime Boulogne,34,40.0,74.5,27.7,64.5,0.429,8.9,26.8,0.333,10.2,15.0,0.679,10.0,23.5,33.5,15.9,9.1,3.5,13.8,17.1,2017,French-LNB-Pro-B,0
14,Hermine Nantes Atlantique,42,40.0,74.0,27.0,60.4,0.446,7.9,23.3,0.34,12.2,18.2,0.671,9.4,22.7,32.1,16.5,8.3,2.2,14.5,19.2,2017,French-LNB-Pro-B,0
15,Boulazac Basket Dordogne,42,40.1,73.9,26.7,58.4,0.457,7.4,21.3,0.347,13.1,18.2,0.722,9.0,22.5,31.5,17.2,8.8,1.6,14.3,20.2,2017,French-LNB-Pro-B,0
16,Lille Metropole Basket Clubs,37,40.3,73.4,26.6,60.6,0.439,6.9,22.0,0.313,13.3,19.1,0.696,9.5,24.1,33.6,15.8,7.8,4.1,13.6,19.6,2017,French-LNB-Pro-B,0
17,Denain ASC Voltaire,34,40.0,70.3,25.0,57.1,0.438,8.4,23.7,0.355,11.9,17.6,0.675,8.0,23.9,31.9,15.7,7.1,2.6,14.5,19.2,2017,French-LNB-Pro-B,0
18,Saint-Quentin Basketball,34,40.3,68.7,25.9,61.6,0.421,6.8,21.9,0.309,10.1,15.8,0.641,9.5,23.7,33.2,16.1,6.8,1.9,13.7,18.9,2017,French-LNB-Pro-B,0
