#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Gries Oberhoffen BC,38,40.1,84.9,29.7,62.8,0.474,9.7,27.3,0.356,15.7,21.0,0.746,8.4,25.6,34.0,19.7,6.2,2.0,15.9,18.2,2019,French-LNB-Pro-B,0
2,JA Vichy,36,40.7,83.5,30.8,67.5,0.456,7.5,21.6,0.349,14.4,19.8,0.728,10.3,25.4,35.7,17.0,9.1,2.1,15.2,19.7,2019,French-LNB-Pro-B,0
3,Orleans Loiret Basket,42,40.1,82.9,29.8,65.3,0.457,10.4,28.1,0.369,12.9,18.1,0.71,10.4,22.9,33.3,18.2,8.0,3.9,13.0,20.1,2019,French-LNB-Pro-B,0
4,Saint Chamond Basket,40,40.3,82.4,29.5,64.3,0.459,8.9,25.3,0.352,14.5,21.2,0.684,10.4,25.0,35.4,21.0,7.4,3.2,15.1,20.7,2019,French-LNB-Pro-B,0
5,Chorale Roanne Basket,34,40.1,82.1,29.1,64.1,0.455,9.2,24.4,0.378,14.6,20.0,0.732,8.5,23.9,32.4,18.0,8.9,1.9,12.8,20.6,2019,French-LNB-Pro-B,1
6,Union Basket Chartres Masculin,34,40.0,81.4,29.5,64.4,0.458,7.6,22.7,0.337,14.7,19.9,0.736,9.9,24.1,34.0,18.2,6.0,2.4,16.1,20.9,2019,French-LNB-Pro-B,0
7,Rouen Metropole Basket,41,40.0,81.0,29.4,63.8,0.46,7.5,23.0,0.326,14.7,21.2,0.691,9.4,25.8,35.2,18.5,9.4,1.9,15.1,19.7,2019,French-LNB-Pro-B,0
8,Nancy Basket,37,40.1,80.4,29.4,68.3,0.43,9.4,27.0,0.347,12.3,18.4,0.668,10.8,26.0,36.7,17.5,6.2,2.7,11.6,16.8,2019,French-LNB-Pro-B,0
9,Quimper,34,40.6,80.3,29.0,62.6,0.462,10.1,26.5,0.38,12.3,15.9,0.776,7.0,22.5,29.5,20.5,6.7,2.1,15.4,21.3,2019,French-LNB-Pro-B,0
10,ALM Evreux Basket,34,40.3,79.7,29.3,62.8,0.466,8.7,24.8,0.35,12.5,18.7,0.667,8.0,23.5,31.4,19.8,8.5,2.3,15.4,18.5,2019,French-LNB-Pro-B,0
11,Poitiers Basket 86,36,40.2,78.8,27.2,62.2,0.437,8.9,26.4,0.336,15.5,20.7,0.749,9.0,23.4,32.4,17.1,6.1,1.8,13.8,20.3,2019,French-LNB-Pro-B,0
12,Lille Metropole Basket Clubs,34,40.3,78.0,28.1,62.9,0.446,8.9,24.1,0.368,13.0,17.3,0.752,8.8,22.6,31.4,16.9,6.8,2.6,13.5,19.6,2019,French-LNB-Pro-B,0
13,Hermine Nantes Atlantique,34,40.1,77.9,28.8,63.6,0.453,9.3,26.3,0.352,11.0,15.8,0.698,9.0,25.4,34.4,17.3,6.4,3.2,16.2,19.4,2019,French-LNB-Pro-B,0
14,Paris Basketball,34,40.4,77.1,29.0,61.7,0.47,7.4,20.4,0.363,11.7,16.6,0.701,7.9,22.4,30.3,16.9,7.4,1.8,13.6,19.5,2019,French-LNB-Pro-B,0
15,Denain ASC Voltaire,34,40.1,76.5,27.5,58.9,0.467,8.4,22.5,0.376,13.1,18.4,0.712,8.4,22.8,31.1,18.4,7.4,2.3,16.1,20.4,2019,French-LNB-Pro-B,0
16,ADA Blois Basket,36,40.1,76.3,28.5,63.3,0.45,7.0,22.6,0.31,12.3,17.6,0.694,8.5,24.7,33.2,19.8,8.3,2.7,13.8,19.1,2019,French-LNB-Pro-B,0
17,Boulogne-Levallois,8,41.9,75.8,29.9,63.6,0.47,6.1,17.9,0.343,9.9,16.0,0.617,8.5,23.5,32.0,15.9,5.9,1.9,13.0,19.1,2019,French-LNB-Pro-B,0
18,Caen Basket Calvados,34,40.6,73.9,27.8,63.7,0.436,6.8,21.9,0.312,11.5,16.4,0.701,8.7,23.2,31.9,17.4,6.9,1.7,14.6,20.7,2019,French-LNB-Pro-B,0
19,Aix Maurienne Savoie Basket,34,40.5,72.7,26.7,61.1,0.436,8.5,26.0,0.328,10.8,15.0,0.718,6.7,22.1,28.8,17.0,7.5,1.6,13.0,18.9,2019,French-LNB-Pro-B,0
