#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Aix Maurienne Savoie Basket,37,40.1,84.1,30.7,64.1,0.479,6.7,19.1,0.352,15.8,22.4,0.706,11.6,23.2,34.8,15.7,7.4,2.4,13.6,20.7,2012,French-LNB-Pro-B,0
2,CSP Limoges,41,40.1,82.1,29.6,61.6,0.481,8.0,20.3,0.394,14.9,20.8,0.714,8.5,24.0,32.5,17.0,8.3,2.7,14.1,19.9,2012,French-LNB-Pro-B,1
3,Rouen Metropole Basket,34,40.1,81.5,28.3,60.0,0.472,7.6,20.4,0.371,17.3,21.6,0.801,8.1,22.9,30.9,16.3,6.6,1.8,12.0,20.2,2012,French-LNB-Pro-B,0
4,JL Bourg-en-Bresse,34,40.1,81.4,29.5,61.2,0.483,7.9,21.4,0.369,14.5,18.4,0.788,8.3,23.3,31.5,18.6,7.4,1.8,14.7,20.8,2012,French-LNB-Pro-B,0
5,Denain ASC Voltaire,34,40.0,81.3,30.1,62.3,0.483,6.1,16.9,0.358,15.1,20.4,0.738,10.0,23.1,33.2,15.1,7.3,2.1,16.2,16.9,2012,French-LNB-Pro-B,0
6,SO Maritime Boulogne,37,40.0,80.7,29.1,64.0,0.454,6.5,19.7,0.33,16.1,23.1,0.698,10.9,21.1,32.0,14.8,8.5,1.8,12.8,21.7,2012,French-LNB-Pro-B,0
7,Saint-Vallier,34,40.1,80.6,29.1,62.3,0.466,7.5,21.1,0.355,15.1,21.3,0.707,9.0,22.9,31.9,16.6,8.5,2.4,14.4,21.5,2012,French-LNB-Pro-B,0
8,Fos Sur Mer,40,40.3,78.9,28.8,61.2,0.47,7.2,21.5,0.332,14.2,19.8,0.719,9.9,22.1,32.0,16.6,8.4,3.4,14.2,20.7,2012,French-LNB-Pro-B,0
9,Boulazac Basket Dordogne,40,40.4,78.6,28.2,58.5,0.482,6.1,17.8,0.344,16.2,23.3,0.697,7.5,24.1,31.6,16.4,7.3,2.5,13.6,20.6,2012,French-LNB-Pro-B,0
10,Antibes,34,40.3,78.4,29.5,61.0,0.484,6.1,19.8,0.307,13.3,18.9,0.702,9.1,23.4,32.5,16.5,8.5,2.3,15.5,19.1,2012,French-LNB-Pro-B,0
11,Chalons-Reims CB,39,40.0,77.8,28.0,59.6,0.47,6.5,18.4,0.356,15.2,20.7,0.735,8.3,23.0,31.3,16.0,9.7,1.8,14.1,20.6,2012,French-LNB-Pro-B,0
12,JSA Bordeaux Basket,37,40.1,76.8,28.1,58.1,0.484,6.2,18.5,0.333,14.6,19.5,0.749,7.3,23.9,31.3,16.7,6.5,2.1,15.0,18.9,2012,French-LNB-Pro-B,0
13,Le Portel,34,40.3,76.2,27.6,59.6,0.462,7.8,23.0,0.34,13.4,19.0,0.707,8.4,21.2,29.6,16.4,7.1,1.5,13.8,20.7,2012,French-LNB-Pro-B,0
14,Lille Metropole Basket Clubs,34,40.2,76.1,28.1,62.7,0.449,8.0,23.1,0.348,12.4,17.6,0.705,9.1,19.9,29.0,16.2,9.4,1.8,13.7,22.4,2012,French-LNB-Pro-B,0
15,ALM Evreux Basket,37,40.5,75.8,27.6,60.9,0.454,5.3,17.8,0.298,14.6,21.0,0.698,10.5,22.6,33.2,15.1,7.9,2.2,14.1,20.9,2012,French-LNB-Pro-B,0
16,Hermine Nantes Atlantique,34,40.3,74.5,27.6,59.7,0.461,5.7,18.1,0.316,13.9,19.7,0.706,8.1,21.9,30.0,15.0,9.6,2.5,15.9,20.7,2012,French-LNB-Pro-B,0
17,JA Vichy,34,40.4,69.3,25.2,61.0,0.413,7.1,21.9,0.323,11.8,17.3,0.682,9.9,22.1,32.1,13.6,7.3,2.4,12.8,19.5,2012,French-LNB-Pro-B,0
18,Quimper,34,40.3,68.9,24.8,61.0,0.406,7.8,23.1,0.338,11.5,17.0,0.678,9.1,21.3,30.4,11.6,8.1,1.4,14.4,19.4,2012,French-LNB-Pro-B,0
