#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Maccabi FOX Tel Aviv,27,40.2,85.5,32.5,61.4,0.53,6.5,17.7,0.367,14.0,20.4,0.683,7.9,23.9,31.8,18.5,10.1,3.9,11.2,21.1,2012,Adriatic-League-Liga-ABA,1
2,Cedevita,28,40.3,83.5,29.6,57.3,0.517,7.8,20.3,0.383,16.5,22.0,0.748,8.6,22.3,31.0,13.8,7.1,2.0,13.1,24.7,2012,Adriatic-League-Liga-ABA,0
3,Vrsac Swisslion,26,40.4,81.0,29.8,61.5,0.485,7.5,22.3,0.338,13.8,20.2,0.686,9.8,21.2,31.0,17.4,7.6,3.1,12.2,21.7,2012,Adriatic-League-Liga-ABA,0
4,KK Cibona,26,41.2,80.7,27.7,58.2,0.477,7.7,21.5,0.36,17.4,22.6,0.77,9.2,20.4,29.6,13.5,8.2,1.0,13.7,26.4,2012,Adriatic-League-Liga-ABA,0
5,KK Crvena Zvezda,26,40.0,79.8,28.1,60.6,0.464,5.1,16.0,0.319,18.1,24.6,0.736,9.9,21.4,31.3,13.4,6.8,1.5,11.8,25.0,2012,Adriatic-League-Liga-ABA,0
6,KK Partizan,27,40.2,77.4,26.7,55.4,0.481,5.9,16.8,0.35,18.2,24.2,0.753,9.4,23.1,32.5,14.5,7.2,2.0,14.8,23.4,2012,Adriatic-League-Liga-ABA,0
7,KK Zagreb,26,40.6,77.2,27.1,56.8,0.477,7.6,21.0,0.363,15.4,20.9,0.737,9.7,21.5,31.2,14.5,6.0,1.3,14.1,20.4,2012,Adriatic-League-Liga-ABA,0
8,BC Siroki,26,40.2,75.4,26.3,54.7,0.482,7.1,21.7,0.328,15.6,20.2,0.77,9.4,22.1,31.5,14.7,8.7,1.6,14.1,23.1,2012,Adriatic-League-Liga-ABA,0
9,Union Olimpija,26,40.8,74.7,26.3,56.8,0.463,6.8,19.7,0.347,15.1,21.5,0.7,8.9,19.5,28.4,13.0,7.0,1.9,13.4,22.3,2012,Adriatic-League-Liga-ABA,0
10,Buducnost,26,40.4,74.0,25.7,57.1,0.451,7.0,22.5,0.312,15.5,21.7,0.716,10.5,19.8,30.3,10.7,7.7,2.0,12.5,23.5,2012,Adriatic-League-Liga-ABA,0
11,Krka Novo Mesto,26,40.2,72.8,26.3,56.9,0.463,5.2,15.7,0.334,14.9,21.7,0.687,10.4,21.7,32.0,12.7,6.5,1.8,14.0,23.2,2012,Adriatic-League-Liga-ABA,0
12,KK Vrsac Swisslion,26,40.3,71.8,24.7,55.7,0.444,4.7,17.3,0.271,17.8,24.0,0.742,9.3,20.8,30.1,13.2,6.5,2.2,14.0,22.8,2012,Adriatic-League-Liga-ABA,0
13,Helios Domzale,26,40.6,71.7,25.4,58.1,0.437,7.9,25.3,0.313,13.0,17.4,0.746,8.2,18.7,26.8,13.3,7.1,1.3,12.4,23.3,2012,Adriatic-League-Liga-ABA,0
14,Zlatorog,26,40.0,64.9,23.2,55.8,0.415,5.5,21.0,0.264,13.2,18.3,0.721,9.4,19.2,28.5,12.6,7.2,2.0,14.6,22.3,2012,Adriatic-League-Liga-ABA,0
