#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,KK Partizan,22,40.2,88.0,31.7,64.5,0.492,8.0,22.0,0.362,16.6,21.1,0.787,8.2,22.4,30.6,19.4,6.8,1.7,10.7,23.2,2018,Adriatic-League-Liga-ABA,0
2,KK Crvena Zvezda,29,40.0,86.7,30.1,61.9,0.486,9.8,24.9,0.395,16.7,22.6,0.738,9.2,22.8,32.0,19.0,7.2,2.6,10.8,24.5,2018,Adriatic-League-Liga-ABA,0
3,KK Mega Bemax,22,40.0,84.0,30.1,68.4,0.441,7.8,24.6,0.317,16.0,23.1,0.69,11.6,24.7,36.3,17.6,7.1,4.3,13.6,24.6,2018,Adriatic-League-Liga-ABA,0
4,KK Zadar,22,40.2,83.9,29.5,66.0,0.447,8.3,25.0,0.333,16.5,21.3,0.774,9.6,23.4,33.0,16.6,6.9,2.0,11.1,23.4,2018,Adriatic-League-Liga-ABA,0
5,Buducnost,29,40.0,82.3,27.6,58.7,0.47,8.9,24.0,0.371,18.3,23.9,0.764,7.6,22.9,30.4,14.7,6.6,2.8,10.2,20.8,2018,Adriatic-League-Liga-ABA,1
6,KK Mornar,25,40.0,81.8,28.4,60.7,0.469,8.8,24.7,0.355,16.2,23.1,0.7,9.5,21.5,31.0,15.1,5.0,3.2,11.8,22.1,2018,Adriatic-League-Liga-ABA,0
7,BC Igokea,22,40.2,81.0,28.5,62.5,0.456,6.5,22.3,0.29,17.5,22.6,0.777,7.9,22.1,30.0,16.9,7.3,1.2,11.8,20.7,2018,Adriatic-League-Liga-ABA,0
8,Cedevita,25,40.4,80.8,28.6,61.0,0.47,9.4,25.8,0.365,14.1,18.6,0.758,7.5,21.4,28.9,16.3,7.6,2.3,11.2,23.1,2018,Adriatic-League-Liga-ABA,0
9,FMP Beograd,22,40.2,79.8,27.1,59.9,0.452,7.6,23.3,0.328,18.0,25.5,0.705,9.2,24.2,33.5,17.3,6.1,3.2,14.2,25.4,2018,Adriatic-League-Liga-ABA,0
10,KK Cibona,22,40.1,79.7,28.0,61.9,0.453,8.1,23.7,0.341,15.5,20.0,0.777,8.3,20.3,28.5,17.5,5.8,2.6,12.3,23.2,2018,Adriatic-League-Liga-ABA,0
11,Union Olimpija,22,40.4,79.0,28.3,62.3,0.454,8.2,23.0,0.358,14.2,18.6,0.763,8.4,21.5,29.8,18.0,8.3,2.0,13.0,21.0,2018,Adriatic-League-Liga-ABA,0
12,MZT Skopje Aerodrom,22,39.6,75.4,26.5,59.0,0.449,7.4,23.1,0.321,15.0,20.0,0.752,7.1,22.1,29.2,16.0,4.8,1.4,14.4,21.2,2018,Adriatic-League-Liga-ABA,0
