#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,KK Cedevita Olimpija Ljubljana,24,40.2,86.5,28.8,60.3,0.478,12.0,29.9,0.401,16.8,20.8,0.81,7.7,22.9,30.6,17.3,6.5,1.2,12.4,24.0,2021,Adriatic-League-Liga-ABA,0
2,KK Mornar,26,40.2,84.4,29.3,60.8,0.482,9.8,26.2,0.372,16.0,21.4,0.75,6.9,23.4,30.3,17.3,5.7,4.0,11.3,21.2,2021,Adriatic-League-Liga-ABA,0
3,FMP Beograd,24,40.8,83.7,29.7,64.8,0.458,8.8,26.0,0.336,15.6,21.8,0.718,10.3,22.9,33.1,17.2,6.6,2.1,12.6,24.5,2021,Adriatic-League-Liga-ABA,0
4,Buducnost,31,40.3,83.2,28.3,59.4,0.476,8.2,22.5,0.364,18.5,23.4,0.789,8.4,23.2,31.6,14.7,6.6,2.7,11.9,20.2,2021,Adriatic-League-Liga-ABA,0
5,KK Crvena Zvezda,32,40.0,82.2,28.3,60.9,0.465,10.5,26.5,0.396,15.1,19.5,0.772,9.5,22.4,31.9,17.7,7.1,2.8,11.6,23.2,2021,Adriatic-League-Liga-ABA,1
6,KK Partizan,24,41.3,81.8,29.0,64.6,0.45,9.0,26.3,0.342,14.7,20.6,0.715,11.0,21.3,32.4,16.2,7.4,2.3,12.0,22.8,2021,Adriatic-League-Liga-ABA,0
7,KK Mega Bemax,24,40.2,81.5,28.9,61.3,0.471,8.3,24.0,0.347,15.3,20.6,0.743,8.4,25.5,33.9,20.1,4.8,2.9,14.3,21.3,2021,Adriatic-League-Liga-ABA,0
8,BC Igokea,27,40.4,78.8,27.8,59.9,0.465,8.2,22.2,0.368,15.0,21.5,0.697,8.4,22.0,30.5,18.2,6.7,2.0,12.1,21.9,2021,Adriatic-League-Liga-ABA,0
9,KK Borac Cacak,24,40.0,78.3,26.0,60.5,0.429,9.3,29.3,0.319,17.0,22.7,0.752,8.4,20.1,28.5,15.4,7.7,2.1,12.1,23.4,2021,Adriatic-League-Liga-ABA,0
10,KK Cibona,24,40.2,77.4,27.3,59.3,0.46,8.6,23.6,0.366,14.2,18.6,0.762,8.4,20.1,28.5,17.5,5.8,1.6,13.9,23.0,2021,Adriatic-League-Liga-ABA,0
11,KK Split,24,40.4,74.0,25.4,59.1,0.429,8.6,25.1,0.342,14.7,19.3,0.76,7.7,22.0,29.7,16.6,5.1,2.0,13.9,21.6,2021,Adriatic-League-Liga-ABA,0
12,KK Zadar,24,40.4,73.5,25.5,55.3,0.461,6.5,19.1,0.341,16.1,22.8,0.704,7.5,21.9,29.4,14.4,5.9,2.1,15.4,20.9,2021,Adriatic-League-Liga-ABA,0
13,Krka Novo Mesto,24,40.0,71.2,24.9,57.7,0.432,10.4,28.8,0.362,10.9,14.3,0.766,7.0,18.6,25.7,13.1,6.2,1.4,12.5,24.8,2021,Adriatic-League-Liga-ABA,0
14,Sixt Primorska,9,40.5,63.3,22.9,55.3,0.414,5.3,19.8,0.27,12.2,18.1,0.675,6.4,22.0,28.4,12.7,5.9,1.7,18.3,23.7,2021,Adriatic-League-Liga-ABA,0
