#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Hereda San Pablo Burgos,26,40.1,83.2,30.7,64.0,0.479,8.5,23.0,0.367,13.4,18.3,0.732,11.8,21.6,33.4,14.7,10.7,2.2,12.8,17.2,2013,Spanish-LEB-Gold,1
2,MoraBanc Andorra,40,40.0,80.0,28.0,60.6,0.462,7.8,22.7,0.345,16.3,23.1,0.705,8.2,22.6,30.8,13.9,8.9,2.2,11.4,20.8,2013,Spanish-LEB-Gold,0
3,CD Maristas Palencia,34,40.0,79.3,29.6,62.2,0.476,6.6,18.2,0.36,13.6,18.2,0.744,9.4,21.3,30.7,14.8,9.1,1.9,13.5,20.5,2013,Spanish-LEB-Gold,0
4,CB Lucentum Alicante,38,40.7,79.1,28.3,61.2,0.462,9.5,24.6,0.386,13.1,17.9,0.733,9.2,23.6,32.7,14.5,8.5,2.1,12.9,20.2,2013,Spanish-LEB-Gold,0
5,Melilla CB,26,40.2,78.0,28.5,60.8,0.468,7.6,21.8,0.348,13.5,17.1,0.787,8.7,23.4,32.2,16.5,5.6,1.6,14.1,16.8,2013,Spanish-LEB-Gold,0
6,CB Clavijo Logrono,26,40.6,77.2,27.8,60.7,0.458,6.3,18.8,0.333,15.3,21.0,0.729,10.5,22.6,33.1,14.1,6.8,2.5,14.3,19.0,2013,Spanish-LEB-Gold,0
7,FC Barcelona II,26,40.4,75.8,27.3,61.5,0.444,10.0,25.5,0.39,11.2,14.7,0.764,8.9,21.3,30.3,12.3,8.5,2.7,16.5,20.5,2013,Spanish-LEB-Gold,0
8,Forca Lleida CE,31,40.0,74.4,27.5,61.9,0.445,7.4,21.6,0.342,12.0,16.8,0.711,9.3,22.6,31.9,13.6,7.2,2.5,13.8,18.9,2013,Spanish-LEB-Gold,0
9,BC Navarra,26,40.2,73.0,27.0,59.5,0.453,6.9,19.0,0.362,12.1,18.1,0.668,8.0,22.9,30.9,11.8,6.3,2.2,15.7,17.7,2013,Spanish-LEB-Gold,0
10,CB Ourense,26,40.0,72.7,27.8,57.1,0.486,8.1,20.1,0.402,9.1,13.0,0.696,7.8,20.0,27.9,11.8,8.5,1.7,17.0,19.7,2013,Spanish-LEB-Gold,0
11,Caceres CB,35,40.3,72.4,26.7,61.0,0.439,6.1,20.1,0.301,12.9,19.3,0.668,10.2,23.3,33.4,12.4,8.6,2.0,16.7,17.7,2013,Spanish-LEB-Gold,0
12,CB Coruna,31,40.0,72.1,25.8,57.9,0.445,6.1,17.4,0.349,14.4,19.3,0.747,9.6,21.1,30.7,12.0,8.1,2.4,15.6,21.5,2013,Spanish-LEB-Gold,0
13,Rio Breogan,31,40.2,71.6,26.0,60.1,0.432,7.4,21.7,0.342,12.3,16.3,0.756,8.8,22.5,31.3,12.5,8.3,3.6,13.4,17.7,2013,Spanish-LEB-Gold,0
14,CBP Huesca,30,40.0,70.8,26.4,61.4,0.431,6.0,19.8,0.301,11.9,16.7,0.713,10.5,19.8,30.3,11.6,9.1,2.3,16.2,22.7,2013,Spanish-LEB-Gold,0
