#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Hereda San Pablo Burgos,28,40.2,81.5,29.5,61.3,0.482,8.8,22.9,0.385,13.7,18.5,0.741,10.6,24.5,35.2,14.9,9.5,2.6,13.7,17.0,2015,Spanish-LEB-Gold,1
2,CB Ourense,38,40.1,77.7,28.9,59.7,0.484,9.2,24.4,0.378,10.7,14.9,0.717,8.1,22.2,30.3,12.4,9.5,1.9,13.6,19.1,2015,Spanish-LEB-Gold,0
3,Rio Breogan,40,40.4,76.0,26.5,60.1,0.442,7.4,22.8,0.323,15.5,22.4,0.694,10.5,23.1,33.6,13.3,8.9,2.7,15.3,21.6,2015,Spanish-LEB-Gold,0
4,Oviedo CB,28,40.0,75.3,27.9,63.8,0.437,8.4,25.1,0.336,11.1,15.8,0.704,9.5,22.2,31.7,14.6,7.9,1.9,14.2,20.4,2015,Spanish-LEB-Gold,0
5,CB Bahia San Agustin Palma,30,40.3,74.5,28.1,64.5,0.436,7.4,21.3,0.348,10.9,14.9,0.732,9.5,21.6,31.1,10.9,8.8,2.0,12.4,18.8,2015,Spanish-LEB-Gold,0
6,Real Valladolid CB,34,40.1,73.7,27.2,61.8,0.44,6.8,21.0,0.322,12.6,18.7,0.673,9.9,22.9,32.7,13.8,8.4,1.8,14.4,19.6,2015,Spanish-LEB-Gold,0
7,CD Maristas Palencia,31,40.3,73.2,26.8,61.1,0.438,7.4,21.9,0.339,12.2,17.1,0.714,10.8,24.5,35.3,13.5,7.2,2.1,14.5,19.6,2015,Spanish-LEB-Gold,0
8,Melilla CB,30,40.1,73.0,27.8,60.4,0.461,8.0,22.4,0.359,9.3,13.0,0.716,9.8,23.9,33.7,13.6,6.2,2.1,15.5,19.7,2015,Spanish-LEB-Gold,0
9,CB Clavijo Logrono,28,40.2,72.6,27.1,61.0,0.444,6.4,19.6,0.326,12.2,16.8,0.724,9.9,20.0,29.8,14.7,7.5,1.5,11.8,20.0,2015,Spanish-LEB-Gold,0
10,CBP Huesca,28,40.0,72.4,27.3,61.0,0.446,6.8,20.2,0.337,11.0,16.3,0.678,11.1,19.4,30.5,14.4,8.0,2.9,16.7,17.0,2015,Spanish-LEB-Gold,0
11,BC Navarra,30,40.0,69.3,24.7,56.5,0.438,7.5,22.0,0.34,12.3,17.1,0.721,7.6,21.4,29.0,11.1,8.0,1.7,13.7,18.9,2015,Spanish-LEB-Gold,0
12,CB Coruna,28,40.0,68.9,25.2,59.3,0.426,7.1,22.0,0.325,11.3,16.1,0.702,11.3,21.4,32.7,13.1,6.7,2.4,15.6,18.6,2015,Spanish-LEB-Gold,0
13,Forca Lleida CE,33,40.1,68.5,24.5,58.9,0.416,7.2,24.4,0.297,12.2,17.1,0.711,9.5,24.3,33.8,13.6,6.9,2.4,13.5,20.6,2015,Spanish-LEB-Gold,0
14,CB Prat,28,40.2,68.0,25.1,62.9,0.398,6.6,23.1,0.286,11.3,16.1,0.698,9.6,22.3,31.9,10.8,7.6,2.7,14.0,18.9,2015,Spanish-LEB-Gold,0
15,CB Clinicas Rincon Malaga,28,40.0,66.4,24.2,57.6,0.421,7.3,23.8,0.305,10.7,15.4,0.696,9.8,21.4,31.1,11.5,7.2,2.5,17.0,19.2,2015,Spanish-LEB-Gold,0
