#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,CD Maristas Palencia,24,40.2,82.5,29.8,62.4,0.477,8.5,22.7,0.376,14.5,18.2,0.796,9.3,23.8,33.2,16.5,5.4,2.0,11.0,18.3,2020,Spanish-LEB-Gold,0
2,Rio Breogan,24,40.2,81.3,30.0,64.8,0.463,10.6,27.4,0.388,10.5,14.8,0.711,10.0,23.7,33.7,17.4,8.0,2.8,11.9,22.6,2020,Spanish-LEB-Gold,0
3,CB Lucentum Alicante,24,40.2,80.5,29.1,63.1,0.461,7.7,24.4,0.314,14.5,19.1,0.762,8.8,24.3,33.2,15.3,7.9,4.4,13.2,20.8,2020,Spanish-LEB-Gold,0
4,Real Valladolid CB,24,40.6,79.9,27.6,66.0,0.419,8.7,26.4,0.33,15.9,21.6,0.736,11.2,24.0,35.3,12.6,7.2,1.8,9.5,20.5,2020,Spanish-LEB-Gold,0
5,AB Castello,24,40.4,79.2,27.8,62.5,0.445,9.0,24.1,0.372,14.6,20.9,0.697,8.7,24.3,33.0,15.9,7.5,3.2,12.5,19.8,2020,Spanish-LEB-Gold,0
6,Real Canoe NC,24,40.0,76.8,27.5,64.6,0.425,8.5,26.1,0.326,13.4,18.5,0.724,9.8,21.8,31.6,14.6,7.1,2.9,11.2,20.0,2020,Spanish-LEB-Gold,0
7,CB Bahia San Agustin Palma,24,40.2,76.6,26.9,61.8,0.436,9.0,26.3,0.343,13.8,18.4,0.748,9.5,25.9,35.4,14.8,6.4,2.8,13.3,21.2,2020,Spanish-LEB-Gold,0
8,CB Almansa,24,40.6,76.6,26.8,65.3,0.411,7.1,22.1,0.322,15.8,21.5,0.734,11.5,23.0,34.5,14.7,7.8,1.2,12.0,19.3,2020,Spanish-LEB-Gold,0
9,Caceres CB,24,40.2,76.5,26.2,61.3,0.427,8.6,25.5,0.337,15.6,22.2,0.705,9.9,23.3,33.2,11.8,7.5,1.0,12.0,19.0,2020,Spanish-LEB-Gold,0
10,Melilla CB,24,40.4,76.0,28.6,64.1,0.446,8.0,23.4,0.343,10.8,16.2,0.663,11.7,25.6,37.3,18.6,7.1,3.3,13.0,21.1,2020,Spanish-LEB-Gold,0
11,Acunsa GBC,24,40.2,75.9,28.3,63.8,0.444,7.6,23.6,0.322,11.7,16.4,0.713,8.9,24.1,33.0,15.1,8.4,3.0,10.7,18.7,2020,Spanish-LEB-Gold,0
12,CB Coruna,24,40.2,74.3,26.6,62.4,0.426,7.3,23.8,0.305,13.8,20.0,0.692,10.3,25.3,35.5,15.6,7.1,3.3,12.4,20.6,2020,Spanish-LEB-Gold,0
13,CBP Huesca,24,40.0,73.3,26.6,62.8,0.423,7.8,22.5,0.344,12.4,16.9,0.736,8.3,24.9,33.2,13.8,6.5,1.8,12.8,19.4,2020,Spanish-LEB-Gold,0
14,Forca Lleida CE,24,40.4,72.9,27.1,63.1,0.43,8.1,23.8,0.341,10.5,14.9,0.704,9.3,24.2,33.5,13.3,5.5,2.9,13.1,19.0,2020,Spanish-LEB-Gold,0
15,CB Granada,24,40.0,72.3,25.2,61.5,0.409,8.2,23.8,0.343,13.8,18.3,0.753,11.4,24.1,35.5,14.3,7.1,1.8,10.8,21.8,2020,Spanish-LEB-Gold,0
16,CB Ourense,24,40.0,71.3,26.3,57.8,0.456,8.8,24.8,0.356,9.8,14.5,0.674,7.7,23.1,30.8,15.4,5.6,1.5,12.8,17.8,2020,Spanish-LEB-Gold,1
17,Oviedo CB,24,40.2,70.1,24.4,58.7,0.416,8.3,26.0,0.318,13.0,17.3,0.75,6.8,25.3,32.0,16.0,5.4,2.3,13.3,20.6,2020,Spanish-LEB-Gold,0
18,Marin Peixegalego,24,40.0,67.1,24.7,62.9,0.392,6.5,22.3,0.293,11.2,16.8,0.667,9.5,23.2,32.7,10.5,6.2,2.5,11.9,20.9,2020,Spanish-LEB-Gold,0
