#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,CB Granada,34,40.0,81.0,30.3,62.6,0.484,8.5,23.8,0.356,12.0,15.5,0.772,9.7,22.1,31.9,14.3,7.6,2.1,12.0,20.3,2022,Spanish-LEB-Gold,1
2,Forca Lleida CE,40,40.1,80.8,28.8,63.2,0.456,8.7,24.9,0.35,14.5,19.6,0.739,8.6,24.7,33.3,13.9,6.4,2.2,12.7,19.1,2022,Spanish-LEB-Gold,0
3,CB Almansa,34,40.0,79.5,28.2,59.3,0.475,7.9,21.5,0.367,15.3,19.9,0.765,7.3,22.4,29.7,13.7,6.4,1.2,12.9,19.1,2022,Spanish-LEB-Gold,0
4,CB Coruna,37,40.2,79.5,28.6,60.9,0.469,8.8,23.6,0.373,13.6,19.6,0.695,8.7,23.8,32.5,14.6,7.2,2.5,13.4,20.2,2022,Spanish-LEB-Gold,0
5,AB Castello,34,40.6,79.5,29.0,63.4,0.458,8.1,23.9,0.339,13.4,17.1,0.779,8.6,23.4,31.9,17.1,6.1,1.8,12.0,19.1,2022,Spanish-LEB-Gold,0
6,CB Girona,39,40.5,78.7,28.8,63.9,0.45,8.4,25.4,0.33,12.8,17.9,0.714,7.9,25.8,33.7,13.7,6.5,1.5,11.4,20.1,2022,Spanish-LEB-Gold,0
7,CB Lucentum Alicante,34,40.7,78.6,28.5,63.1,0.452,7.9,23.3,0.337,13.7,18.1,0.757,8.5,25.7,34.2,15.5,6.1,1.9,12.8,20.6,2022,Spanish-LEB-Gold,0
8,CB Bahia San Agustin Palma,34,41.0,78.5,28.9,66.8,0.433,7.7,24.3,0.316,12.9,18.3,0.706,9.4,22.9,32.4,13.9,7.2,3.0,14.1,20.6,2022,Spanish-LEB-Gold,0
9,Movistar Estudiantes,40,40.2,77.9,29.3,61.6,0.476,7.7,21.9,0.349,11.7,16.2,0.72,8.7,23.3,32.0,16.1,7.2,1.7,11.5,19.5,2022,Spanish-LEB-Gold,0
10,CD Maristas Palencia,38,40.2,77.3,28.0,61.1,0.458,8.2,23.4,0.35,13.1,18.2,0.722,8.6,22.9,31.5,11.9,6.0,2.4,12.5,18.2,2022,Spanish-LEB-Gold,0
11,Acunsa GBC,33,40.4,77.0,28.4,62.5,0.454,9.9,26.6,0.371,10.3,13.9,0.745,7.9,21.4,29.3,15.0,6.1,1.3,11.7,20.5,2022,Spanish-LEB-Gold,0
12,CB Prat,34,40.0,76.9,28.7,64.1,0.448,7.6,24.4,0.311,11.9,16.8,0.708,9.4,19.9,29.3,11.9,7.2,1.8,10.6,20.4,2022,Spanish-LEB-Gold,0
13,Caceres CB,39,40.5,76.8,27.1,62.5,0.433,7.9,22.8,0.346,14.8,21.0,0.702,8.8,23.1,31.9,11.3,6.9,1.7,12.4,23.6,2022,Spanish-LEB-Gold,0
14,Iraurgi SB,34,39.9,76.8,28.1,61.9,0.455,8.8,25.7,0.341,11.7,16.9,0.695,8.5,22.4,30.9,12.6,5.5,1.7,13.6,20.1,2022,Spanish-LEB-Gold,0
15,Oviedo CB,37,40.4,76.2,27.8,64.0,0.435,7.4,22.4,0.329,13.1,18.2,0.722,10.3,23.1,33.4,12.3,6.8,1.6,11.6,16.8,2022,Spanish-LEB-Gold,0
16,Melilla CB,34,40.3,75.3,27.2,61.7,0.441,8.9,25.2,0.354,11.9,16.9,0.705,8.7,21.8,30.5,13.0,6.6,1.0,12.6,18.0,2022,Spanish-LEB-Gold,0
17,Real Valladolid CB,38,40.0,74.8,28.8,62.5,0.46,6.6,19.8,0.333,10.7,14.9,0.718,8.2,22.5,30.8,11.7,6.3,0.8,11.0,20.2,2022,Spanish-LEB-Gold,0
18,CBP Huesca,33,40.3,69.6,25.0,59.2,0.422,7.5,23.7,0.314,12.2,17.4,0.702,7.1,22.5,29.6,13.1,5.8,1.6,13.8,17.8,2022,Spanish-LEB-Gold,0
