#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Coosur Real Betis,34,40.3,82.2,29.9,62.4,0.479,9.8,24.9,0.394,12.6,16.1,0.781,9.2,24.1,33.3,14.6,8.2,2.7,11.7,17.6,2019,Spanish-LEB-Gold,0
2,CD Maristas Palencia,39,40.5,78.1,28.9,63.8,0.454,6.7,19.8,0.337,13.5,18.5,0.729,9.1,24.4,33.4,15.3,7.3,2.2,12.6,18.2,2019,Spanish-LEB-Gold,0
3,Real Valladolid CB,39,40.4,77.8,28.3,65.0,0.436,7.7,22.0,0.348,13.5,18.1,0.746,10.4,24.1,34.5,13.3,6.4,1.8,10.8,19.5,2019,Spanish-LEB-Gold,0
4,CB Bahia San Agustin Palma,41,40.7,77.4,28.3,61.0,0.463,8.4,24.2,0.346,12.5,17.3,0.72,9.3,23.4,32.7,14.3,6.7,1.7,11.7,18.3,2019,Spanish-LEB-Gold,0
5,Bilbao Basket,41,40.2,77.0,28.5,64.7,0.441,8.6,27.6,0.313,11.3,16.3,0.693,9.7,24.4,34.1,16.5,8.0,2.8,10.7,19.9,2019,Spanish-LEB-Gold,0
6,Oviedo CB,37,40.3,76.5,28.1,60.4,0.466,10.2,26.4,0.387,10.1,13.9,0.722,7.6,25.9,33.5,16.4,5.5,2.5,13.0,20.1,2019,Spanish-LEB-Gold,0
7,CB Coruna,34,40.4,76.4,28.7,67.2,0.428,9.2,26.5,0.346,9.7,12.7,0.766,9.9,24.0,33.9,15.2,7.0,2.4,12.5,17.8,2019,Spanish-LEB-Gold,0
8,CBP Huesca,34,40.4,76.4,28.3,62.9,0.45,8.3,22.5,0.367,11.4,15.4,0.745,7.4,26.0,33.4,16.2,7.0,3.4,13.9,19.4,2019,Spanish-LEB-Gold,0
9,AB Castello,34,40.1,75.5,28.0,64.4,0.435,8.2,24.4,0.335,11.3,15.1,0.748,9.1,24.6,33.8,16.5,8.0,2.6,13.4,17.1,2019,Spanish-LEB-Gold,0
10,CB Granada,39,40.5,74.8,25.9,60.1,0.432,8.8,24.1,0.364,14.2,18.6,0.761,10.5,25.2,35.7,13.0,5.9,1.7,11.6,19.1,2019,Spanish-LEB-Gold,0
11,Melilla CB,40,40.2,74.3,28.0,61.7,0.454,6.8,20.1,0.338,11.5,16.3,0.703,9.5,24.8,34.3,14.1,7.2,2.6,13.1,18.6,2019,Spanish-LEB-Gold,0
12,CB Ourense,38,40.0,74.3,26.8,61.3,0.436,7.9,22.7,0.349,12.8,18.2,0.704,9.6,23.6,33.2,13.9,8.2,2.9,12.7,16.3,2019,Spanish-LEB-Gold,0
13,Saenz Horeca Araberri,34,40.1,74.0,27.9,66.8,0.417,7.6,25.1,0.302,10.7,16.0,0.67,11.0,23.2,34.2,11.2,6.9,2.5,12.5,17.9,2019,Spanish-LEB-Gold,0
14,Forca Lleida CE,34,40.1,73.5,27.5,65.4,0.421,8.1,25.6,0.316,10.4,14.4,0.72,11.1,22.9,34.0,14.2,7.3,3.0,12.0,18.1,2019,Spanish-LEB-Gold,0
15,CB Prat,34,40.4,71.2,26.1,63.3,0.412,7.7,24.4,0.316,11.3,15.2,0.746,9.4,20.0,29.4,13.0,7.6,2.4,13.2,19.4,2019,Spanish-LEB-Gold,0
16,Caceres CB,34,40.4,70.2,25.9,61.0,0.424,8.4,24.4,0.345,10.1,12.8,0.789,7.9,21.6,29.5,12.3,7.6,1.5,12.9,18.0,2019,Spanish-LEB-Gold,0
17,FC Barcelona II,34,40.4,70.1,25.7,63.7,0.403,8.6,27.9,0.307,10.2,15.0,0.682,10.1,22.1,32.2,14.1,7.3,3.3,14.6,20.6,2019,Spanish-LEB-Gold,0
18,Real Canoe NC,34,40.4,68.3,25.6,63.1,0.406,6.3,21.6,0.292,10.7,16.1,0.668,9.0,22.6,31.6,12.9,6.4,2.4,13.4,16.9,2019,Spanish-LEB-Gold,1
