#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Real Valladolid CB,26,40.2,82.8,30.3,62.1,0.488,8.4,22.7,0.37,13.8,19.9,0.692,7.9,22.7,30.6,12.3,5.7,1.2,11.2,22.5,2021,Spanish-LEB-Gold,0
2,AB Castello,31,41.0,80.0,28.0,60.4,0.464,9.6,24.9,0.385,14.4,20.2,0.71,7.5,24.7,32.2,16.5,5.7,1.9,10.3,19.0,2021,Spanish-LEB-Gold,0
3,Rio Breogan,35,40.3,79.0,28.7,59.3,0.483,7.4,21.4,0.345,14.3,19.2,0.743,8.7,23.9,32.6,11.7,6.3,0.5,12.3,23.0,2021,Spanish-LEB-Gold,1
4,Oviedo CB,28,40.4,78.9,28.0,59.9,0.468,8.1,21.4,0.38,14.7,19.9,0.74,7.9,23.2,31.1,12.4,5.9,2.2,11.6,19.3,2021,Spanish-LEB-Gold,0
5,CB Lucentum Alicante,34,40.3,78.8,27.2,60.0,0.453,8.5,25.2,0.336,16.0,21.4,0.749,8.2,22.2,30.4,14.4,6.8,0.9,11.4,21.2,2021,Spanish-LEB-Gold,0
6,CB Tizona Burgos,26,40.0,78.7,27.9,61.5,0.453,9.2,26.7,0.344,13.7,18.1,0.756,7.9,20.5,28.4,13.8,7.4,0.9,12.7,20.4,2021,Spanish-LEB-Gold,0
7,CB Girona,26,40.7,78.1,29.1,63.2,0.461,9.5,26.7,0.355,10.4,14.7,0.708,7.2,22.4,29.6,14.3,7.1,1.2,12.0,22.2,2021,Spanish-LEB-Gold,0
8,CB Granada,37,40.5,77.6,26.6,59.4,0.448,9.2,26.1,0.352,15.2,20.5,0.744,7.6,22.7,30.3,12.9,6.4,1.8,12.9,20.5,2021,Spanish-LEB-Gold,0
9,CB Almansa,28,40.4,77.4,27.9,59.3,0.471,7.9,23.0,0.344,13.6,18.8,0.723,7.7,22.0,29.7,15.5,6.5,0.8,11.6,21.5,2021,Spanish-LEB-Gold,0
10,CB Bahia San Agustin Palma,31,40.5,77.1,27.5,63.3,0.435,7.5,24.1,0.312,14.5,19.3,0.754,8.6,21.3,29.9,13.6,8.5,1.1,12.7,20.1,2021,Spanish-LEB-Gold,0
11,Forca Lleida CE,26,40.2,76.5,26.3,59.6,0.441,7.7,23.2,0.333,16.3,21.6,0.753,8.7,22.2,30.8,12.3,6.2,0.9,12.2,19.0,2021,Spanish-LEB-Gold,0
12,CB Coruna,31,40.1,76.4,27.5,62.4,0.441,8.1,25.0,0.322,13.2,20.3,0.652,9.9,23.8,33.7,13.9,7.7,2.0,13.1,21.5,2021,Spanish-LEB-Gold,0
13,Melilla CB,26,40.6,76.1,28.0,61.5,0.454,7.3,21.7,0.339,12.8,19.0,0.675,9.9,23.5,33.4,13.3,5.8,1.5,13.2,23.2,2021,Spanish-LEB-Gold,0
14,CB Ourense,26,40.2,75.5,27.3,59.2,0.462,8.8,22.4,0.391,12.1,16.8,0.717,8.4,20.0,28.4,11.7,5.4,0.8,11.6,17.7,2021,Spanish-LEB-Gold,0
15,CBP Huesca,26,40.2,74.6,26.8,59.8,0.447,10.2,28.5,0.358,10.9,14.7,0.739,7.4,21.5,29.0,13.2,6.0,0.7,12.6,20.8,2021,Spanish-LEB-Gold,0
16,Real Murcia CB,29,40.5,74.0,26.4,59.4,0.445,7.8,23.7,0.329,13.3,18.2,0.729,8.2,23.7,31.9,11.6,5.1,1.7,13.1,18.6,2021,Spanish-LEB-Gold,0
17,Real Canoe NC,26,41.3,73.8,27.4,64.7,0.424,7.3,24.7,0.296,11.7,17.3,0.677,8.8,22.1,31.0,14.7,6.8,1.2,13.0,19.3,2021,Spanish-LEB-Gold,0
18,Caceres CB,26,40.3,73.4,26.5,60.6,0.437,7.2,23.6,0.307,13.3,17.8,0.747,8.2,22.9,31.1,11.6,5.6,1.0,12.3,18.7,2021,Spanish-LEB-Gold,0
19,CD Maristas Palencia,26,40.1,72.7,26.4,58.1,0.455,8.1,22.8,0.355,11.7,15.7,0.746,6.1,21.1,27.2,12.6,5.3,2.5,11.2,20.0,2021,Spanish-LEB-Gold,0
