#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Boras Basket,37,40.0,93.6,33.6,70.1,0.479,8.8,23.6,0.373,17.7,21.3,0.83,9.5,24.4,33.8,17.6,5.6,2.2,12.1,16.9,2013,Swedish-Basketligan,0
2,Sundsvall,47,40.0,88.3,32.1,65.2,0.492,8.0,21.1,0.381,16.0,20.7,0.774,9.2,24.8,34.0,16.3,6.8,2.1,15.2,19.2,2013,Swedish-Basketligan,0
3,BC LF Lulea,37,40.5,85.2,31.9,67.9,0.469,6.1,17.2,0.353,15.3,20.4,0.751,9.1,24.4,33.5,14.6,7.5,2.9,13.4,19.1,2013,Swedish-Basketligan,0
4,08 Stockholm HR,37,40.0,83.6,31.5,63.6,0.495,7.3,20.4,0.359,13.4,18.5,0.72,7.8,21.9,29.8,17.6,7.6,3.4,13.0,20.2,2013,Swedish-Basketligan,0
5,Solna,38,40.1,82.5,29.5,60.8,0.485,7.4,19.4,0.382,16.1,20.4,0.788,8.2,23.7,31.9,15.9,6.2,2.7,13.6,20.0,2013,Swedish-Basketligan,0
6,Uppsala Basket,40,40.5,82.4,30.3,67.0,0.452,8.7,24.4,0.357,13.1,16.6,0.788,10.6,23.2,33.8,15.3,7.8,2.6,12.0,18.8,2013,Swedish-Basketligan,0
7,Sodertalje,47,40.2,81.3,29.3,59.3,0.494,7.4,18.8,0.395,15.4,19.1,0.804,7.2,22.0,29.2,14.6,5.9,2.5,12.2,20.9,2013,Swedish-Basketligan,1
8,Norrkoping,41,39.8,81.0,30.1,66.5,0.453,8.2,24.6,0.335,12.6,17.5,0.721,11.1,24.8,35.9,17.0,7.5,2.9,14.5,19.2,2013,Swedish-Basketligan,0
9,Stockholm Eagles,33,40.2,76.2,28.6,63.2,0.452,6.1,19.9,0.304,12.9,17.5,0.74,8.4,20.9,29.3,14.0,7.2,1.6,14.7,21.8,2013,Swedish-Basketligan,0
10,Jamtland Basket,33,40.0,75.9,28.2,61.5,0.458,5.4,16.5,0.33,14.2,20.5,0.693,7.2,21.8,29.0,14.4,6.5,1.6,13.7,19.3,2013,Swedish-Basketligan,0
11,Eco Orebro,33,40.1,75.7,27.5,63.5,0.433,6.6,20.8,0.318,14.0,19.6,0.714,8.8,20.1,28.9,15.9,7.2,2.1,14.7,20.9,2013,Swedish-Basketligan,0
12,KFUM Nassjo Basket,33,40.0,73.7,28.7,63.0,0.455,5.6,17.8,0.316,10.7,14.7,0.728,8.7,22.6,31.3,13.6,6.9,1.6,16.3,21.1,2013,Swedish-Basketligan,0
