#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,BC LF Lulea,41,40.1,85.7,32.7,66.6,0.492,9.2,25.4,0.361,11.0,15.0,0.733,8.3,24.8,33.1,19.3,7.6,3.2,13.8,21.2,2016,Swedish-Basketligan,0
2,Boras Basket,39,40.4,85.5,32.5,68.5,0.474,7.4,21.5,0.344,13.2,16.1,0.818,10.4,25.4,35.8,17.6,5.1,3.6,12.8,16.8,2016,Swedish-Basketligan,0
3,Sundsvall,34,40.2,81.0,29.1,64.8,0.45,8.4,24.3,0.344,14.3,18.3,0.783,9.9,24.9,34.8,14.8,5.2,2.5,13.7,18.5,2016,Swedish-Basketligan,0
4,Sodertalje,42,40.0,80.8,29.7,59.9,0.495,8.4,22.3,0.376,13.1,17.1,0.763,7.3,22.7,30.0,13.9,7.3,2.8,9.9,18.3,2016,Swedish-Basketligan,1
5,Jamtland Basket,30,40.7,80.7,30.3,67.5,0.448,7.2,21.0,0.341,13.0,16.9,0.771,9.5,22.7,32.2,14.0,7.2,2.1,13.8,19.7,2016,Swedish-Basketligan,0
6,Eco Orebro,30,40.2,77.8,30.1,65.6,0.459,8.0,23.0,0.346,9.7,14.0,0.692,9.2,22.3,31.5,14.5,5.7,0.8,14.5,16.5,2016,Swedish-Basketligan,0
7,Uppsala Basket,35,40.1,77.8,28.1,65.1,0.431,7.6,22.6,0.338,14.1,19.1,0.738,9.5,22.5,32.0,13.9,8.0,1.4,11.9,18.9,2016,Swedish-Basketligan,0
8,KFUM Nassjo Basket,34,40.1,74.8,28.4,66.2,0.428,7.6,22.3,0.339,10.5,14.1,0.742,10.5,22.3,32.8,14.9,7.9,2.7,13.0,22.3,2016,Swedish-Basketligan,0
9,Norrkoping,44,40.1,74.2,27.8,59.8,0.465,5.8,16.6,0.347,12.9,18.3,0.701,8.9,22.3,31.2,14.5,6.3,2.9,12.4,20.8,2016,Swedish-Basketligan,0
10,Malbas Oresund,33,40.1,73.1,27.5,60.6,0.453,7.1,19.9,0.358,11.2,16.4,0.683,9.5,23.5,33.0,14.5,5.8,3.0,14.0,17.4,2016,Swedish-Basketligan,0
11,UMEA Bskt,30,40.0,71.4,26.9,63.5,0.424,7.2,21.6,0.331,10.3,13.1,0.787,8.3,21.2,29.6,11.9,7.4,2.4,14.7,20.6,2016,Swedish-Basketligan,0
