#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,KK Crvena Zvezda,19,40.0,87.0,31.2,60.2,0.517,9.4,23.3,0.403,15.3,20.1,0.764,7.3,25.2,32.4,22.4,9.2,2.6,12.3,19.5,2017,Serbian-KLS,1
2,KK Partizan,16,40.3,83.8,28.3,59.2,0.478,8.8,22.1,0.397,18.4,25.0,0.738,7.9,23.9,31.9,17.8,5.9,2.6,13.6,24.9,2017,Serbian-KLS,0
3,KK Vrsac Swisslion,40,40.4,82.9,30.2,63.5,0.475,9.2,25.4,0.361,13.5,19.1,0.705,8.6,21.7,30.3,18.5,9.1,1.6,12.6,20.6,2017,Serbian-KLS,0
4,KK Mega Bemax,16,40.3,82.6,28.6,63.8,0.449,8.3,24.2,0.344,17.1,23.9,0.713,10.3,24.4,34.7,18.4,8.1,2.9,14.1,23.1,2017,Serbian-KLS,0
5,KK Beovuk 72,26,40.2,82.3,29.8,62.3,0.479,7.3,21.1,0.348,15.3,24.1,0.635,11.7,24.3,36.1,18.3,7.4,2.3,17.0,24.7,2017,Serbian-KLS,0
6,KK Metalac Valjevo,26,40.6,81.8,28.7,63.3,0.454,7.8,23.7,0.328,16.6,22.5,0.74,8.8,23.0,31.8,14.9,9.5,4.1,15.0,19.3,2017,Serbian-KLS,0
7,KK Dynamic,40,40.5,81.2,29.6,65.0,0.455,8.7,26.6,0.328,13.4,19.0,0.702,11.0,23.5,34.5,18.5,9.4,2.9,14.4,22.9,2017,Serbian-KLS,0
8,KK Borac Cacak,40,40.5,79.0,28.3,60.9,0.465,9.0,27.1,0.33,13.4,19.4,0.691,8.1,21.6,29.6,16.0,8.4,2.3,11.7,22.0,2017,Serbian-KLS,0
9,KK Napredak Rubin Krusevac,26,40.4,78.9,30.1,62.5,0.481,6.5,19.2,0.341,12.2,18.4,0.662,9.2,22.8,32.1,17.6,8.8,2.0,14.9,21.8,2017,Serbian-KLS,0
10,OKK Beograd,26,41.3,78.5,26.6,57.9,0.459,7.2,21.6,0.335,18.2,25.7,0.708,8.5,23.7,32.1,17.5,8.5,1.9,16.0,22.8,2017,Serbian-KLS,0
11,FMP Beograd,19,40.0,78.2,27.4,60.9,0.45,6.6,22.7,0.29,16.7,24.1,0.694,10.8,21.6,32.4,18.5,8.8,2.4,14.2,25.1,2017,Serbian-KLS,0
12,KK Dunav Stari Banovci,26,40.0,77.5,28.4,62.0,0.458,7.3,22.3,0.328,13.4,20.3,0.662,9.7,24.5,34.2,13.9,7.5,2.8,14.5,19.5,2017,Serbian-KLS,0
13,KK Mladost Admiral Zemun,26,40.4,77.5,27.7,61.5,0.451,7.4,22.9,0.324,14.6,21.5,0.679,11.0,24.9,35.9,16.2,7.8,4.0,15.7,21.6,2017,Serbian-KLS,0
14,KK Spartak Subotica,40,40.3,76.0,27.2,59.7,0.456,9.1,26.7,0.34,12.5,18.7,0.67,7.8,21.3,29.1,15.7,10.6,2.1,15.9,24.2,2017,Serbian-KLS,0
15,KK Smederevo 1953,26,40.6,75.4,28.0,62.7,0.447,5.9,23.5,0.252,13.5,19.5,0.692,8.2,21.6,29.8,13.9,8.0,2.3,15.2,17.7,2017,Serbian-KLS,0
16,KK Tamis,26,40.4,75.3,26.7,60.3,0.442,9.5,26.8,0.354,12.5,17.5,0.715,8.9,22.0,30.9,15.8,7.8,1.4,14.7,23.9,2017,Serbian-KLS,0
17,KK Sloga,26,41.0,73.2,25.2,63.3,0.398,8.5,28.6,0.296,14.3,19.4,0.738,9.5,21.2,30.7,14.1,6.9,1.9,14.5,22.3,2017,Serbian-KLS,0
18,KK Konstantin Nis,26,40.4,73.1,26.0,59.8,0.435,7.3,22.6,0.325,13.7,18.8,0.732,9.1,21.7,30.8,11.8,8.4,2.2,17.0,21.8,2017,Serbian-KLS,0
