#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,KK Crvena Zvezda,19,40.0,86.3,31.5,62.7,0.502,6.5,20.3,0.321,16.8,23.2,0.727,8.8,26.8,35.7,18.3,8.4,2.8,12.3,21.1,2015,Serbian-KLS,1
2,KK Mega Bemax,16,40.6,86.0,30.9,66.8,0.463,7.3,22.1,0.328,17.0,24.6,0.69,9.9,25.6,35.6,17.8,9.0,3.1,13.1,19.8,2015,Serbian-KLS,0
3,OKK Beograd,22,40.2,82.0,27.5,59.6,0.46,6.5,19.8,0.329,20.6,28.0,0.738,9.5,22.3,31.8,18.2,8.6,1.4,12.9,21.4,2015,Serbian-KLS,0
4,KK Vrsac Swisslion,22,40.0,81.8,28.5,61.6,0.462,8.7,24.2,0.358,16.2,24.0,0.676,10.2,24.5,34.7,12.3,8.8,2.4,13.7,24.5,2015,Serbian-KLS,0
5,FMP Beograd,36,40.0,81.1,29.4,63.5,0.463,8.1,24.9,0.327,14.2,19.0,0.746,9.6,23.8,33.3,15.0,8.2,3.2,13.4,23.2,2015,Serbian-KLS,0
6,KK Partizan,19,40.3,79.7,29.1,62.8,0.463,7.3,21.5,0.34,14.2,21.9,0.649,11.4,28.0,39.4,17.1,6.2,2.5,14.0,21.5,2015,Serbian-KLS,0
7,KK Konstantin Nis,36,40.8,79.3,29.1,63.3,0.459,8.7,26.5,0.328,12.4,18.8,0.659,8.4,23.7,32.1,15.5,9.3,2.6,14.2,25.1,2015,Serbian-KLS,0
8,KK Sloga,22,40.0,78.4,28.2,60.1,0.469,7.0,22.2,0.315,15.0,21.4,0.701,7.7,22.2,29.9,15.0,9.3,1.5,13.7,21.0,2015,Serbian-KLS,0
9,KK Vojvodina Novi Sad,36,40.1,77.2,29.2,64.1,0.455,8.0,23.7,0.338,10.9,16.1,0.676,8.9,22.1,31.0,15.3,10.5,2.3,14.9,27.1,2015,Serbian-KLS,0
10,KK Metalac Valjevo,16,40.3,75.9,27.1,64.2,0.423,6.9,26.3,0.262,14.8,21.4,0.693,9.2,23.8,33.0,14.4,9.4,3.6,12.4,24.4,2015,Serbian-KLS,0
11,KK Spartak Subotica,22,40.0,75.7,28.0,60.9,0.46,6.8,20.7,0.33,12.9,18.0,0.716,8.0,20.6,28.6,13.3,11.1,1.4,14.5,23.2,2015,Serbian-KLS,0
12,KK Smederevo 1953,22,40.2,74.8,26.8,60.1,0.446,7.7,24.8,0.31,13.6,19.1,0.712,8.8,24.0,32.8,13.0,8.5,2.0,15.4,20.0,2015,Serbian-KLS,0
13,KK Borac Cacak,22,40.9,74.4,26.4,54.7,0.482,7.8,20.7,0.376,13.9,20.4,0.683,5.9,22.1,28.0,12.5,7.9,1.3,13.6,23.0,2015,Serbian-KLS,0
14,KK Tamis,36,40.4,71.3,25.3,55.4,0.456,6.9,20.0,0.347,13.8,19.6,0.701,6.6,20.6,27.2,12.1,8.0,1.7,15.5,23.2,2015,Serbian-KLS,0
15,KK Jagodina,22,40.0,70.8,25.2,59.1,0.426,6.8,22.9,0.298,13.6,18.7,0.728,7.9,20.7,28.6,12.5,7.7,1.9,15.9,21.5,2015,Serbian-KLS,0
16,KK Napredak Rubin Krusevac,22,40.0,63.7,23.5,59.3,0.396,4.9,19.2,0.253,11.9,20.0,0.595,9.0,23.9,32.9,8.6,6.6,1.8,13.9,21.6,2015,Serbian-KLS,0
