#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,KK Mladost Admiral Zemun,32,40.2,93.8,35.0,68.6,0.51,7.3,20.0,0.366,16.6,22.6,0.732,10.2,23.9,34.2,20.5,8.1,2.8,13.1,22.2,2021,Serbian-KLS,0
2,KK Dynamic,30,40.5,89.0,30.8,62.9,0.489,9.6,26.8,0.359,17.8,23.5,0.759,8.5,24.7,33.3,18.8,7.3,2.4,15.4,23.1,2021,Serbian-KLS,0
3,Radnicki 1950 Kragujevac,30,40.2,88.7,32.1,67.9,0.473,9.2,26.3,0.349,15.3,21.2,0.721,10.7,25.8,36.6,23.0,5.0,1.6,15.5,22.1,2021,Serbian-KLS,0
4,KK Vrsac Swisslion,30,40.3,87.2,30.3,60.8,0.498,8.8,26.7,0.331,17.9,24.5,0.728,7.3,21.9,29.2,19.9,6.4,1.1,12.6,20.5,2021,Serbian-KLS,0
5,KK Vojvodina Novi Sad,32,40.0,87.0,31.3,63.9,0.49,10.3,29.7,0.345,14.1,18.5,0.765,8.1,23.7,31.8,21.8,8.5,2.1,13.5,22.6,2021,Serbian-KLS,0
6,Zlatibor Cajetina,32,40.6,85.9,29.9,64.1,0.467,9.4,28.0,0.337,16.6,22.9,0.724,8.7,24.0,32.7,16.6,8.3,1.6,14.0,23.8,2021,Serbian-KLS,0
7,KK Crvena Zvezda,7,40.0,85.7,30.6,62.6,0.489,11.0,28.1,0.391,13.6,17.0,0.798,9.1,26.0,35.1,20.4,8.4,2.6,11.9,19.3,2021,Serbian-KLS,1
8,KK Tamis,30,40.3,85.3,30.0,61.2,0.49,7.8,21.4,0.365,17.5,23.7,0.738,8.6,22.7,31.3,22.1,6.6,1.3,14.1,24.4,2021,Serbian-KLS,0
9,KK Sloboda Uzice,30,40.0,85.2,30.0,61.7,0.487,6.8,20.6,0.331,18.3,26.1,0.699,9.1,25.5,34.6,22.1,6.9,2.8,15.1,23.2,2021,Serbian-KLS,0
10,OKK Beograd,30,40.3,84.2,30.7,64.6,0.475,7.5,23.5,0.32,15.3,22.2,0.69,9.9,24.4,34.2,21.0,7.4,1.6,16.8,24.7,2021,Serbian-KLS,0
11,KK Dunav Stari Banovci,30,40.3,83.9,29.0,64.0,0.453,8.2,25.0,0.33,17.6,22.5,0.785,9.1,22.0,31.1,17.3,7.0,1.1,13.7,22.5,2021,Serbian-KLS,0
12,KK Napredak JKP,30,41.4,83.6,29.2,63.7,0.459,8.8,24.7,0.355,16.4,23.1,0.71,9.4,25.6,35.0,17.3,5.5,2.2,15.8,23.8,2021,Serbian-KLS,0
13,OKK Novi Pazar,30,40.5,83.0,29.0,62.1,0.468,9.1,27.9,0.325,15.9,20.7,0.767,7.5,23.1,30.6,18.5,7.4,2.4,14.8,20.9,2021,Serbian-KLS,0
14,KK Kolubara LA 2003,30,40.7,82.0,28.4,62.0,0.458,9.9,28.6,0.345,15.3,22.1,0.694,9.8,24.4,34.2,21.0,6.6,0.6,16.9,23.2,2021,Serbian-KLS,0
15,KK Sloga,30,40.2,81.0,28.6,61.2,0.468,10.0,27.9,0.36,13.7,19.2,0.717,7.5,22.7,30.2,18.6,6.6,1.5,13.7,20.3,2021,Serbian-KLS,0
16,KK Mega Bemax,8,40.0,80.6,28.1,60.4,0.466,9.8,27.0,0.361,14.6,20.4,0.718,10.4,24.6,35.0,21.4,6.1,1.9,13.1,20.3,2021,Serbian-KLS,0
17,KK Partizan,5,40.0,79.8,29.0,65.0,0.446,9.2,25.4,0.362,12.6,18.0,0.7,11.6,23.0,34.6,20.4,6.2,1.0,10.4,22.4,2021,Serbian-KLS,0
18,KK Pirot,30,40.5,79.5,27.1,60.4,0.448,9.3,27.1,0.342,16.1,22.1,0.729,8.1,22.2,30.4,16.2,6.9,1.4,15.3,23.8,2021,Serbian-KLS,0
19,KK Metalac Valjevo,30,40.4,76.5,28.4,64.6,0.439,7.6,27.6,0.275,12.1,18.2,0.668,8.6,21.8,30.4,15.1,7.6,4.2,13.7,24.1,2021,Serbian-KLS,0
20,FMP Beograd,2,40.0,76.0,23.0,68.0,0.338,8.5,34.5,0.246,21.5,25.0,0.86,15.5,32.0,47.5,15.5,5.0,2.0,14.5,22.5,2021,Serbian-KLS,0
21,KK Borac Cacak,4,39.8,72.5,25.0,66.5,0.376,8.8,33.8,0.259,13.8,18.8,0.733,9.5,21.8,31.3,14.8,7.3,4.0,10.8,22.8,2021,Serbian-KLS,0
