#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,KK Vojvodina,42,40.2,85.2,30.5,61.2,0.498,7.3,20.1,0.362,16.9,23.6,0.718,9.1,20.3,29.4,14.4,10.4,2.0,13.0,23.9,2012,Serbian-KLS,0
2,KK Partizan,20,40.5,83.9,28.4,58.5,0.485,7.3,21.0,0.346,19.8,25.7,0.77,9.6,24.0,33.6,17.9,7.9,2.8,14.7,24.3,2012,Serbian-KLS,1
3,KK Smederevo 1953,26,40.3,83.6,29.7,60.7,0.49,7.8,22.8,0.341,16.6,22.8,0.73,7.0,22.1,29.1,15.3,7.7,1.9,13.0,23.4,2012,Serbian-KLS,0
4,KK Mega Bemax,40,40.6,83.0,30.5,62.6,0.487,4.4,14.4,0.307,17.5,24.3,0.722,10.2,26.1,36.3,14.8,6.7,2.8,14.6,22.3,2012,Serbian-KLS,0
5,BKK Radnicki Beograd,40,40.6,82.0,29.3,64.8,0.452,7.9,23.6,0.333,15.4,22.5,0.682,9.5,20.9,30.4,16.9,11.5,1.8,14.4,27.1,2012,Serbian-KLS,0
6,Vrsac Swisslion,17,40.9,81.6,28.6,60.6,0.472,8.1,23.8,0.342,16.3,22.6,0.719,8.2,23.9,32.1,18.8,7.1,3.8,13.8,24.8,2012,Serbian-KLS,0
7,KK Crvena Zvezda,21,40.2,79.7,27.9,63.6,0.439,5.0,18.8,0.266,18.9,26.5,0.711,11.9,23.4,35.3,13.6,8.8,1.5,12.6,26.0,2012,Serbian-KLS,0
8,KK Sloga,26,40.4,79.5,29.5,59.1,0.499,6.1,18.4,0.333,14.3,20.2,0.707,7.7,21.5,29.2,14.0,9.2,2.4,15.2,20.5,2012,Serbian-KLS,0
9,KK Vrsac Swisslion,14,41.1,78.8,28.0,61.6,0.455,7.2,23.2,0.311,15.5,21.0,0.738,9.0,21.6,30.6,14.1,6.9,0.9,14.1,25.4,2012,Serbian-KLS,0
10,FMP Beograd,40,40.3,78.5,26.6,58.1,0.458,7.0,21.1,0.33,18.3,25.0,0.734,9.0,20.7,29.6,12.2,8.1,2.1,14.1,23.5,2012,Serbian-KLS,0
11,KK Zeleznicar,26,40.8,78.2,27.7,61.2,0.453,6.9,20.2,0.344,15.6,20.7,0.755,9.1,21.4,30.5,12.1,7.2,1.7,13.7,24.9,2012,Serbian-KLS,0
12,OKK Beograd,26,40.0,77.6,27.0,58.2,0.464,5.8,18.2,0.321,17.7,24.0,0.736,9.2,23.6,32.8,15.0,8.5,2.0,12.7,21.8,2012,Serbian-KLS,0
13,KK Napredak Rubin Krusevac,26,40.4,76.4,27.6,59.3,0.465,7.1,22.4,0.316,14.1,20.6,0.684,9.2,21.1,30.2,11.5,6.5,1.5,13.3,24.8,2012,Serbian-KLS,0
14,KK Metalac Valjevo,26,40.2,75.3,25.7,55.5,0.463,5.8,19.7,0.295,18.3,24.3,0.753,7.4,19.9,27.3,10.2,7.7,1.5,12.8,23.2,2012,Serbian-KLS,0
15,KK Sloboda Uzice,26,40.0,74.2,27.1,57.2,0.474,6.1,19.5,0.311,13.9,20.7,0.673,7.9,19.3,27.2,10.8,8.5,1.8,12.5,22.1,2012,Serbian-KLS,0
16,Proleter Naftagas,26,40.2,74.0,26.7,58.5,0.457,5.2,17.2,0.302,15.2,21.5,0.707,8.2,24.0,32.1,12.6,8.1,2.1,17.7,22.3,2012,Serbian-KLS,0
17,KK Borac Cacak,26,40.2,73.0,25.8,56.0,0.461,6.3,20.5,0.31,15.0,20.1,0.747,8.2,22.9,31.1,12.6,6.9,2.5,13.8,20.7,2012,Serbian-KLS,0
18,KK Tamis,26,40.0,72.8,25.9,57.7,0.449,7.8,23.3,0.337,13.0,17.7,0.733,7.4,19.5,26.9,12.2,8.9,1.2,13.0,22.6,2012,Serbian-KLS,0
