#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,KK Mega Bemax,16,40.0,86.9,31.1,64.9,0.48,8.0,23.7,0.338,16.7,23.4,0.714,10.8,24.7,35.4,18.3,6.4,1.6,14.2,21.9,2014,Serbian-KLS,0
2,KK Partizan,19,40.1,85.3,30.5,61.1,0.5,7.1,20.0,0.355,17.2,23.1,0.744,10.8,24.8,35.6,18.1,6.5,2.4,12.6,23.2,2014,Serbian-KLS,1
3,KK Crvena Zvezda,19,40.5,83.9,30.9,64.8,0.476,7.8,23.8,0.327,14.4,20.7,0.695,10.3,24.0,34.3,17.2,7.0,2.4,11.8,24.4,2014,Serbian-KLS,0
4,Vrsac Swisslion,16,40.0,83.8,28.5,62.3,0.457,11.5,30.7,0.375,15.3,20.9,0.731,8.4,20.8,29.2,20.6,6.6,2.3,10.1,22.9,2014,Serbian-KLS,0
5,KK Vrsac Swisslion,26,40.2,81.9,28.7,59.3,0.484,7.7,22.5,0.344,16.7,23.3,0.719,8.9,23.1,32.0,17.1,7.0,2.3,14.0,24.7,2014,Serbian-KLS,0
6,OKK Beograd,26,40.4,79.2,26.8,58.6,0.457,6.4,23.1,0.278,19.2,27.5,0.698,9.0,24.0,33.0,16.2,7.6,2.9,12.8,19.7,2014,Serbian-KLS,0
7,FMP Beograd,40,40.0,78.0,27.9,60.7,0.459,8.6,25.6,0.335,13.7,19.2,0.711,8.2,22.2,30.4,14.3,7.6,2.3,11.9,23.3,2014,Serbian-KLS,0
8,KK Crnokosa Kosjeric,40,40.0,77.0,26.4,57.1,0.463,8.1,23.3,0.348,16.0,22.3,0.72,7.2,21.5,28.7,14.2,7.1,1.5,11.9,23.3,2014,Serbian-KLS,0
9,KK Smederevo 1953,26,40.2,76.0,26.8,57.6,0.465,6.6,21.3,0.308,15.9,22.3,0.712,8.3,24.2,32.5,13.4,7.1,1.6,13.3,20.7,2014,Serbian-KLS,0
10,KK Konstantin Nis,26,40.4,75.9,27.8,61.0,0.456,8.2,26.5,0.311,12.1,17.7,0.684,8.4,22.8,31.2,13.0,9.0,2.4,13.0,26.8,2014,Serbian-KLS,0
11,KK Sloga,26,40.4,75.6,25.8,56.7,0.454,7.5,23.2,0.324,16.6,22.5,0.738,8.1,20.1,28.2,12.5,9.2,1.4,13.0,22.3,2014,Serbian-KLS,0
12,KK Metalac Valjevo,40,40.4,75.1,26.5,58.7,0.451,5.4,19.1,0.284,16.8,23.0,0.73,10.3,22.9,33.2,13.1,8.5,2.2,14.2,22.4,2014,Serbian-KLS,0
13,Vojvodina Srbijas Novi Sad,26,40.4,75.0,26.3,61.2,0.431,7.3,22.2,0.332,15.0,20.5,0.733,8.7,19.7,28.3,10.3,9.9,1.7,14.6,25.2,2014,Serbian-KLS,0
14,KK Vojvodina Novi Sad,26,40.2,74.3,26.3,61.7,0.426,6.6,22.5,0.295,15.1,20.6,0.735,9.8,21.5,31.3,10.5,9.5,2.8,13.5,23.5,2014,Serbian-KLS,0
15,KK Borac Cacak,40,40.3,72.4,26.1,57.1,0.456,7.4,22.6,0.327,12.9,17.8,0.725,7.9,20.5,28.4,12.6,6.6,1.6,11.8,21.5,2014,Serbian-KLS,0
16,KK Sloboda Uzice,26,40.0,72.2,25.5,57.3,0.446,5.6,19.8,0.282,15.5,22.7,0.684,6.8,20.0,26.8,9.6,9.0,1.3,12.7,20.9,2014,Serbian-KLS,0
17,KK Napredak Rubin Krusevac,26,40.2,69.0,25.6,58.2,0.44,6.2,20.2,0.307,11.6,18.7,0.619,8.8,20.2,29.1,10.6,7.0,2.1,13.7,25.7,2014,Serbian-KLS,0
18,KK Tamis,26,40.0,67.9,24.0,55.7,0.431,6.2,18.8,0.328,13.7,18.7,0.732,8.0,20.7,28.7,12.1,7.6,2.1,14.3,23.8,2014,Serbian-KLS,0
