#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Real Madrid,3,40.0,90.7,34.3,66.0,0.52,10.3,27.0,0.383,11.7,16.0,0.729,8.7,27.7,36.3,18.7,7.7,4.3,13.3,20.0,2016,Spanish-Cup,1
2,Urbas Fuenlabrada,1,40.0,84.0,32.0,63.0,0.508,9.0,25.0,0.36,11.0,14.0,0.786,3.0,18.0,21.0,18.0,6.0,0.0,11.0,26.0,2016,Spanish-Cup,0
3,Gran Canaria,3,40.0,81.7,25.7,58.0,0.443,9.0,25.0,0.36,21.3,27.0,0.79,8.3,20.7,29.0,12.0,5.7,2.7,11.7,22.3,2016,Spanish-Cup,0
4,Baskonia,2,40.0,79.5,26.5,60.5,0.438,10.0,27.0,0.37,16.5,20.0,0.825,6.5,25.0,31.5,11.0,10.5,2.5,14.0,21.0,2016,Spanish-Cup,0
5,Valencia Basket,1,40.0,78.0,30.0,64.0,0.469,5.0,20.0,0.25,13.0,16.0,0.813,12.0,20.0,32.0,12.0,6.0,2.0,14.0,28.0,2016,Spanish-Cup,0
6,Monbus Obradoiro,1,40.0,77.0,27.0,62.0,0.435,9.0,25.0,0.36,14.0,16.0,0.875,7.0,23.0,30.0,16.0,6.0,0.0,13.0,29.0,2016,Spanish-Cup,0
7,Barca,1,40.0,72.0,26.0,58.0,0.448,7.0,22.0,0.318,13.0,22.0,0.591,12.0,15.0,27.0,11.0,5.0,0.0,14.0,17.0,2016,Spanish-Cup,0
8,Bilbao Basket,2,40.0,72.0,24.5,57.5,0.426,7.5,25.0,0.3,15.5,18.5,0.838,8.5,14.0,22.5,12.0,6.5,0.5,12.0,26.0,2016,Spanish-Cup,0
