#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Kawasaki Brave Thunders,65,40.0,84.4,31.5,64.8,0.486,7.3,19.8,0.368,14.0,18.5,0.758,9.6,26.6,36.1,17.5,5.9,2.4,11.2,15.5,2017,Japanese-B.League,0
2,Chiba Jets,62,39.9,81.9,30.2,65.5,0.461,9.2,26.2,0.352,12.2,17.2,0.712,10.3,24.4,34.7,15.2,7.3,4.1,11.6,17.2,2017,Japanese-B.League,0
3,Aishin Sea Horses,64,39.9,81.7,31.5,66.0,0.477,6.5,17.5,0.373,12.2,16.8,0.727,11.2,26.5,37.7,14.4,5.0,3.0,10.3,16.7,2017,Japanese-B.League,0
4,Toyota Alvark,64,40.1,81.4,29.8,66.9,0.445,8.0,22.7,0.352,13.8,18.2,0.76,9.5,25.8,35.3,12.9,6.6,2.7,8.7,16.0,2017,Japanese-B.League,0
5,Link Tochigi Brex,65,40.0,80.3,31.0,69.8,0.444,5.9,18.3,0.324,12.3,17.9,0.688,13.4,26.0,39.3,16.6,7.0,3.1,9.9,17.3,2017,Japanese-B.League,1
6,Nigata Albirex,60,40.1,77.8,28.6,66.4,0.431,6.8,20.4,0.335,13.8,18.1,0.763,8.8,24.6,33.4,12.0,6.1,3.0,10.4,18.0,2017,Japanese-B.League,0
7,Nagoya Diamond Dolphins,60,40.7,77.3,28.2,66.1,0.426,8.1,24.2,0.335,12.9,17.1,0.752,9.0,25.9,34.8,11.5,6.5,2.9,10.7,17.5,2017,Japanese-B.League,0
8,Sanen Neophoenix,62,40.4,76.3,29.0,64.5,0.45,7.2,21.0,0.343,11.0,15.5,0.707,8.0,26.9,35.0,14.1,4.7,3.1,11.3,18.1,2017,Japanese-B.League,0
9,Toyama Grouses,63,40.1,76.1,28.8,67.6,0.426,5.4,17.3,0.312,13.1,17.8,0.738,11.3,24.7,36.0,13.5,6.7,2.7,12.0,19.9,2017,Japanese-B.League,0
10,Ryukyu Golden Kings,62,40.1,75.5,28.1,66.3,0.424,6.9,21.0,0.327,12.4,16.2,0.768,9.5,26.2,35.7,12.8,6.2,3.4,12.6,18.4,2017,Japanese-B.League,0
11,Hitachi Sun Rockers,62,40.2,74.9,28.2,66.4,0.426,7.8,23.9,0.327,10.6,15.1,0.699,11.5,24.6,36.1,14.7,7.9,2.4,12.0,16.3,2017,Japanese-B.League,0
12,Kyoto Hannaryz,60,40.1,74.8,28.1,63.6,0.441,6.3,18.6,0.339,12.3,17.3,0.714,9.6,23.4,33.0,12.4,7.0,2.4,12.0,20.0,2017,Japanese-B.League,0
13,Shiga Lakestars,60,40.0,74.5,28.0,64.9,0.431,8.1,23.9,0.338,10.5,14.6,0.721,8.5,25.7,34.2,12.9,5.5,2.1,11.8,18.2,2017,Japanese-B.League,0
14,Osaka Evessa,60,40.3,74.4,27.7,65.5,0.423,7.9,22.0,0.358,11.2,15.8,0.706,10.5,25.2,35.7,12.5,6.5,4.2,12.4,18.2,2017,Japanese-B.League,0
15,Levanga Hokkaido,60,40.2,73.7,28.0,63.7,0.44,5.4,16.0,0.338,12.2,15.8,0.768,9.2,23.0,32.2,16.1,7.0,3.2,13.1,20.1,2017,Japanese-B.League,0
16,Yokohama B-Corsairs,63,40.2,72.6,27.8,63.8,0.435,5.8,18.4,0.315,11.3,16.8,0.672,9.1,24.1,33.2,12.4,5.3,2.3,11.5,17.0,2017,Japanese-B.League,0
17,Akita Northern Happinets,62,40.4,70.4,26.3,62.0,0.424,7.6,22.3,0.341,10.1,14.8,0.687,9.8,24.2,34.1,12.1,6.2,2.0,12.9,18.8,2017,Japanese-B.League,0
18,Sendai 89ers,62,39.9,67.7,26.5,67.4,0.393,5.4,20.0,0.271,9.3,13.3,0.699,10.6,24.6,35.3,10.6,5.6,3.4,12.4,20.0,2017,Japanese-B.League,0
