#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Chiba Jets,60,40.0,87.9,31.5,68.2,0.462,11.3,32.2,0.35,13.7,18.6,0.733,10.9,24.7,35.6,20.4,6.5,3.0,10.2,17.1,2023,Japanese-B.League,1
2,Nagoya Diamond Dolphins,59,40.2,85.4,32.2,68.5,0.471,9.2,25.8,0.355,11.8,16.0,0.739,11.0,23.5,34.6,22.5,8.1,2.6,12.6,17.4,2023,Japanese-B.League,0
3,Hiroshima Dragonflies,59,40.1,84.1,30.5,63.7,0.479,9.2,25.4,0.361,13.9,17.7,0.782,8.4,23.7,32.0,21.1,6.7,2.4,11.3,17.9,2023,Japanese-B.League,0
4,Shimane Susanoo Magic,60,40.3,83.5,30.4,66.1,0.46,10.2,28.3,0.362,12.4,16.6,0.751,9.3,25.3,34.5,19.7,6.0,2.7,10.5,17.6,2023,Japanese-B.League,0
5,Hitachi Sun Rockers,60,40.3,82.7,30.4,66.7,0.456,8.7,26.1,0.334,13.3,19.0,0.697,9.6,22.4,31.9,21.1,7.3,2.4,11.4,18.4,2023,Japanese-B.League,0
6,Kawasaki Brave Thunders,60,40.2,82.5,29.7,64.2,0.462,9.9,28.0,0.351,13.4,17.7,0.756,8.2,25.8,34.0,22.4,6.8,2.8,13.0,16.4,2023,Japanese-B.League,0
7,Yokohama B-Corsairs,60,40.1,82.2,31.0,68.6,0.452,8.8,27.6,0.317,11.5,18.4,0.625,10.4,25.8,36.2,22.5,7.2,2.0,11.4,18.9,2023,Japanese-B.League,0
8,Gunma Crane Thunders,60,40.4,81.7,30.5,64.2,0.475,7.0,21.3,0.328,13.7,18.2,0.751,7.9,23.9,31.8,22.4,6.4,2.5,12.9,20.2,2023,Japanese-B.League,0
9,Ryukyu Golden Kings,60,40.4,81.2,29.5,65.9,0.447,8.8,26.1,0.338,13.4,18.3,0.736,11.7,25.5,37.2,20.8,6.1,1.8,12.7,17.1,2023,Japanese-B.League,0
10,Levanga Hokkaido,60,40.2,80.8,30.1,65.7,0.458,7.7,23.7,0.325,12.9,18.1,0.715,9.2,22.3,31.5,19.6,6.6,1.9,11.4,20.0,2023,Japanese-B.League,0
11,Ibaraki Robots,60,40.2,80.4,29.2,65.4,0.446,9.0,25.6,0.351,13.1,17.0,0.766,8.4,24.7,33.1,20.7,6.1,1.9,11.3,17.2,2023,Japanese-B.League,0
12,Toyama Grouses,60,40.2,78.8,28.7,62.3,0.461,7.5,23.7,0.317,13.9,19.1,0.724,9.3,23.2,32.5,20.5,6.7,2.2,15.5,20.0,2023,Japanese-B.League,0
13,Sanen Neophoenix,60,40.3,78.8,29.9,66.1,0.452,8.1,24.8,0.326,11.0,15.5,0.709,9.8,24.7,34.4,22.0,6.7,3.6,13.9,20.8,2023,Japanese-B.League,0
14,Akita Northern Happinets,60,40.2,78.6,28.9,67.6,0.428,9.2,26.8,0.342,11.6,15.9,0.732,10.0,25.3,35.3,22.0,7.3,2.0,12.4,17.5,2023,Japanese-B.League,0
15,Aishin Sea Horses,60,40.1,77.5,29.0,64.3,0.451,7.9,24.6,0.322,11.7,15.1,0.77,7.6,24.2,31.8,19.1,6.2,2.4,10.4,15.5,2023,Japanese-B.League,0
16,Osaka Evessa,60,40.1,77.5,29.3,64.8,0.451,8.3,24.4,0.339,10.7,15.4,0.695,9.8,24.0,33.8,21.5,6.8,2.9,13.1,18.1,2023,Japanese-B.League,0
17,Toyota Alvark,60,40.1,77.3,28.3,63.7,0.443,6.8,21.0,0.324,14.0,18.5,0.755,11.2,23.2,34.4,19.0,6.3,2.8,10.8,18.6,2023,Japanese-B.League,0
18,Kyoto Hannaryz,60,40.1,77.1,29.0,64.9,0.446,8.5,24.9,0.34,10.7,14.4,0.744,9.4,23.5,32.9,20.0,6.2,2.8,12.9,16.2,2023,Japanese-B.League,0
19,Shiga Lakestars,59,40.3,77.0,28.7,66.7,0.43,9.0,26.7,0.336,10.6,15.3,0.696,9.8,22.5,32.3,18.5,6.9,2.1,13.4,20.5,2023,Japanese-B.League,0
20,Nigata Albirex,60,40.5,75.2,28.0,64.3,0.435,8.6,25.8,0.332,10.7,15.0,0.713,9.4,23.1,32.5,18.3,5.5,2.1,14.0,16.1,2023,Japanese-B.League,0
21,Shinshu Brave Warriors,59,40.1,75.1,27.0,62.9,0.43,9.2,29.9,0.309,11.8,15.9,0.739,8.2,25.6,33.8,19.8,6.4,3.6,12.2,17.9,2023,Japanese-B.League,0
22,Link Tochigi Brex,60,40.2,73.7,27.5,63.7,0.431,8.5,25.0,0.339,10.3,14.8,0.696,10.2,23.3,33.4,19.0,5.7,2.6,10.9,17.1,2023,Japanese-B.League,0
23,Nagoya Fighting Eagles,60,40.0,73.5,26.5,63.2,0.419,8.0,25.9,0.307,12.6,17.3,0.73,9.1,21.6,30.6,17.4,7.7,2.1,12.8,16.8,2023,Japanese-B.League,0
24,Sendai 89ers,60,40.6,73.2,27.0,62.3,0.434,8.0,24.3,0.329,11.2,16.6,0.676,8.1,24.6,32.8,19.8,6.7,2.4,13.7,20.4,2023,Japanese-B.League,0
