#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Kawasaki Brave Thunders,59,40.0,87.7,31.5,65.4,0.481,10.8,30.0,0.36,14.0,19.1,0.734,8.9,25.4,34.4,24.4,7.6,2.9,11.9,16.8,2022,Japanese-B.League,0
2,Chiba Jets,47,40.0,87.3,31.0,65.2,0.476,9.7,26.7,0.364,15.6,20.0,0.779,9.6,24.4,34.0,22.4,6.4,2.4,11.6,19.8,2022,Japanese-B.League,0
3,Nagoya Diamond Dolphins,51,40.0,86.7,32.6,68.3,0.478,9.9,27.0,0.365,11.5,15.4,0.751,9.8,22.5,32.3,23.5,8.5,1.9,11.7,18.2,2022,Japanese-B.League,0
4,Shimane Susanoo Magic,60,40.2,85.9,31.8,68.1,0.467,10.0,29.0,0.346,12.3,15.8,0.777,10.5,23.6,34.1,20.9,7.4,2.4,10.1,17.9,2022,Japanese-B.League,0
5,Ryukyu Golden Kings,62,40.2,83.5,31.6,67.4,0.468,8.3,22.9,0.361,12.1,16.7,0.724,11.7,25.5,37.2,20.8,7.4,2.4,11.9,17.1,2022,Japanese-B.League,0
6,Gunma Crane Thunders,54,40.3,82.8,30.0,65.5,0.457,8.5,25.4,0.336,14.4,18.7,0.766,8.7,24.5,33.2,22.8,7.4,2.6,14.2,18.2,2022,Japanese-B.League,0
7,Aishin Sea Horses,52,40.4,81.9,31.4,65.5,0.479,7.6,22.4,0.339,11.6,15.1,0.767,8.2,24.4,32.6,20.8,6.5,3.4,11.3,14.6,2022,Japanese-B.League,0
8,Toyama Grouses,59,40.1,81.4,29.7,61.7,0.482,7.4,21.5,0.345,14.5,20.6,0.705,8.8,24.1,32.9,21.7,5.7,1.8,13.8,17.8,2022,Japanese-B.League,0
9,Hiroshima Dragonflies,57,40.3,80.7,29.6,62.5,0.474,7.7,20.9,0.37,13.8,18.6,0.742,8.6,23.4,32.0,20.8,6.9,2.5,13.2,18.4,2022,Japanese-B.League,0
10,Levanga Hokkaido,56,40.2,80.7,29.5,64.9,0.455,7.4,21.7,0.341,14.2,19.1,0.747,8.6,24.5,33.1,18.2,6.0,2.8,12.3,20.1,2022,Japanese-B.League,0
11,Toyota Alvark,56,40.1,80.4,30.1,65.4,0.46,6.7,20.2,0.333,13.6,17.8,0.761,9.9,25.1,34.9,19.2,5.9,2.4,9.9,16.5,2022,Japanese-B.League,0
12,Shiga Lakestars,57,40.2,80.3,29.6,65.3,0.454,8.4,25.2,0.332,12.7,17.1,0.742,7.0,22.4,29.4,20.2,6.9,2.3,13.4,21.7,2022,Japanese-B.League,0
13,Link Tochigi Brex,62,40.2,79.8,29.7,64.3,0.463,7.6,21.8,0.346,12.8,17.5,0.731,10.1,24.3,34.4,20.2,6.8,3.1,10.5,18.5,2022,Japanese-B.League,1
14,Ibaraki Robots,53,40.1,78.9,28.1,64.8,0.433,8.6,25.8,0.335,14.1,17.9,0.789,7.8,23.4,31.1,20.7,5.5,2.1,11.2,17.1,2022,Japanese-B.League,0
15,Hitachi Sun Rockers,58,40.3,78.7,28.7,66.7,0.43,9.1,27.8,0.327,12.3,18.2,0.676,11.4,21.4,32.8,18.8,8.9,2.5,13.1,19.3,2022,Japanese-B.League,0
16,Osaka Evessa,57,40.1,78.4,29.7,66.3,0.448,7.4,22.0,0.338,11.6,15.5,0.749,10.2,25.0,35.2,20.1,6.2,3.0,13.1,17.7,2022,Japanese-B.League,0
17,Akita Northern Happinets,56,40.2,77.9,28.4,64.0,0.444,9.3,24.9,0.374,11.8,15.6,0.755,9.3,23.4,32.8,20.6,8.8,2.8,14.0,18.1,2022,Japanese-B.League,0
18,Shinshu Brave Warriors,54,40.2,77.7,27.9,62.1,0.45,8.9,25.6,0.347,13.0,17.4,0.743,8.4,24.4,32.8,20.1,6.1,3.8,12.2,18.7,2022,Japanese-B.League,0
19,Sanen Neophoenix,58,40.2,76.8,29.4,65.6,0.449,8.2,24.1,0.339,9.8,14.1,0.693,7.3,21.2,28.5,18.9,7.5,1.9,12.9,18.8,2022,Japanese-B.League,0
20,Yokohama B-Corsairs,57,40.1,76.5,28.5,62.6,0.455,7.5,21.9,0.344,11.9,17.8,0.67,8.1,23.2,31.4,21.1,6.6,1.6,12.2,19.5,2022,Japanese-B.League,0
21,Kyoto Hannaryz,57,40.6,72.9,27.4,61.0,0.449,7.4,21.5,0.341,10.8,14.9,0.723,6.1,24.2,30.2,19.0,4.8,1.7,11.8,16.7,2022,Japanese-B.League,0
22,Nigata Albirex,52,40.0,70.4,25.9,62.1,0.417,7.2,21.6,0.331,11.4,15.7,0.727,8.5,25.0,33.4,16.4,4.8,2.4,15.2,19.4,2022,Japanese-B.League,0
