#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Raiffeisen Flyers Wels,32,40.1,87.8,30.9,60.7,0.51,9.0,21.2,0.427,16.9,22.0,0.766,6.2,24.3,30.5,15.4,5.6,1.9,13.2,19.0,2013,Austrian-A-Bundesliga,0
2,Allianz Swans Gmunden,34,40.1,85.3,31.1,64.0,0.487,5.4,16.3,0.332,17.4,24.1,0.724,9.9,23.2,33.1,13.9,6.5,2.0,12.9,21.8,2013,Austrian-A-Bundesliga,0
3,BK Klosterneuburg Dukes,38,40.3,80.9,28.9,61.7,0.469,6.8,19.3,0.351,16.3,22.9,0.713,9.1,23.8,32.9,14.9,5.8,1.9,13.8,19.7,2013,Austrian-A-Bundesliga,0
4,BC Hallmann Vienna,44,40.2,80.8,29.4,61.5,0.477,8.0,22.4,0.355,14.1,19.5,0.722,8.4,23.1,31.5,16.9,6.1,2.0,12.1,20.6,2013,Austrian-A-Bundesliga,1
5,UBSC Raiffeisen Graz,28,40.1,80.7,28.0,63.6,0.439,8.6,25.5,0.336,16.2,21.0,0.77,8.7,20.1,28.8,13.8,7.7,0.7,12.0,19.0,2013,Austrian-A-Bundesliga,0
6,ece bulls Kapfenberg,40,40.2,80.4,29.7,61.5,0.483,6.0,18.1,0.332,15.1,19.1,0.789,7.9,23.4,31.3,16.8,5.2,2.5,12.0,21.5,2013,Austrian-A-Bundesliga,0
7,BSC Raiffeisen Panthers Furstenfeld,31,40.3,80.0,29.7,67.8,0.438,5.8,18.5,0.315,14.7,19.7,0.745,8.9,23.9,32.8,13.3,5.6,2.8,12.4,20.6,2013,Austrian-A-Bundesliga,0
8,Redwell Gunners Oberwart,44,40.3,78.0,27.2,61.0,0.446,7.7,23.5,0.326,15.9,20.4,0.779,8.0,21.8,29.9,12.1,5.8,1.9,12.0,22.3,2013,Austrian-A-Bundesliga,0
9,magnofit Gussinger Knights,35,40.2,74.0,26.0,58.3,0.446,7.2,21.3,0.338,14.8,20.0,0.738,7.9,22.6,30.5,11.7,5.7,2.1,14.1,21.6,2013,Austrian-A-Bundesliga,0
10,Arkadia Traiskirchen Lions,28,39.9,73.8,27.8,60.5,0.458,5.5,15.7,0.353,12.8,18.1,0.705,7.8,20.6,28.4,12.7,5.6,1.9,16.2,20.3,2013,Austrian-A-Bundesliga,0
11,Chin Min Dragons St. Polten,28,40.0,73.5,26.6,59.1,0.45,5.8,19.3,0.298,14.6,19.8,0.741,7.7,21.3,29.0,11.9,5.0,1.1,14.1,21.9,2013,Austrian-A-Bundesliga,0
