#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Redwell Gunners Oberwart,32,40.1,84.3,30.2,63.9,0.473,7.8,22.9,0.339,16.1,20.3,0.79,9.4,23.9,33.3,14.2,6.0,1.4,13.6,19.9,2014,Austrian-A-Bundesliga,0
2,BSC Raiffeisen Panthers Furstenfeld,31,40.4,83.6,31.8,66.5,0.479,4.9,15.0,0.324,15.0,21.3,0.706,10.7,20.3,31.0,13.9,7.9,1.0,12.9,20.9,2014,Austrian-A-Bundesliga,0
3,ece bulls Kapfenberg,41,40.0,82.5,30.5,64.0,0.477,7.2,21.0,0.346,14.3,18.5,0.775,9.9,23.2,33.1,18.2,7.3,2.5,12.1,18.9,2014,Austrian-A-Bundesliga,0
4,Allianz Swans Gmunden,35,40.1,81.1,29.7,60.8,0.488,6.9,20.9,0.33,14.9,19.9,0.749,8.1,21.6,29.7,15.1,7.3,2.8,14.2,19.2,2014,Austrian-A-Bundesliga,0
5,magnofit Gussinger Knights,44,40.4,80.4,29.3,63.4,0.462,7.3,21.9,0.332,14.5,20.5,0.707,10.3,22.3,32.5,13.9,8.2,2.2,14.2,17.2,2014,Austrian-A-Bundesliga,1
6,BC Hallmann Vienna,40,40.3,79.4,28.7,60.8,0.471,8.0,24.0,0.334,14.1,18.9,0.744,8.7,20.1,28.9,15.9,8.4,2.1,12.9,22.6,2014,Austrian-A-Bundesliga,0
7,Arkadia Traiskirchen Lions,28,40.2,79.1,29.3,66.0,0.443,7.0,20.5,0.34,13.6,19.8,0.689,11.9,23.2,35.0,14.4,6.1,4.0,15.4,20.4,2014,Austrian-A-Bundesliga,0
8,BK Klosterneuburg Dukes,35,40.5,77.6,27.6,61.6,0.448,7.0,20.6,0.339,15.3,21.2,0.722,9.8,22.1,31.8,13.5,6.5,1.8,14.2,19.5,2014,Austrian-A-Bundesliga,0
9,UBSC Raiffeisen Graz,30,39.9,76.9,27.0,60.9,0.444,8.5,23.1,0.366,14.3,19.1,0.75,7.0,20.9,27.9,13.5,6.2,1.4,14.7,21.6,2014,Austrian-A-Bundesliga,0
10,Chin Min Dragons St. Polten,30,40.1,75.7,27.5,62.4,0.44,7.6,21.7,0.349,13.2,17.3,0.763,7.1,20.0,27.1,13.5,5.0,2.4,14.3,19.6,2014,Austrian-A-Bundesliga,0
11,Raiffeisen Flyers Wels,38,40.3,75.6,27.9,60.5,0.462,6.8,19.8,0.345,13.0,17.8,0.728,8.8,22.5,31.4,14.9,6.3,2.0,13.0,17.8,2014,Austrian-A-Bundesliga,0
