#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,BC Hallmann Vienna,48,40.4,84.7,30.3,61.7,0.492,7.8,22.6,0.345,16.2,21.1,0.767,8.4,20.6,29.0,15.4,8.4,1.7,12.4,19.7,2015,Austrian-A-Bundesliga,0
2,magnofit Gussinger Knights,46,40.7,84.5,29.6,62.2,0.477,8.5,24.7,0.345,16.7,22.8,0.731,10.2,23.3,33.4,15.5,7.3,1.8,14.1,18.2,2015,Austrian-A-Bundesliga,1
3,Allianz Swans Gmunden,44,40.3,83.8,30.8,63.0,0.488,7.9,22.5,0.351,14.3,19.6,0.728,9.1,22.7,31.9,17.9,7.3,2.7,13.1,20.0,2015,Austrian-A-Bundesliga,0
4,ece bulls Kapfenberg,43,40.1,80.7,30.1,63.7,0.473,6.9,19.5,0.354,13.6,18.0,0.757,9.1,23.7,32.8,16.7,6.5,2.3,11.6,19.2,2015,Austrian-A-Bundesliga,0
5,Raiffeisen Flyers Wels,40,40.5,78.9,29.1,61.3,0.475,7.4,20.4,0.363,13.3,17.7,0.751,8.8,25.5,34.4,17.5,5.1,2.2,12.9,19.7,2015,Austrian-A-Bundesliga,0
6,Redwell Gunners Oberwart,39,40.5,77.2,27.7,62.1,0.447,7.3,22.1,0.329,14.5,17.8,0.813,8.2,21.9,30.1,12.8,8.2,1.7,13.6,20.8,2015,Austrian-A-Bundesliga,0
7,BSC Raiffeisen Panthers Furstenfeld,36,40.3,76.8,29.6,63.0,0.469,7.0,19.2,0.363,10.7,16.6,0.643,11.1,20.6,31.6,15.2,6.2,1.0,13.6,20.5,2015,Austrian-A-Bundesliga,0
8,BK Klosterneuburg Dukes,41,40.2,76.5,28.0,64.6,0.434,8.0,23.8,0.338,12.5,18.3,0.68,9.1,24.4,33.5,14.5,7.2,2.4,13.8,19.8,2015,Austrian-A-Bundesliga,0
9,Arkadia Traiskirchen Lions,41,40.2,76.0,26.9,60.2,0.446,7.8,23.1,0.337,14.6,19.9,0.731,8.8,21.4,30.2,17.2,6.1,2.2,13.2,20.7,2015,Austrian-A-Bundesliga,0
10,UBSC Raiffeisen Graz,36,40.3,69.3,25.2,59.7,0.422,7.6,22.4,0.338,11.4,15.7,0.728,5.8,19.6,25.4,13.4,5.7,1.7,15.3,22.8,2015,Austrian-A-Bundesliga,0
