#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Raiffeisen Flyers Wels,47,40.0,79.4,29.5,61.1,0.482,7.2,20.7,0.35,13.2,17.8,0.743,9.8,22.2,32.0,18.2,6.5,2.2,14.3,20.3,2016,Austrian-A-Bundesliga,0
2,ece bulls Kapfenberg,38,40.6,77.6,28.9,66.5,0.434,7.8,24.6,0.316,12.0,16.1,0.748,11.1,22.2,33.3,15.4,5.7,2.2,13.4,20.9,2016,Austrian-A-Bundesliga,0
3,BC Hallmann Vienna,43,40.7,77.1,28.0,59.7,0.468,7.2,22.3,0.322,14.1,18.3,0.77,7.8,20.3,28.1,14.9,6.5,1.9,12.5,18.7,2016,Austrian-A-Bundesliga,0
4,magnofit Gussinger Knights,33,40.1,76.8,26.6,58.6,0.454,7.5,21.8,0.342,16.2,22.2,0.732,8.7,23.1,31.8,15.4,6.6,1.5,14.5,17.6,2016,Austrian-A-Bundesliga,0
5,Redwell Gunners Oberwart,48,40.3,76.7,28.1,60.9,0.461,6.6,20.5,0.323,13.9,20.4,0.681,10.1,21.9,32.0,12.5,8.0,2.9,13.9,19.2,2016,Austrian-A-Bundesliga,1
6,Arkadia Traiskirchen Lions,44,40.4,76.2,28.6,62.7,0.456,7.3,22.8,0.319,11.8,17.5,0.671,10.1,21.3,31.4,17.0,6.4,2.4,13.1,19.5,2016,Austrian-A-Bundesliga,0
7,Allianz Swans Gmunden,41,40.7,75.6,27.9,60.3,0.463,6.0,18.4,0.328,13.9,19.4,0.715,9.4,23.7,33.1,19.3,6.0,2.3,16.5,20.5,2016,Austrian-A-Bundesliga,0
8,BK Klosterneuburg Dukes,38,40.8,75.2,28.2,62.8,0.45,7.9,23.6,0.336,10.8,14.9,0.722,8.9,22.7,31.6,13.4,6.3,2.3,15.8,19.1,2016,Austrian-A-Bundesliga,0
9,BSC Raiffeisen Panthers Furstenfeld,39,40.2,73.2,25.7,59.4,0.433,9.0,26.5,0.338,12.8,17.4,0.735,8.5,21.7,30.2,13.3,5.3,3.1,13.6,20.0,2016,Austrian-A-Bundesliga,0
10,UBSC Raiffeisen Graz,35,40.3,71.8,25.3,61.3,0.413,9.6,28.6,0.336,11.5,16.3,0.706,7.6,18.9,26.5,15.1,5.8,0.5,15.4,19.4,2016,Austrian-A-Bundesliga,0
