#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,KK Rabotnicki AD Skipje,38,40.2,88.6,32.6,63.5,0.513,9.8,25.9,0.378,13.7,18.5,0.737,9.2,24.8,34.1,20.4,9.6,2.2,12.2,18.2,2018,Macedonian-Superleague,1
2,KK Kumanovo,35,40.4,86.3,32.3,62.9,0.514,9.2,24.2,0.38,12.5,16.7,0.75,7.0,21.8,28.8,18.7,8.0,1.1,13.7,20.5,2018,Macedonian-Superleague,0
3,MZT Skopje Aerodrom,39,40.0,85.5,31.7,65.4,0.485,9.4,25.4,0.371,12.8,18.1,0.708,10.1,26.4,36.5,17.9,7.0,2.8,13.4,20.3,2018,Macedonian-Superleague,0
4,KK Blokotehna,36,40.0,85.1,31.1,63.7,0.488,9.9,27.0,0.366,13.1,17.6,0.743,8.4,26.5,34.9,20.3,8.9,2.5,14.3,18.1,2018,Macedonian-Superleague,0
5,Shkupi Skopje,32,40.0,83.4,32.3,71.3,0.453,6.0,22.5,0.268,12.9,19.5,0.661,13.2,25.3,38.5,12.3,7.0,2.6,14.3,18.7,2018,Macedonian-Superleague,0
6,KK Feni Industries,31,41.1,82.5,29.8,65.2,0.457,11.7,31.4,0.372,11.3,15.8,0.716,9.1,25.4,34.5,18.7,6.4,1.5,13.9,18.8,2018,Macedonian-Superleague,0
7,Karpos Sokoli,31,40.3,80.5,29.9,66.9,0.447,7.2,22.6,0.319,13.6,19.1,0.71,7.9,21.4,29.3,15.4,7.3,1.5,12.9,16.0,2018,Macedonian-Superleague,0
8,Gostivar 2015,32,40.0,80.2,29.3,63.8,0.459,9.3,28.2,0.329,12.4,17.2,0.721,9.2,21.8,31.0,19.3,9.5,1.6,12.9,18.6,2018,Macedonian-Superleague,0
9,Ohrid AV,32,40.3,79.8,30.1,65.7,0.458,5.3,19.1,0.275,14.4,20.6,0.697,10.0,25.3,35.3,13.7,7.5,2.4,14.3,21.7,2018,Macedonian-Superleague,0
10,Kozuv Gevgelija,32,40.1,77.1,29.4,63.0,0.467,6.2,21.6,0.288,12.1,20.1,0.603,9.7,24.8,34.5,18.0,7.4,1.9,15.3,20.8,2018,Macedonian-Superleague,0
11,KK Pelister Sport Bitola,32,40.1,74.1,26.9,60.5,0.444,9.6,27.8,0.346,10.8,15.6,0.691,7.4,22.3,29.7,11.2,5.7,1.0,12.9,19.8,2018,Macedonian-Superleague,0
12,ABA Strumica,32,40.0,70.3,27.3,63.4,0.431,5.0,18.3,0.271,10.6,16.7,0.634,9.7,23.1,32.7,12.4,7.3,1.0,16.0,18.0,2018,Macedonian-Superleague,0
