#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,KK Pelister Sport Bitola,39,40.2,87.5,31.2,62.2,0.501,9.1,25.3,0.359,16.1,21.4,0.751,7.3,25.4,32.6,20.3,7.9,3.0,14.9,20.4,2022,Macedonian-Superleague,0
2,MZT Skopje Aerodrom,38,40.3,87.2,31.9,64.6,0.494,9.1,25.7,0.356,14.3,19.5,0.732,8.9,27.2,36.2,19.8,8.9,2.6,15.3,22.8,2022,Macedonian-Superleague,1
3,TFT Skopje,34,40.0,83.4,30.5,64.3,0.475,8.7,25.3,0.345,13.6,19.5,0.696,8.6,25.1,33.7,15.8,8.2,3.1,14.1,20.9,2022,Macedonian-Superleague,0
4,Euro Nickel,35,40.3,82.8,30.9,63.6,0.485,9.2,24.7,0.372,11.9,17.0,0.703,8.6,27.3,35.9,20.0,7.0,2.1,15.9,19.3,2022,Macedonian-Superleague,0
5,Gostivar 2015,32,40.5,82.1,29.3,62.7,0.468,8.9,28.0,0.317,14.6,19.8,0.737,8.0,26.2,34.1,19.4,7.1,1.7,13.8,19.3,2022,Macedonian-Superleague,0
6,KK Kumanovo,32,40.0,79.7,29.6,65.9,0.448,6.7,23.2,0.29,13.8,21.0,0.658,9.0,25.3,34.3,15.4,8.9,2.1,14.7,19.9,2022,Macedonian-Superleague,0
7,Akademija FMP Skopje,32,40.0,79.6,29.1,65.1,0.447,8.6,26.5,0.325,12.8,18.3,0.699,9.6,26.4,36.0,17.0,7.9,1.9,16.1,21.5,2022,Macedonian-Superleague,0
8,Kozuv Gevgelija,32,40.2,79.3,29.7,63.3,0.47,8.5,24.2,0.351,11.3,16.5,0.687,7.5,26.4,33.9,18.9,6.1,2.7,15.4,18.6,2022,Macedonian-Superleague,0
9,KK Rabotnicki AD Skipje,32,40.3,79.0,28.5,64.0,0.445,9.1,26.7,0.34,13.0,19.4,0.67,8.8,22.2,31.0,16.0,7.0,1.4,13.3,18.8,2022,Macedonian-Superleague,0
10,MZT Skopje Aerodrom U19,32,40.0,78.8,29.3,65.6,0.447,7.2,21.7,0.331,13.0,18.1,0.717,7.4,21.9,29.4,16.0,8.7,1.9,13.8,18.6,2022,Macedonian-Superleague,1
11,KK Feniks 2010,32,40.6,78.1,29.1,69.6,0.418,7.6,25.5,0.298,12.3,19.3,0.639,10.3,25.9,36.2,14.4,7.8,2.2,13.1,20.9,2022,Macedonian-Superleague,0
12,KK Angeli,32,40.2,72.7,26.9,63.4,0.425,6.8,22.8,0.298,12.0,17.3,0.694,7.1,22.9,30.0,13.8,7.9,1.8,14.3,18.6,2022,Macedonian-Superleague,0
