#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Bakken Bears,40,40.2,88.7,32.8,68.2,0.481,8.6,24.6,0.35,14.5,21.9,0.66,11.8,27.4,39.1,17.9,7.3,3.1,14.9,18.1,2015,Danish-Basketligaen,0
2,BMS Herlev Wolfpack,31,40.2,87.7,32.8,70.4,0.465,7.4,22.6,0.326,14.8,20.6,0.721,9.8,23.6,33.4,16.6,10.5,3.6,13.5,19.2,2015,Danish-Basketligaen,0
3,Horsens IC,41,40.1,87.1,32.9,66.4,0.495,8.4,22.4,0.375,12.9,18.1,0.712,10.0,23.1,33.1,17.6,10.5,3.5,13.1,20.3,2015,Danish-Basketligaen,1
4,Svendborg Rabbits,36,40.1,86.0,32.0,62.9,0.509,7.8,20.5,0.382,14.2,17.9,0.796,6.9,22.7,29.6,18.1,7.4,1.9,12.8,18.1,2015,Danish-Basketligaen,0
5,Randers Cimbria,30,40.3,85.2,30.9,67.1,0.46,7.9,23.6,0.337,15.5,21.3,0.729,10.8,26.0,36.9,15.6,6.6,3.5,17.0,19.2,2015,Danish-Basketligaen,0
6,Copenhagen Basketball,30,40.1,83.6,29.5,68.8,0.428,7.9,24.8,0.319,16.7,23.4,0.716,11.2,21.8,33.1,14.0,8.4,2.1,13.8,21.1,2015,Danish-Basketligaen,0
7,Team FOG Naestved,36,40.1,81.2,29.6,62.9,0.47,6.7,19.2,0.35,15.3,20.9,0.732,10.7,25.1,35.8,14.3,6.2,3.0,16.6,21.3,2015,Danish-Basketligaen,0
8,Horsholm 79ers,30,40.2,79.0,29.2,64.8,0.451,8.3,23.5,0.354,12.2,17.5,0.7,9.3,22.2,31.6,15.5,7.2,3.1,14.8,19.0,2015,Danish-Basketligaen,0
9,Aalborg Vikings,28,40.2,74.5,27.5,64.4,0.427,7.2,21.8,0.329,12.4,17.9,0.694,7.3,21.3,28.6,13.1,6.5,1.8,14.3,16.0,2015,Danish-Basketligaen,0
10,Vaerlose BBK,28,40.4,74.5,27.6,68.1,0.406,6.8,23.6,0.289,12.4,17.5,0.708,11.1,22.4,33.5,12.0,7.5,1.8,13.8,18.4,2015,Danish-Basketligaen,0
