#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Bakken Bears,23,40.0,96.4,36.2,75.6,0.479,11.7,31.5,0.37,12.3,19.0,0.648,11.8,29.1,40.9,21.7,10.1,4.0,13.6,15.5,2020,Danish-Basketligaen,1
2,Randers Cimbria,24,40.4,94.7,33.9,73.1,0.463,9.7,27.2,0.357,17.2,21.3,0.807,10.6,27.0,37.6,20.0,10.5,4.5,14.0,19.5,2020,Danish-Basketligaen,0
3,Horsens IC,22,40.4,91.7,32.3,65.8,0.491,10.1,26.4,0.384,16.9,22.5,0.752,9.5,26.0,35.5,18.2,7.9,4.2,14.1,18.5,2020,Danish-Basketligaen,0
4,Vaerlose BBK,20,40.3,85.2,31.8,69.8,0.456,9.2,25.5,0.361,12.4,17.2,0.721,9.0,24.1,33.1,20.1,8.0,2.2,14.6,19.7,2020,Danish-Basketligaen,0
5,Team FOG Naestved,24,40.2,84.5,32.1,68.9,0.466,7.6,22.7,0.336,12.7,18.7,0.681,10.7,27.0,37.6,17.3,7.7,2.8,13.8,18.9,2020,Danish-Basketligaen,0
6,Svendborg Rabbits,24,40.2,82.8,31.6,73.2,0.431,9.0,27.4,0.33,10.6,16.0,0.664,11.9,24.6,36.5,16.0,8.6,2.6,13.5,20.5,2020,Danish-Basketligaen,0
7,BMS Herlev Wolfpack,21,40.0,81.3,29.5,66.6,0.442,8.4,24.9,0.337,14.0,18.9,0.74,10.0,24.8,34.8,18.1,7.4,3.0,14.2,18.1,2020,Danish-Basketligaen,0
8,Copenhagen Basketball,20,40.3,77.3,28.4,61.9,0.458,7.1,22.2,0.318,13.6,20.3,0.667,7.1,23.0,30.1,17.7,7.2,1.4,17.2,20.0,2020,Danish-Basketligaen,0
9,BK Amager,19,40.0,75.8,27.2,68.8,0.394,7.0,25.5,0.275,14.5,19.1,0.762,10.2,25.8,36.1,15.4,7.2,2.3,18.7,16.8,2020,Danish-Basketligaen,0
10,EBAA,19,40.0,72.6,28.2,69.7,0.405,4.9,18.7,0.264,11.3,15.8,0.713,12.6,23.4,36.1,16.5,7.4,2.2,17.7,17.4,2020,Danish-Basketligaen,0
