#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Siarka Tarnobrzeg,38,40.4,82.3,31.1,65.4,0.475,6.7,19.9,0.335,13.4,19.6,0.688,8.1,23.2,31.3,14.3,6.8,3.9,11.9,18.4,2012,Polish-EBL,0
2,AZS Koszalin,42,40.1,82.2,30.1,62.6,0.48,8.3,20.5,0.405,13.7,18.9,0.726,8.8,22.6,31.4,16.5,6.7,2.4,12.4,21.3,2012,Polish-EBL,0
3,WKS Slask Wroclaw,43,40.2,81.3,30.1,61.4,0.49,7.1,20.8,0.343,14.0,20.4,0.689,8.6,24.8,33.3,16.6,7.8,3.1,13.1,22.5,2012,Polish-EBL,0
4,Trefl Sopot,50,40.1,81.1,29.4,60.9,0.482,7.1,19.0,0.374,15.3,21.7,0.705,8.4,24.7,33.1,15.1,6.5,2.3,11.6,20.6,2012,Polish-EBL,0
5,Asseco Arka Gdynia,25,40.2,80.4,28.4,61.9,0.46,8.8,24.4,0.358,14.8,21.9,0.677,8.6,25.8,34.4,15.1,6.1,2.9,11.9,22.1,2012,Polish-EBL,1
6,Enea Zastal BC Zielona,45,40.4,80.2,28.1,61.9,0.454,6.5,19.8,0.328,17.7,23.3,0.76,9.2,23.3,32.4,13.9,6.2,2.2,11.7,23.8,2012,Polish-EBL,0
7,Turow Zgorzelec,45,40.2,79.1,28.6,61.1,0.469,7.6,20.8,0.367,14.2,18.2,0.785,8.7,22.3,31.1,12.8,5.2,2.7,10.5,22.5,2012,Polish-EBL,0
8,Polpharma Starogard Gdanski,37,40.0,78.3,29.1,63.5,0.458,8.4,23.1,0.364,11.6,16.3,0.714,9.2,21.5,30.6,12.5,6.3,1.9,11.5,22.9,2012,Polish-EBL,0
9,Grupa Sierleccy Czarni Slupsk,39,40.4,77.6,27.5,57.1,0.482,5.7,16.9,0.335,16.9,22.0,0.769,7.2,23.1,30.2,14.0,5.9,2.6,12.2,23.2,2012,Polish-EBL,0
10,Anwil Wloclawek,38,40.4,77.2,27.5,59.8,0.461,6.8,19.9,0.342,15.4,21.3,0.722,7.9,22.6,30.5,13.2,7.4,2.4,11.8,21.1,2012,Polish-EBL,0
11,AZS Politechnika Warszawska,37,40.4,75.5,27.3,60.9,0.448,7.5,22.3,0.339,13.4,20.5,0.654,7.9,20.5,28.4,13.9,7.8,1.8,15.1,21.6,2012,Polish-EBL,0
12,Kotwica Kolobrzeg,38,40.5,73.4,26.4,63.8,0.413,8.0,23.6,0.339,12.7,18.7,0.679,11.1,24.2,35.3,12.7,5.9,3.4,12.0,18.4,2012,Polish-EBL,0
13,PBG Basket Poznan,38,40.3,72.6,25.7,59.1,0.435,7.2,21.8,0.329,14.0,20.5,0.683,8.8,20.8,29.6,13.8,6.8,2.5,13.0,21.2,2012,Polish-EBL,0
14,LKS Lodz,37,40.1,71.4,25.5,62.5,0.408,6.0,19.9,0.303,14.4,20.0,0.718,9.6,22.8,32.4,12.8,5.6,1.0,15.3,21.4,2012,Polish-EBL,0
