#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Enea Zastal BC Zielona,43,40.2,83.4,29.5,62.6,0.472,6.4,19.3,0.331,18.0,22.8,0.788,8.9,21.0,29.9,16.9,8.7,2.4,12.7,23.0,2013,Polish-EBL,1
2,Turow Zgorzelec,43,40.1,81.2,28.2,59.1,0.478,8.8,24.7,0.358,15.9,20.4,0.782,8.1,24.5,32.6,16.1,5.7,3.8,13.8,22.3,2013,Polish-EBL,0
3,Trefl Sopot,36,40.6,81.1,30.0,62.3,0.481,8.5,24.4,0.35,12.7,18.6,0.68,8.3,22.2,30.6,15.1,6.3,3.6,10.8,21.4,2013,Polish-EBL,0
4,Siarka Tarnobrzeg,33,40.5,80.2,29.0,64.2,0.451,7.8,21.2,0.37,14.4,21.2,0.678,9.0,23.2,32.2,13.1,7.1,2.6,14.1,21.5,2013,Polish-EBL,0
5,Grupa Sierleccy Czarni Slupsk,38,40.3,78.1,28.2,62.0,0.455,7.1,19.4,0.368,14.5,19.7,0.735,9.8,24.0,33.8,14.2,6.2,3.4,13.2,22.6,2013,Polish-EBL,0
6,HydroTruck Radom,33,40.6,77.6,27.4,64.0,0.428,7.8,24.0,0.327,14.9,21.6,0.691,10.5,22.4,32.8,14.5,7.5,1.9,15.3,24.2,2013,Polish-EBL,0
7,Polpharma Starogard Gdanski,36,40.3,77.3,26.3,60.7,0.432,6.9,21.4,0.323,17.8,24.1,0.74,8.9,22.2,31.0,12.6,6.6,2.1,12.7,21.9,2013,Polish-EBL,0
8,AZS Koszalin,41,40.6,76.7,28.1,61.1,0.46,7.2,20.8,0.345,13.3,19.6,0.677,8.8,23.4,32.2,13.7,6.7,2.4,13.5,21.7,2013,Polish-EBL,0
9,Anwil Wloclawek,44,40.2,74.6,26.7,59.2,0.451,7.8,22.4,0.35,13.4,19.3,0.697,8.8,23.2,32.0,13.7,6.2,2.3,13.5,21.5,2013,Polish-EBL,0
10,Asseco Arka Gdynia,36,40.0,74.1,25.9,58.2,0.445,7.1,20.4,0.346,15.3,20.9,0.73,8.8,23.8,32.6,14.1,5.8,2.5,14.3,20.7,2013,Polish-EBL,0
11,Kotwica Kolobrzeg,33,40.0,71.4,25.5,62.2,0.411,5.5,18.5,0.296,14.9,22.3,0.666,10.0,23.3,33.3,14.5,8.0,3.8,14.2,22.1,2013,Polish-EBL,0
12,KS Start Gdynia,34,40.1,68.0,25.0,58.6,0.426,6.2,19.8,0.315,11.8,18.1,0.652,9.2,24.4,33.6,11.9,5.4,3.1,16.9,23.9,2013,Polish-EBL,0
