#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Turow Zgorzelec,44,40.2,85.5,29.9,62.6,0.477,8.4,23.2,0.363,17.3,22.5,0.77,8.8,23.5,32.3,18.3,8.2,3.4,13.7,22.1,2014,Polish-EBL,1
2,Enea Zastal BC Zielona,47,40.5,81.8,29.6,62.2,0.476,7.8,22.4,0.347,14.6,19.7,0.74,8.5,23.8,32.3,17.6,7.8,3.1,13.1,20.8,2014,Polish-EBL,0
3,Trefl Sopot,45,40.3,79.5,28.6,62.1,0.46,6.5,19.1,0.338,15.8,20.6,0.77,10.1,24.4,34.5,14.8,6.4,2.3,13.1,22.6,2014,Polish-EBL,0
4,WKS Slask Wroclaw,31,40.8,78.4,28.4,63.8,0.445,7.0,20.4,0.345,14.6,19.2,0.761,9.6,23.5,33.1,15.3,9.5,2.4,12.7,22.6,2014,Polish-EBL,0
5,AZS Koszalin,35,40.7,77.3,27.7,62.2,0.445,7.7,23.3,0.33,14.2,18.3,0.778,9.8,22.2,32.0,12.7,7.3,3.0,13.3,21.7,2014,Polish-EBL,0
6,HydroTruck Radom,43,40.7,76.8,27.6,62.0,0.446,8.8,24.3,0.363,12.7,17.2,0.738,8.4,22.8,31.2,14.8,8.0,1.7,14.9,21.0,2014,Polish-EBL,0
7,Siarka Tarnobrzeg,31,40.5,75.6,28.4,65.2,0.436,6.0,18.5,0.326,12.7,17.9,0.71,9.9,21.3,31.2,13.3,7.4,3.5,12.8,18.9,2014,Polish-EBL,0
8,Anwil Wloclawek,37,40.5,75.2,27.2,60.0,0.453,6.9,20.6,0.334,13.9,19.4,0.721,7.8,22.4,30.2,14.2,7.3,2.4,14.4,19.7,2014,Polish-EBL,0
9,Grupa Sierleccy Czarni Slupsk,37,40.1,74.4,27.4,59.5,0.46,6.6,16.8,0.396,13.0,17.8,0.73,8.2,22.8,31.0,14.1,7.0,2.6,13.8,22.1,2014,Polish-EBL,0
10,Polpharma Starogard Gdanski,32,40.6,73.8,26.7,62.2,0.429,6.1,19.8,0.309,14.1,20.1,0.702,9.5,24.3,33.8,12.2,6.0,3.3,15.3,20.5,2014,Polish-EBL,0
11,Asseco Arka Gdynia,36,40.4,72.5,27.0,61.3,0.44,7.6,22.6,0.336,10.9,15.6,0.7,8.1,24.4,32.5,13.7,7.4,1.9,13.1,20.1,2014,Polish-EBL,0
12,Kotwica Kolobrzeg,32,40.5,71.3,25.6,60.6,0.423,6.5,19.8,0.329,13.5,19.4,0.696,9.7,22.1,31.8,13.6,7.0,2.1,15.0,16.5,2014,Polish-EBL,0
