#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,WKS Slask Wroclaw,1,45.0,90.0,31.0,61.0,0.508,9.0,21.0,0.429,19.0,26.0,0.731,7.0,34.0,41.0,17.0,11.0,4.0,16.0,21.0,2015,Polish-EBL,0
2,Turow Zgorzelec,43,40.0,88.1,31.0,63.0,0.492,9.5,25.8,0.37,16.6,21.9,0.76,8.1,25.8,33.9,17.5,6.8,3.4,13.1,22.6,2015,Polish-EBL,0
3,AZS Koszalin,33,40.2,82.4,29.2,61.5,0.474,9.6,25.6,0.374,14.5,19.3,0.752,8.5,25.5,34.0,16.4,7.3,2.2,13.9,20.8,2015,Polish-EBL,0
4,MKS Dabrowa Gornicza,30,40.5,81.9,29.3,66.1,0.443,8.1,23.9,0.34,15.1,19.8,0.766,8.1,23.9,31.9,15.3,8.2,3.3,14.8,21.8,2015,Polish-EBL,0
5,Polpharma Starogard Gdanski,30,40.3,81.4,28.8,65.0,0.444,9.2,24.8,0.37,14.5,19.5,0.744,8.2,23.1,31.3,13.5,6.4,2.0,14.3,20.1,2015,Polish-EBL,0
6,Trefl Sopot,33,40.1,80.9,28.5,61.1,0.467,9.1,23.6,0.387,14.8,20.5,0.726,8.0,22.3,30.3,15.7,6.5,1.6,13.9,22.2,2015,Polish-EBL,0
7,Twarde Pierniki Torun,30,40.0,80.9,29.2,64.3,0.454,7.8,22.2,0.351,14.8,19.8,0.749,9.9,24.7,34.6,16.9,5.7,2.8,12.1,21.4,2015,Polish-EBL,0
8,Siarka Tarnobrzeg,30,40.3,79.8,28.5,67.0,0.426,8.9,26.1,0.341,13.8,18.1,0.766,7.8,21.1,28.9,15.1,6.9,1.7,12.4,18.1,2015,Polish-EBL,0
9,King Szczecin,30,40.2,79.6,28.5,64.9,0.439,6.6,19.2,0.343,16.1,20.7,0.779,10.3,22.1,32.4,15.0,6.3,3.7,13.1,22.4,2015,Polish-EBL,0
10,Grupa Sierleccy Czarni Slupsk,40,40.6,77.8,28.4,62.1,0.457,8.0,23.2,0.344,13.0,19.1,0.681,8.8,24.7,33.5,15.0,6.8,3.0,13.4,22.7,2015,Polish-EBL,0
11,HydroTruck Radom,39,40.0,77.7,26.9,58.9,0.457,8.7,23.7,0.369,15.1,20.6,0.732,7.2,26.0,33.2,15.8,8.4,2.4,15.2,22.9,2015,Polish-EBL,0
12,Enea Zastal BC Zielona,43,40.1,77.4,27.7,62.5,0.443,9.1,25.1,0.361,12.9,17.7,0.732,9.7,23.5,33.2,17.9,9.1,2.0,13.5,22.3,2015,Polish-EBL,1
13,Polski Cukier Pszczolka Start Lublin,30,40.2,76.7,27.9,66.5,0.42,7.9,25.3,0.313,12.9,17.6,0.733,9.8,24.1,33.9,14.2,5.9,2.6,14.5,21.5,2015,Polish-EBL,0
14,AZS Polfarmex Kutno,30,40.1,76.2,27.7,60.7,0.456,8.2,26.8,0.308,12.6,17.5,0.72,7.6,23.2,30.8,16.1,8.0,2.6,13.5,19.9,2015,Polish-EBL,0
15,Anwil Wloclawek,30,40.0,75.1,27.0,60.4,0.447,6.8,20.8,0.325,14.3,20.5,0.698,8.4,23.1,31.5,14.5,5.9,2.4,14.2,21.1,2015,Polish-EBL,0
16,Asseco Arka Gdynia,34,40.6,74.9,27.2,63.4,0.429,6.0,19.1,0.313,14.6,20.7,0.703,9.2,26.9,36.1,12.9,7.1,3.6,13.8,20.7,2015,Polish-EBL,0
