#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Enea Zastal BC Zielona,43,40.6,92.4,34.2,69.7,0.491,12.0,31.5,0.383,11.9,16.7,0.713,10.2,24.6,34.7,23.0,8.6,2.6,12.3,22.1,2021,Polish-EBL,0
2,BM Slam Stal Ostrow WLKP,43,40.5,87.0,29.6,64.0,0.463,10.8,30.0,0.359,17.0,22.1,0.771,9.3,24.1,33.4,19.1,7.4,2.6,12.8,19.9,2021,Polish-EBL,1
3,Twarde Pierniki Torun,30,40.0,86.0,30.2,64.3,0.469,8.8,25.0,0.354,16.8,20.6,0.816,7.1,22.7,29.8,19.6,7.0,3.2,12.7,19.1,2021,Polish-EBL,0
4,Enea Abramczyk Astoria Bydgoszcz,30,40.2,85.7,31.5,66.9,0.471,8.8,24.8,0.355,13.9,18.9,0.732,9.0,25.0,34.0,19.1,5.7,2.1,14.0,19.7,2021,Polish-EBL,0
5,Polpharma Starogard Gdanski,30,40.2,85.3,29.6,63.1,0.47,8.8,24.0,0.365,17.2,22.6,0.764,6.9,21.7,28.6,18.1,7.6,2.3,14.1,20.1,2021,Polish-EBL,0
6,Legia Warszawa,40,40.6,84.1,29.6,65.9,0.449,10.7,30.5,0.352,14.3,18.7,0.761,7.8,27.2,34.9,19.5,6.4,2.7,12.8,19.3,2021,Polish-EBL,0
7,Trefl Sopot,34,40.3,83.7,30.8,63.4,0.486,8.0,23.2,0.346,14.1,18.7,0.752,8.1,25.9,34.0,19.5,6.5,3.3,15.1,21.1,2021,Polish-EBL,0
8,WKS Slask Wroclaw,40,40.7,83.4,29.9,63.0,0.475,8.5,24.0,0.355,15.1,20.3,0.745,7.8,24.5,32.3,18.4,7.2,4.0,13.5,19.5,2021,Polish-EBL,0
9,Anwil Wloclawek,30,40.2,82.7,29.8,66.9,0.445,9.3,27.8,0.333,13.8,19.1,0.724,9.9,24.8,34.7,16.7,8.1,2.3,14.3,20.7,2021,Polish-EBL,0
10,PGE Spojnia Stargard,34,40.3,82.7,29.7,66.1,0.45,8.6,24.2,0.356,14.6,20.7,0.706,8.7,25.9,34.6,18.5,7.1,2.6,13.0,20.2,2021,Polish-EBL,0
11,MKS Dabrowa Gornicza,30,40.3,82.3,30.5,64.2,0.475,8.0,23.6,0.339,13.3,17.9,0.743,8.2,23.4,31.6,18.0,7.4,2.7,14.1,21.1,2021,Polish-EBL,0
12,Polski Cukier Pszczolka Start Lublin,34,40.3,82.3,28.5,62.6,0.456,8.9,25.6,0.348,16.4,21.5,0.761,8.6,23.6,32.2,19.9,7.4,2.7,15.6,21.4,2021,Polish-EBL,0
13,GTK Gliwice,30,40.0,81.8,29.4,64.3,0.458,8.5,25.7,0.331,14.5,19.8,0.729,9.2,24.3,33.5,19.1,7.3,2.1,14.5,20.3,2021,Polish-EBL,0
14,King Szczecin,34,40.1,78.6,28.0,63.4,0.442,7.8,24.0,0.326,14.7,20.6,0.714,9.4,24.7,34.1,19.8,8.0,3.3,15.9,21.0,2021,Polish-EBL,0
15,HydroTruck Radom,30,40.2,77.8,28.0,64.6,0.433,10.4,30.8,0.338,11.4,16.6,0.687,8.9,24.9,33.8,17.1,7.2,2.6,15.2,18.8,2021,Polish-EBL,0
16,Asseco Arka Gdynia,30,40.2,74.4,26.0,60.9,0.427,9.3,27.4,0.34,13.2,18.9,0.697,6.4,24.5,31.0,18.1,6.4,1.2,16.5,19.8,2021,Polish-EBL,0
