#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Enea Zastal BC Zielona,42,40.4,88.2,31.4,63.5,0.495,9.6,25.8,0.372,16.3,22.0,0.741,7.8,24.4,32.2,22.2,6.9,1.7,13.2,21.2,2018,Polish-EBL,0
2,Twarde Pierniki Torun,40,40.0,86.7,31.3,63.2,0.495,8.2,20.5,0.4,16.0,20.3,0.79,8.1,22.7,30.7,18.8,6.8,2.6,11.0,20.0,2018,Polish-EBL,0
3,Anwil Wloclawek,45,40.6,86.0,31.2,64.5,0.484,8.6,24.7,0.35,14.9,20.7,0.723,9.6,24.4,34.0,18.9,9.0,2.2,13.9,21.8,2018,Polish-EBL,1
4,Turow Zgorzelec,34,40.7,85.9,30.6,63.2,0.483,9.6,23.8,0.402,15.6,21.0,0.742,7.3,23.4,30.7,18.3,5.5,2.4,12.5,20.7,2018,Polish-EBL,0
5,HydroTruck Radom,35,40.3,84.9,30.5,64.1,0.475,8.9,24.7,0.359,15.1,19.8,0.765,8.5,24.2,32.7,17.4,6.5,2.9,11.6,19.5,2018,Polish-EBL,0
6,King Szczecin,34,40.6,84.1,29.2,62.5,0.468,7.7,21.0,0.368,17.9,24.0,0.746,9.8,23.1,32.9,14.7,6.9,1.6,13.0,22.4,2018,Polish-EBL,0
7,MKS Dabrowa Gornicza,34,39.9,83.1,30.1,64.4,0.467,8.2,23.2,0.355,14.7,19.4,0.76,10.4,24.3,34.7,17.8,5.8,3.2,11.1,20.5,2018,Polish-EBL,0
8,Trefl Sopot,31,40.3,82.2,29.7,61.4,0.483,8.5,22.1,0.383,14.4,20.3,0.71,7.6,24.2,31.8,16.8,6.6,2.2,12.5,20.4,2018,Polish-EBL,0
9,Polski Cukier Pszczolka Start Lublin,32,41.3,81.8,29.1,64.9,0.448,8.7,25.1,0.345,15.0,19.8,0.759,9.9,24.4,34.4,15.7,7.7,2.7,13.0,20.6,2018,Polish-EBL,0
10,BM Slam Stal Ostrow WLKP,44,40.3,81.7,29.3,61.0,0.48,8.5,23.7,0.357,14.6,21.2,0.691,7.8,25.1,32.9,18.8,6.0,2.9,12.7,21.5,2018,Polish-EBL,0
11,GTK Gliwice,31,40.2,81.5,30.7,66.3,0.463,7.7,22.9,0.336,12.5,17.2,0.725,8.2,21.9,30.1,18.8,6.6,1.6,11.6,22.0,2018,Polish-EBL,0
12,Asseco Arka Gdynia,32,40.8,81.5,28.1,62.9,0.446,10.3,29.9,0.343,15.1,23.0,0.655,6.1,27.7,33.8,17.9,5.2,3.1,12.1,22.9,2018,Polish-EBL,0
13,Polpharma Starogard Gdanski,31,40.2,80.8,28.0,59.7,0.469,6.9,20.7,0.333,17.8,22.8,0.781,7.6,22.8,30.4,17.1,6.6,3.0,14.5,21.7,2018,Polish-EBL,0
14,AZS Koszalin,31,40.5,80.2,29.0,63.5,0.457,7.5,23.1,0.322,14.7,21.2,0.696,7.8,23.3,31.2,14.8,6.3,2.5,12.7,20.5,2018,Polish-EBL,0
15,Miasto Szkla Krosno,31,40.3,79.4,27.7,59.7,0.465,9.0,23.0,0.392,14.9,20.2,0.738,6.3,22.6,28.9,15.0,6.0,1.6,13.1,21.0,2018,Polish-EBL,0
16,Grupa Sierleccy Czarni Slupsk,19,40.3,77.0,27.6,65.6,0.421,8.2,25.0,0.326,13.6,20.3,0.67,9.5,25.3,34.8,15.2,6.4,1.4,13.5,19.0,2018,Polish-EBL,0
17,Legia Warszawa,32,40.2,76.5,28.1,65.0,0.433,7.9,23.5,0.336,12.4,18.3,0.676,9.1,21.4,30.5,14.3,6.6,2.9,13.6,22.3,2018,Polish-EBL,0
