#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Piratas de Quebradillas,56,40.1,87.5,32.5,68.3,0.476,8.9,24.3,0.365,13.6,17.2,0.789,8.4,25.4,33.8,22.0,7.0,4.0,12.2,20.1,2017,Puerto-Rican-BSN,1
2,Atleticos de San German,43,40.3,87.2,32.1,69.4,0.462,6.8,21.4,0.318,16.3,22.7,0.72,10.3,25.9,36.1,21.4,6.7,2.9,13.4,18.1,2017,Puerto-Rican-BSN,0
3,Capitanes de Arecibo,56,40.4,85.9,31.6,67.0,0.471,8.3,22.6,0.37,14.5,18.8,0.769,9.3,23.6,32.8,18.4,5.6,3.0,11.2,21.0,2017,Puerto-Rican-BSN,0
4,Leones de Ponce,42,40.8,85.2,30.4,66.7,0.456,7.1,20.5,0.348,17.2,22.6,0.763,10.3,25.0,35.3,21.0,6.9,2.0,12.4,16.8,2017,Puerto-Rican-BSN,0
5,Indios de Mayaguez,41,40.4,85.0,31.6,70.8,0.446,6.5,22.2,0.294,15.3,22.4,0.683,11.5,26.1,37.7,20.0,7.3,2.8,13.6,18.7,2017,Puerto-Rican-BSN,0
6,Santeros de Aguada,47,40.0,83.9,31.0,66.8,0.464,9.2,25.5,0.361,12.7,17.5,0.725,10.5,26.9,37.4,22.0,5.6,2.4,13.1,20.1,2017,Puerto-Rican-BSN,0
7,Cariduros de Fajardo,49,40.1,83.2,30.2,67.6,0.447,8.5,24.7,0.344,14.3,19.6,0.728,9.9,25.5,35.4,19.6,6.0,3.5,11.0,20.4,2017,Puerto-Rican-BSN,0
8,Caciques de Humacao,36,40.5,83.2,29.9,67.6,0.442,9.4,26.9,0.349,14.0,18.7,0.75,8.6,24.1,32.7,19.1,5.9,2.8,12.7,18.1,2017,Puerto-Rican-BSN,0
9,Vaqueros de Bayamon,42,40.2,81.2,29.6,64.0,0.463,8.9,26.2,0.338,13.1,19.6,0.669,9.4,24.2,33.5,20.1,6.6,2.7,12.6,22.1,2017,Puerto-Rican-BSN,0
10,Brujos de Guayama,36,40.1,81.2,29.5,64.6,0.456,7.9,22.8,0.346,14.4,19.0,0.758,7.5,24.2,31.7,18.0,6.4,3.8,10.6,17.2,2017,Puerto-Rican-BSN,0
