#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Cariduros de Fajardo,13,39.9,88.8,31.7,70.5,0.45,8.2,25.2,0.327,17.2,27.2,0.635,11.6,23.6,35.2,18.2,6.8,2.4,12.9,19.8,2020,Puerto-Rican-BSN,0
2,Indios de Mayaguez,15,40.2,86.5,33.8,68.9,0.49,8.6,23.9,0.359,10.3,13.2,0.778,9.3,26.3,35.6,21.9,6.7,3.8,12.3,19.4,2020,Puerto-Rican-BSN,0
3,Brujos de Guayama,19,39.9,85.8,32.2,65.0,0.496,8.1,23.4,0.344,13.3,18.2,0.733,8.6,24.8,33.4,19.9,7.4,2.7,12.6,17.7,2020,Puerto-Rican-BSN,0
4,Atleticos de San German,17,39.9,85.6,31.4,69.1,0.454,6.1,19.8,0.31,16.8,23.2,0.723,11.5,24.1,35.5,16.2,6.4,3.1,12.9,19.7,2020,Puerto-Rican-BSN,0
5,Vaqueros de Bayamon,21,38.0,85.2,30.2,62.2,0.486,8.0,22.0,0.364,13.6,18.7,0.727,9.1,23.5,32.6,20.7,7.3,1.5,11.9,18.3,2020,Puerto-Rican-BSN,1
6,Capitanes de Arecibo,15,40.0,85.2,31.2,66.9,0.466,9.1,27.3,0.335,13.7,18.3,0.745,9.3,22.1,31.4,18.0,5.2,2.1,11.2,18.5,2020,Puerto-Rican-BSN,0
7,Mets de Guaynabo,16,40.3,85.1,30.0,64.7,0.464,8.9,24.8,0.36,16.2,22.6,0.715,7.1,25.3,32.4,17.8,7.3,4.4,13.4,17.3,2020,Puerto-Rican-BSN,0
8,Leones de Ponce,12,39.8,84.4,30.3,64.8,0.468,8.8,24.6,0.356,15.0,19.8,0.759,10.5,23.3,33.8,20.2,6.8,2.4,16.3,16.9,2020,Puerto-Rican-BSN,0
9,Santeros de Aguada,10,39.9,83.8,30.0,62.6,0.479,9.7,25.3,0.383,14.1,18.9,0.746,6.9,23.8,30.7,20.0,7.0,1.9,11.1,18.5,2020,Puerto-Rican-BSN,0
10,Piratas de Quebradillas,20,37.8,81.5,29.0,62.7,0.462,8.6,25.4,0.339,12.0,17.0,0.708,9.5,23.0,32.5,17.8,7.0,3.3,13.1,19.0,2020,Puerto-Rican-BSN,0
